,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+18 Quarters
,Period Ending,"Mar '25 Mar 6, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+18 Quarters
0,Market Capitalization,96,52,60,52,48,51,40,66,50,48,44,42,47,39,37,26,26,34,28,38,45,Upgrade
1,Market Cap Growth,1.96%,1.96%,50.00%,-21.21%,-4.40%,5.81%,-9.09%,57.14%,7.30%,22.96%,20.22%,60.31%,79.23%,15.29%,30.71%,-31.05%,-41.96%,-43.33%,-53.33%,-44.93%,-27.74%,Upgrade
2,Enterprise Value,41,21,29,55,51,83,72,110,94,90,86,72,76,61,58,46,45,56,50,65,72,Upgrade
3,Last Close Price,0.48,0.17,0.19,0.17,0.15,0.16,0.13,0.21,0.16,0.15,0.14,0.14,0.15,0.13,0.12,0.08,0.08,0.11,0.09,0.12,0.14,Upgrade
4,PE Ratio,5.51,2.98,4.23,3.03,2.08,2.32,1.74,3.93,3.93,5.03,4.57,3.43,4.88,4.37,4.60,21.80,33.16,-17.35,-,-19.61,-,Upgrade
5,PS Ratio,0.41,0.22,0.22,0.16,0.12,0.11,0.09,0.17,0.14,0.16,0.16,0.16,0.20,0.19,0.19,0.17,0.18,0.24,0.19,0.23,0.27,Upgrade
6,PB Ratio,0.89,0.48,0.56,0.53,0.53,0.56,0.49,0.81,-,0.67,0.63,0.60,-,0.61,0.65,0.47,-,0.66,0.54,0.73,-,Upgrade
7,P/TBV Ratio,0.48,0.48,0.56,0.53,0.53,0.56,0.49,0.81,-,0.67,0.63,0.60,-,0.61,0.65,0.47,-,0.66,0.54,0.73,-,Upgrade
8,P/FCF Ratio,1.58,3.67,8.46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,0.73,2.37,5.46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
