,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,4033,3784,4051,5302,3794,4072,4291,5366,4359,5668,4024,5575,3900,4289,4262,6924,5278,5624,5943,7178,Upgrade
1,Cash & Short-Term Investments,4033,3784,4051,5302,3794,4072,4291,5366,4359,5668,4024,5575,3900,4289,4262,6924,5278,5624,5943,7178,Upgrade
2,Cash Growth,6.29%,-7.08%,-5.60%,-1.20%,-12.96%,-28.16%,6.62%,-3.75%,11.77%,32.14%,-5.57%,-19.49%,-26.11%,-23.73%,-28.29%,-3.53%,39.00%,55.97%,88.96%,61.79%,Upgrade
3,Accounts Receivable,48470,50072,47853,51277,47523,45866,44621,47107,44078,45096,41050,42301,39466,38685,33209,35697,32973,33500,28153,16858,Upgrade
4,Other Receivables,3231,3326,3700,3592,4756,4020,4770,4194,5285,4533,4749,4011,4619,4718,5164,4891,5839,5492,5749,6012,Upgrade
5,Receivables,51701,53397,51553,54869,52280,49887,49392,51301,49362,49629,45799,46312,44085,43403,38373,40588,38812,38991,33903,22870,Upgrade
6,Inventory,9275,9181,8971,7792,9235,9266,9507,8766,11544,10905,11188,10611,11702,11441,13028,10498,12342,11270,13673,26219,Upgrade
7,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,5.25,-,-,-,146.43,-,135.74,Upgrade
8,Other Current Assets,675.57,653.6,738.84,634.59,748.3,703.8,701.5,464.86,812.12,770.91,1047,698.97,1146,1313,1687,1168,2249,1887,2319,1788,Upgrade
9,Total Current Assets,65684,67016,65313,68597,66056,63928,63891,65898,66077,66972,62058,63197,60833,60451,57349,59178,58680,57918,55837,58191,Upgrade
10,"Property, Plant & Equipment",1885,1884,1868,1869,4758,1850,1818,1844,1838,1709,1685,1642,1379,1384,1379,1390,1403,1352,1299,1298,Upgrade
11,Long-Term Investments,1916,1871,1897,1880,1891,1901,1626,1527,1423,1375,1290,1307,1183,1088,1104,1012,692.42,705.66,609.09,646.87,Upgrade
12,Other Intangible Assets,6504,6532,6561,6597,6613,6647,6688,6724,6767,6794,6819,6854,6886,6931,6972,7006,7056,7095,7114,7130,Upgrade
13,Long-Term Accounts Receivable,612.61,1244,697.34,1306,-,1243,-,1348,816.16,1071,829.08,1354,1027,1347,1010,1511,1396,1393,1167,1418,Upgrade
14,Long-Term Deferred Tax Assets,652.03,653.16,647.18,638.89,570.54,556.05,555.34,556.54,516.66,520.63,512.43,498.45,403.23,403.29,398.12,391.44,329.23,335.8,323.26,311.29,Upgrade
15,Long-Term Deferred Charges,92.3,85.89,83.77,81.63,95.28,91.25,90.77,88.83,59.67,59.36,59.83,59.12,70.66,56.88,55.19,47.59,36.39,38.59,39.74,42.09,Upgrade
16,Other Long-Term Assets,7382,6209,6567,5915,2476,4059,5945,3970,3214,2899,3167,2883,3148,2798,3191,2811,2753,2755,2531,2523,Upgrade
17,Total Assets,84847,85605,83752,86990,82576,80395,80725,82068,80868,81575,76635,78004,75175,74676,71674,73547,72506,71734,69137,71845,Upgrade
18,Accounts Payable,37540,38376,36742,41636,36732,34570,34484,37992,34917,35151,31730,36336,30826,30115,25802,30166,26630,26723,23108,26552,Upgrade
19,Accrued Expenses,118.66,1030,113.14,1149,73.44,937.95,74.89,963.95,34.06,757.02,35.37,825.62,35.66,952.77,33.46,897.8,41.84,906.5,58.71,894.86,Upgrade
20,Short-Term Debt,10646,10604,10777,10508,10087,10397,10166,8733,9043,8365,7670,6561,5905,6598,7858,7599,8413,8705,8552,9152,Upgrade
21,Current Portion of Long-Term Debt,964.81,1036,1866,1258,1851,1681,2247,2084,1917,1572,1498,1352,1058,803.64,863.47,973.84,1070,1625,1696,2168,Upgrade
22,Current Portion of Leases,-,262.91,-,1.97,-,173.21,-,3.01,-,104.33,-,19.02,-,-,-,-,-,-,-,-,Upgrade
23,Current Income Taxes Payable,355.45,23.23,404.72,107.44,450.4,37.47,482.56,93.03,405.29,103.78,419.22,142.96,306.95,68.35,396.95,97.83,436.62,63.12,492.57,71.51,Upgrade
24,Current Unearned Revenue,3648,3773,3817,2935,3885,4112,4077,3413,4080,3723,3972,2908,5545,5272,6418,4817,5231,4584,6243,4269,Upgrade
25,Other Current Liabilities,14767,14064,13620,13515,13456,12797,13612,12898,13692,13232,12698,11003,12053,11382,12004,11203,12363,11507,11827,11385,Upgrade
26,Total Current Liabilities,68040,69168,67340,71111,66535,64707,65143,66181,64089,63008,58024,59146,55729,55191,53375,55754,54185,54114,51977,54493,Upgrade
27,Long-Term Debt,7338,6836,6603,6032,5837,5678,5532,5573,5914,6409,7045,7655,8369,8377,7662,7490,7552,6832,6418,6468,Upgrade
28,Long-Term Leases,495.95,498.9,617.92,614.65,822.9,555.41,5.28,633.3,422.42,404.99,8.93,6.49,3.3,3.72,1.53,-,-,-,-,-,Upgrade
29,Long-Term Unearned Revenue,38.52,39.24,39.66,40.38,40.8,41.56,41.96,42.73,43.86,32.82,29.45,33.96,33.26,37.64,30.05,38.83,42.98,45.04,46.02,48.11,Upgrade
30,Long-Term Deferred Tax Liabilities,203.86,203.61,202.91,202.51,173.48,176.4,178.96,178.82,173.5,173.77,173.4,173.19,169.5,171.23,175.08,171.24,168.27,171.84,168.56,172.87,Upgrade
