,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,783.45,571.36,571.36,817.07,605.73,395.53,303.33,635.72,253.86,442.5,266.37,460.55,133.42,228.19,197.37,416.26,289.59,493.11,286.79,369.84,Upgrade
1,Short-Term Investments,21.79,21.79,21.79,21.44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,-,-,-,0.06,4.05,3.73,2.3,0.12,5.3,21.2,23.87,4.48,0.34,0.62,-,7.12,77.21,84.6,31.55,35.41,Upgrade
3,Cash & Short-Term Investments,805.24,593.15,593.15,838.56,609.79,399.26,305.64,635.84,259.16,463.71,290.24,465.03,133.76,228.81,197.37,423.37,366.8,577.71,318.34,405.25,Upgrade
4,Cash Growth,32.05%,48.56%,94.07%,31.88%,135.30%,-13.90%,5.30%,36.73%,93.75%,102.66%,47.05%,9.84%,-63.53%,-60.39%,-38.00%,4.47%,-27.94%,35.62%,26.74%,-0.50%,Upgrade
5,Accounts Receivable,551.97,529.79,529.79,291.81,412.13,382.09,381.89,374.63,432.99,420.1,431.21,338.69,355.65,297.23,221.64,227.2,235.2,256.1,266.34,273.62,Upgrade
6,Other Receivables,108.57,84.1,84.1,46.94,45.29,61.21,60.96,26.49,46.97,57.94,47.74,21.41,27.86,24.25,41.92,17.32,27.59,40.17,40.1,22.22,Upgrade
7,Receivables,660.54,613.89,613.89,338.75,457.41,443.3,442.85,401.12,479.96,478.04,478.96,360.11,383.51,321.48,263.56,244.52,262.79,296.27,306.45,295.84,Upgrade
8,Inventory,580.49,526.8,526.8,341.36,371.09,495.64,475.04,307.56,437.19,380.06,517.84,470.74,546.38,480.51,505.2,429.49,444.65,412.26,561.71,466.93,Upgrade
9,Prepaid Expenses,-,4.47,4.47,5.77,-,6.93,-,4.13,-,4.99,-,4.24,-,4.13,-,4.6,-,8.79,-,4.41,Upgrade
10,Other Current Assets,238.8,127.37,127.37,181.96,149.24,136.66,135.39,119.23,106.57,106.21,218.26,144.67,220.17,151.19,247.81,138.03,181.13,145.97,289.86,171.86,Upgrade
11,Total Current Assets,2285,1866,1866,1706,1588,1482,1359,1468,1283,1433,1505,1445,1284,1186,1214,1240,1255,1441,1476,1344,Upgrade
12,"Property, Plant & Equipment",3733,3776,3776,3790,3824,3817,3781,3810,3871,3896,3916,3889,3908,3878,3791,3724,3697,3617,3526,3502,Upgrade
13,Long-Term Investments,6.71,6.71,6.71,14.23,17.53,17.53,17.49,17.49,17.53,17.53,17.56,17.56,17.5,17.5,17.55,17.61,17.6,17.6,17.6,17.65,Upgrade
14,Goodwill,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,29.28,29.28,29.28,29.28,Upgrade
15,Other Intangible Assets,745.94,757.01,757.01,753.56,668.98,677.01,688.44,673.82,629.48,639.93,611.94,620.46,572.61,574.74,581.4,589.06,551.04,560.82,567.07,573.99,Upgrade
16,Long-Term Deferred Tax Assets,80.36,76.57,76.57,71.03,107.43,109.54,90.65,98.3,97.25,100.65,100.83,99.92,64.46,60.04,73.28,69.69,73.76,58,69.95,66.51,Upgrade
17,Long-Term Deferred Charges,1186,1189,1189,1202,1195,1198,1206,1210,1224,1234,1250,1249,1238,1234,1224,1233,1216,1234,1245,1236,Upgrade
18,Other Long-Term Assets,20.93,21.67,21.67,20.91,22.48,23.75,23.31,24.14,19.83,20.42,18.58,8.42,33.73,29.32,44.94,41.44,31.63,39.22,38.76,29.53,Upgrade
19,Total Assets,8086,7721,7721,7585,7450,7352,7193,7329,7170,7370,7447,7357,7146,7007,6974,6942,6872,6998,6970,6800,Upgrade
20,Accounts Payable,242.91,248.01,248.01,242.76,266.24,332.07,372.54,148.09,210.98,191.97,229.96,226.18,232.03,239.17,287.08,222.41,199.94,245.87,284.4,159.19,Upgrade
21,Accrued Expenses,347.15,327.82,327.82,442.38,360.99,352.6,264.46,442.43,380.29,352.65,236.46,385.2,263.08,259.23,201.88,333.34,281.08,282.48,198.79,283.05,Upgrade
22,Short-Term Debt,30.06,68.08,68.08,83.99,76.87,57.86,60,318.51,80,103.34,102.37,182.76,67,77.35,117.93,30,30,195,354.76,255,Upgrade
23,Current Portion of Long-Term Debt,-,-,-,-,-,-,-,-,-,-,60,60,-,1,1,1,-,-,-,-,Upgrade
24,Current Portion of Leases,1.2,1.59,1.59,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,62.41,25.6,25.6,8.81,55.92,31.67,47.85,14.05,53.77,21.36,32.09,15.56,41.6,12.16,48.62,31.98,48.53,27.63,29.77,24.13,Upgrade
26,Current Unearned Revenue,196.93,114.93,114.93,195.2,152.87,135.98,77.84,155.55,147.3,120.5,156.53,35.51,155.91,73.3,30.02,45.06,49.12,25.81,33.03,22.83,Upgrade
27,Other Current Liabilities,174.55,123.78,123.78,119.25,147.27,157.56,162.62,142.13,241.41,607.07,759.53,672.03,608.12,644.05,698.95,764.9,862.76,936.16,883.26,834.14,Upgrade
28,Total Current Liabilities,1055,909.8,909.8,1092,1060,1068,985.31,1221,1114,1397,1577,1577,1368,1306,1385,1429,1471,1713,1784,1578,Upgrade
29,Long-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,60,79,79,79,-,-,-,-,Upgrade
30,Long-Term Leases,2.49,2.49,2.49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
31,Long-Term Unearned Revenue,50.31,47.13,47.13,33.62,34.52,34.82,35.46,35.68,35.05,35.34,35.83,37.28,48.76,49.17,49.87,50.22,42.49,42.91,45.06,44.11,Upgrade
32,Long-Term Deferred Tax Liabilities,9.59,9.69,9.69,9.29,8.47,8.67,-,10.62,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
33,Other Long-Term Liabilities,165.9,161.12,161.12,158.97,160.7,158.25,157.14,156.42,193.53,191.97,189.48,193.3,183.67,181.92,180.17,179.52,146.41,145.39,144.37,143.42,Upgrade
34,Total Liabilities,1284,1130,1130,1294,1264,1269,1178,1423,1342,1624,1802,1808,1660,1616,1695,1737,1660,1901,1973,1766,Upgrade
35,Common Stock,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,Upgrade
36,Additional Paid-In Capital,1289,1289,1289,1289,1289,1289,1289,1289,1289,1289,1289,1289,1291,1291,1291,1291,1291,1291,1291,1291,Upgrade
37,Retained Earnings,4210,3981,3981,3699,3592,3487,3434,3330,3241,3157,3056,2963,2876,2781,2673,2599,2600,2487,2393,2432,Upgrade
38,Treasury Stock,-,-,-,-,-,-,-,-,-,-,-0,-,-,-,-,-,-,-,-,-,Upgrade
39,Comprehensive Income & Other,23.16,27.51,27.51,20.6,21.25,22.28,18.6,17.85,18.5,21.92,24.14,23.77,28.85,29.27,24.71,23.79,28.71,26.16,22.98,20.78,Upgrade
40,Total Common Equity,6725,6500,6500,6211,6104,6001,5944,5839,5751,5670,5572,5478,5398,5303,5191,5116,5121,5007,4909,4945,Upgrade
41,Minority Interest,77.68,90.38,90.38,80.03,81.95,81.46,70.95,66.52,76.9,74.99,73.39,71.35,87.55,87.57,88.37,88.31,90.27,89.85,87.5,88.35,Upgrade
42,Shareholders' Equity,6802,6591,6591,6291,6186,6082,6015,5906,5828,5745,5645,5549,5485,5391,5280,5204,5212,5096,4997,5034,Upgrade
43,Total Liabilities & Equity,8086,7721,7721,7585,7450,7352,7193,7329,7170,7370,7447,7357,7146,7007,6974,6942,6872,6998,6970,6800,Upgrade
44,Total Debt,33.74,72.15,72.15,83.99,76.87,57.86,60,318.51,80,103.34,162.37,242.76,127,157.35,197.93,110,30,195,354.76,255,Upgrade
45,Net Cash (Debt),771.5,520.99,520.99,754.57,532.92,341.4,245.64,317.33,179.16,360.37,127.87,222.26,6.76,71.46,-0.56,313.37,336.8,382.71,-36.42,150.25,Upgrade
46,Net Cash Growth,44.77%,52.61%,112.10%,137.79%,197.46%,-5.26%,92.10%,42.77%,2549.41%,404.27%,-,-29.07%,-97.99%,-81.33%,-,108.57%,-,-,-,-,Upgrade
47,Net Cash Per Share,0.64,0.43,0.43,0.65,0.46,0.27,0.21,0.28,0.15,0.29,0.11,0.18,0.01,0.06,-0.00,0.27,0.26,0.38,-0.03,0.14,Upgrade
48,Filing Date Shares Outstanding,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,Upgrade
49,Total Common Shares Outstanding,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,Upgrade
50,Working Capital,1230,955.87,955.87,614.01,527.37,414.03,373.61,247.11,169.14,36.11,-71.64,-132.45,-83.92,-120.13,-171.54,-188.68,-216.07,-271.95,-307.66,-234.06,Upgrade
51,Book Value Per Share,5.59,5.41,5.41,5.17,5.08,4.99,4.95,4.86,4.78,4.72,4.64,4.56,4.49,4.41,4.32,4.26,4.26,4.17,4.08,4.11,Upgrade
52,Tangible Book Value,5951,5716,5716,5430,5408,5296,5228,5138,5094,5003,4932,4830,4798,4701,4582,4500,4541,4416,4313,4342,Upgrade
53,Tangible Book Value Per Share,4.95,4.76,4.76,4.52,4.50,4.41,4.35,4.27,4.24,4.16,4.10,4.02,3.99,3.91,3.81,3.74,3.78,3.67,3.59,3.61,Upgrade
54,Buildings,-,4766,4766,4716,-,4674,-,4572,-,4688,-,4623,-,4226,-,4116,-,-,-,3770,Upgrade
55,Machinery,-,1568,1568,1559,-,1530,-,1541,-,1382,-,1409,-,1365,-,1285,-,-,-,1173,Upgrade
56,Construction In Progress,-,79.76,79.76,57.49,-,58.08,-,42.9,-,53.71,-,45.28,-,352.1,-,262.92,-,-,-,287.65,Upgrade
