,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,160261,11900,11900,12477,191589,11342,299921,13839,224799,179143,235844,13298,221525,160688,260177,15353,318482,100400.0,244603,167735,Upgrade
1,Investment Securities,4888756,3965290,3965290,4406801,3982807,4137918,3371302,3897716,3003480,3036553,2975334,3496581,2838468,2901880,2742117,3336149,2785062,3185343.0,2713389,3025630,Upgrade
2,Trading Asset Securities,758411,693359,693359,709669,780178,766849,722259,775044,791128,722410,666933,677703,609330,611421,585505,536800,540006,547674.0,560505,427435,Upgrade
3,Total Investments,5647167,4658649,4658649,5116470,4762985,4904767,4093561,4672760,3794608,3758963,3642267,4174284,3447798,3513301,3327622,3872949,3325068,3733017.0,3273894,3453065,Upgrade
4,Gross Loans,8238069,8486280,8486280,7978465,7722703,7795705,7512901,7313540,7214926,7087730,6927971,6574385,6317333,6346703,6165902,5848424,5687511,5989299.0,5568059,5459481,Upgrade
5,Allowance for Loan Losses,-,-222642,-222642,-203775,-,-200409,-,-176178,-168591,-177434,-154895,-160089,-,-150273,-131365,-139274,-,-142285.0,-120569,-133591,Upgrade
6,Net Loans,8238069,8263638,8263638,7774690,7722703,7595296,7512901,7137362,7046335,6910296,6773076,6414296,6317333,6196430,6034537,5709150,5687511,5847014.0,5447490,5325890,Upgrade
7,"Property, Plant & Equipment",231835,234527,234527,224404,216107,220875,198705,201100,188729,186051,170314,177971,167814,173807,167804,176140,174097,181338.0,169230,177700,Upgrade
8,Goodwill,-,410,410,415,-,415,-,407,-,413,-,395,-,402,-,401,-,407.0,-,430,Upgrade
9,Other Intangible Assets,4423,4486,4486,4628,3972,3961,-,3952,-,3808,-,3874,-,3650,-,3607,-,3433.0,-,3304,Upgrade
10,Investments in Real Estate,5461,5492,5492,5525,5764,5781,-,6387,-,6508,-,6340,-,6879,-,7353,-,7851.0,-,7894,Upgrade
11,Accrued Interest Receivable,-,28080,28080,5867,-,26690,-,5246,-,17694,-,6325,-,22969,-,18608,-,30756.0,-,27653,Upgrade
12,Other Receivables,116529,223857,223857,144361,134006,243443,843103,188473,687951,764566,788618,182389,628788,609722,745532,201160,701096,59324.0,685649,-,Upgrade
13,Restricted Cash,-,664632,664632,694211,609362,716554,522774,683401,563707,675121,569908,624340,561468,670058,509280,634239,478323,623984.0,510919,653190,Upgrade
14,Other Current Assets,-,26818,26818,26305,-,30987,-,30328,-,28368,-,21664,-,19240,-,22962,-,54929.0,-,55091,Upgrade
15,Long-Term Deferred Tax Assets,39371,40078,40078,40379,43063,43251,40854,39512,41639,38856,34564,32061,30897,29119,28131,27991,26514,26045.0,24369,24065,Upgrade
16,Other Real Estate Owned & Foreclosed,-,854,854,945,-,1013,-,1000,-,1010,-,1030,-,960,-,967,-,748.0,-,759,Upgrade
17,Other Long-Term Assets,151593,13458,13458,8604,141054,7905,142454,6925,145435,9099,109063,6769,97000,6232,100137,6137,84480,33.0,98229,8110,Upgrade
18,Total Assets,14594709,14177914,14177914,14060472,13830605,13813360,13654273,12991571,12693203,12580576,12323654,11665757,11472623,11413960,11173220,10697616,10795571,10669932.0,10454383,9905600,Upgrade
19,Accrued Expenses,20786,13862,13862,23490,19186,14466,-,21740,-,13844,-,20040,-,11939,-,15799,-,10585.0,-,14202,Upgrade
