,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,738.04,888.86,730.29,1221,777.46,1072,979.59,1208,705.03,1142
1,Revenue Growth (YoY),1.06%,-27.22%,-6.07%,13.90%,-20.63%,-11.21%,38.94%,5.78%,-24.23%,-
2,Cost of Revenue,727.29,832.07,697.02,1174,724.06,998.25,934.59,1140,642.53,1047
3,Gross Profit,10.75,56.79,33.27,47.05,53.39,73.96,45,67.9,62.5,95.14
4,"Selling, General & Admin",77.1,91.15,75.61,80.96,68.59,66.1,63.87,57.32,46.49,62.16
5,Other Operating Expenses,0.47,11.55,2.52,3.07,1.44,1.08,0.33,0.03,0.25,0.19
6,Operating Expenses,77.57,102.7,78.13,84.03,70.03,67.18,64.2,57.35,46.73,62.35
7,Operating Income,-66.82,-45.9,-44.86,-36.98,-16.64,6.79,-19.2,10.55,15.77,32.8
8,Interest Expense,-5.64,-3.97,-5.14,-5.35,-5.73,-5.15,-5.8,-6.46,-8.2,-9.63
9,Interest & Investment Income,0.49,0.68,0.76,0.79,1.01,-,0.88,0.64,0.94,0.38
10,Other Non Operating Income (Expenses),18.23,25.23,20.84,26.06,16.83,21.18,13.56,12.17,6.74,8.49
11,EBT Excluding Unusual Items,-53.75,-23.96,-28.4,-15.49,-4.52,22.81,-10.57,16.91,15.24,32.04
12,Gain (Loss) on Sale of Assets,1.42,0.8,0.87,2.21,1.41,2.56,0.9,0.87,0.52,2.17
13,Other Unusual Items,-,-,-,0.23,-2.4,-7.39,-,-,-,-5.16
14,Pretax Income,-52.33,-23.16,-27.53,-13.05,-5.51,17.98,-9.67,17.78,15.76,29.04
15,Income Tax Expense,0.11,1.98,0.58,2.94,2.33,7.69,-1.53,4.35,7.66,11.47
16,Earnings From Continuing Operations,-52.44,-25.14,-28.11,-15.98,-7.84,10.3,-8.13,13.43,8.11,17.57
17,Minority Interest in Earnings,0.08,0.39,0.5,-0.41,0.6,0.31,0.21,-0.3,0.2,-
18,Net Income,-52.36,-24.75,-27.61,-16.39,-7.24,10.6,-7.92,13.12,8.31,17.57
19,Net Income to Common,-52.36,-24.75,-27.61,-16.39,-7.24,10.6,-7.92,13.12,8.31,17.57
20,Net Income Growth,-,-,-,-,-,-19.21%,-,-25.30%,-46.42%,-
21,Shares Outstanding (Basic),505,505,505,505,505,505,501,500,500,426
22,Shares Outstanding (Diluted),505,505,505,505,505,515,501,500,500,426
23,Shares Change (YoY),-,-,-,-1.96%,0.86%,3.06%,0.18%,17.46%,33.33%,-
24,EPS (Basic),-0.10,-0.05,-0.05,-0.03,-0.01,0.02,-0.02,0.03,0.02,0.04
25,EPS (Diluted),-0.10,-0.05,-0.05,-0.03,-0.01,0.02,-0.02,0.03,0.02,0.04
26,EPS Growth,-,-,-,-,-,-21.52%,-,-36.40%,-59.81%,-
27,Free Cash Flow,82.98,47.56,-54.03,20.71,-92.43,-2.12,-15.2,38.5,81.56,-99.29
28,Free Cash Flow Per Share,0.16,0.09,-0.11,0.04,-0.18,-0.00,-0.03,0.08,0.16,-0.23
29,Operating Margin,-9.05%,-5.16%,-6.14%,-3.03%,-2.14%,0.63%,-1.96%,0.87%,2.24%,2.87%
30,Profit Margin,-7.09%,-2.78%,-3.78%,-1.34%,-0.93%,0.99%,-0.81%,1.09%,1.18%,1.54%
31,Free Cash Flow Margin,11.24%,5.35%,-7.40%,1.70%,-11.89%,-0.20%,-1.55%,3.19%,11.57%,-8.70%
32,EBITDA,-45.53,-25.18,-26.93,-20.95,-3.3,17.61,-9.91,17.8,23.33,38.13
33,D&A For EBITDA,21.29,20.72,17.93,16.03,13.34,10.82,9.3,7.25,7.56,5.33
34,EBIT,-66.82,-45.9,-44.86,-36.98,-16.64,6.79,-19.2,10.55,15.77,32.8
