,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,16024,15772,13175,17575,21047,21220,25302,27290,24918,22972,21898,16239,25282,16008,16851,22833,19844,16845,13459,7784,6753,Upgrade
1,Market Cap Growth,-25.67%,-25.67%,-47.93%,-35.60%,-15.53%,-7.63%,15.55%,68.06%,-1.44%,43.51%,29.95%,-28.88%,27.41%,-4.97%,25.20%,193.33%,193.84%,152.27%,136.38%,12.74%,38.37%,Upgrade
2,Enterprise Value,16880,16468,13677,17782,21255,21642,25884,30888,28516,26589,25194,19004,28048,18600,18851,26129,23195,20903,17453,11703,10855,Upgrade
3,Last Close Price,12.09,11.90,9.94,13.26,15.88,16.01,19.09,20.59,18.80,19.89,18.96,14.06,21.89,13.86,14.59,19.77,20.98,17.81,14.23,8.23,7.14,Upgrade
4,PE Ratio,75.61,76.23,48.03,68.08,70.19,63.93,77.83,87.40,95.75,119.20,152.45,163.62,318.12,267.03,51.34,128.57,-,-28.51,-,-,-,Upgrade
5,Forward PE,-,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,Upgrade
6,PS Ratio,3.37,3.40,2.87,3.76,4.61,4.65,5.51,5.83,5.44,5.15,5.13,4.16,6.28,4.06,3.71,4.56,4.23,3.53,3.14,1.71,1.30,Upgrade
7,PB Ratio,2.16,2.13,1.78,2.41,2.91,2.95,3.55,3.88,3.58,4.79,4.64,3.51,5.54,3.57,3.78,5.18,5.99,5.04,4.42,2.47,2.11,Upgrade
8,P/TBV Ratio,2.61,2.61,2.18,2.98,3.61,3.68,4.45,4.90,4.55,8.94,8.80,6.79,10.91,6.99,7.46,10.42,18.25,15.60,24.93,12.42,10.05,Upgrade
9,P/FCF Ratio,-,-,-,-,-,35.56,118.28,-,-416.99,-,-,-,-,-,-,72.33,-,33.68,-,21.65,356.35,Upgrade
10,P/OCF Ratio,-,-,39.07,-,39.36,19.28,35.27,-,66.31,-,-,-,-,-,-,55.99,-,30.32,-,16.81,32.32,Upgrade
11,EV/Sales Ratio,3.63,3.55,2.98,3.81,4.66,4.74,5.64,6.60,6.23,5.96,5.90,4.87,6.97,4.72,4.16,5.21,4.94,4.38,4.07,2.57,2.09,Upgrade
12,EV/EBITDA Ratio,45.82,45.54,30.06,36.67,40.53,34.39,39.20,46.21,42.81,41.56,43.01,37.13,55.50,40.38,43.68,76.17,85.51,-44.72,-19.64,-14.12,-,Upgrade
13,EV/EBIT Ratio,132.36,-,59.95,69.23,-,54.66,60.81,71.45,66.50,66.27,73.53,70.64,108.72,89.12,102.58,255.64,671.83,-29.86,-,-11.08,-,Upgrade
14,EV/FCF Ratio,-35.16,-,-,-,-,36.27,121.00,-,-477.20,-,-,-,-,-,-,82.77,-,41.79,-,32.54,572.78,Upgrade
15,Debt / Equity Ratio,0.34,0.34,0.34,0.36,0.38,0.31,0.34,0.33,0.38,0.82,0.86,0.87,0.82,0.78,0.80,0.79,1.38,1.47,1.95,1.94,1.86,Upgrade
16,Debt / EBITDA Ratio,6.81,12.51,4.08,5.13,10.78,3.87,3.23,3.40,4.02,5.62,5.27,6.06,6.69,7.29,8.22,5.49,15.70,13.42,75.28,17.47,-,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-,3.72,11.30,-,-44.77,-,-,-,-,-,-,11.07,-,9.82,-,16.99,314.95,Upgrade
18,Asset Turnover,0.30,0.33,0.35,0.32,0.30,0.36,0.33,0.34,0.33,0.42,0.33,0.32,0.28,0.32,0.37,0.29,0.38,0.33,0.20,0.23,Upgrade,
19,Inventory Turnover,1.77,1.65,1.72,1.87,1.73,1.53,2.06,1.81,1.58,1.68,1.98,1.67,1.57,1.66,1.96,2.15,1.76,2.13,1.78,1.09,1.98,Upgrade
20,Quick Ratio,1.18,1.18,1.22,1.19,1.20,1.42,1.43,1.41,1.51,1.15,1.05,0.95,0.92,0.93,0.95,0.94,0.76,0.84,0.58,0.59,0.61,Upgrade
21,Current Ratio,1.74,1.74,1.78,1.69,1.70,1.92,1.89,1.87,2.00,1.55,1.40,1.29,1.25,1.25,1.24,1.21,1.06,1.07,0.84,0.85,0.84,Upgrade
22,Return on Equity (ROE),0.02%,5.79%,3.33%,2.13%,3.80%,5.24%,5.74%,4.11%,6.34%,7.91%,5.37%,0.75%,2.52%,3.11%,4.77%,-2.65%,36.95%,-14.52%,-6.98%,-76.94%,Upgrade,
23,Return on Assets (ROA),-0.10%,1.52%,1.27%,-0.30%,1.53%,2.10%,1.98%,1.58%,2.23%,2.38%,2.07%,1.15%,1.14%,0.98%,1.86%,0.16%,0.51%,-0.46%,0.39%,-10.54%,Upgrade,
24,Return on Capital (ROIC),-0.14%,2.19%,1.82%,-0.44%,2.24%,3.07%,2.89%,2.32%,3.28%,3.51%,3.13%,1.77%,1.76%,1.54%,3.01%,0.26%,0.91%,-0.89%,0.74%,-18.99%,Upgrade,
25,Return on Capital Employed (ROCE),1.48%,-,2.62%,3.05%,-,4.56%,4.92%,5.18%,4.75%,5.71%,5.34%,4.74%,4.72%,3.92%,3.49%,1.95%,0.83%,-16.15%,-,-27.61%,-,Upgrade
26,Earnings Yield,1.29%,1.31%,2.08%,1.47%,1.42%,1.56%,1.28%,1.14%,1.04%,0.84%,0.66%,0.61%,0.31%,0.37%,1.95%,0.78%,0.38%,-3.51%,-8.75%,-19.52%,-23.38%,Upgrade
27,FCF Yield,-3.00%,-3.04%,0.10%,1.60%,1.42%,2.81%,0.85%,0.09%,-0.24%,-2.40%,-2.86%,-4.20%,-0.66%,-0.07%,1.34%,1.38%,0.08%,2.97%,1.65%,4.62%,0.28%,Upgrade
28,Payout Ratio,27.89%,1358.49%,13.53%,25.45%,36.03%,20.53%,15.69%,15.98%,45.33%,58.83%,49.17%,73.50%,1008.19%,293.10%,112.67%,157.10%,-,31.40%,-,-,-,Upgrade
29,Buyback Yield / Dilution,-1.54%,2.98%,2.79%,-2.88%,-9.92%,-9.75%,-21.02%,-1.84%,8.14%,-7.76%,3.11%,-23.77%,-25.53%,-35.73%,-10.17%,-12.74%,-8.34%,12.23%,-3.09%,4.36%,-3.17%,Upgrade
30,Total Shareholder Return,-1.54%,2.98%,2.79%,-2.88%,-9.92%,-9.75%,-21.02%,-1.84%,8.14%,-7.76%,3.11%,-23.77%,-25.53%,-35.73%,-10.17%,-12.74%,-8.34%,12.23%,-3.09%,4.36%,-3.17%,Upgrade
