,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,18102,17165,19195,10893,12345,12519,10039,6875,8753,8627,6937,6878,7459,14522,6305,6638,5360,8553,5924,4047,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,90,-,50,Upgrade
2,Trading Asset Securities,996.83,815.02,1398,1454,1395,1412,1385,1382,1387,1311,1299,1294,35.72,62.14,30,39,38.17,31.85,23.08,29.08,Upgrade
3,Cash & Short-Term Investments,19099,17980,20594,12347,13740,13932,11424,8256,10139,9937,8235,8173,7495,14584,6335,6677,5398,8675,5947,4126,Upgrade
4,Cash Growth,39.00%,29.06%,80.26%,49.54%,35.51%,40.19%,38.72%,1.03%,35.28%,-31.86%,30.00%,22.40%,38.86%,68.12%,6.52%,61.82%,57.10%,90.31%,53.33%,3.84%,Upgrade
5,Accounts Receivable,4124,4220,4197,4159,4722,4475,4999,4995,5882,5910,5434,5132,5497,4984,5548,5270,5053,4877,5936,5963,Upgrade
6,Other Receivables,127.76,107.33,117.47,115,162.84,110.34,132.45,144.96,675.41,634.53,633.05,675.34,800.23,639.95,744.95,792.98,580.39,741.77,1031,1143,Upgrade
7,Receivables,4252,4327,4314,4274,5005,4705,5251,5260,6557,6545,6067,5927,6297,5724,6393,6163,5634,5619,6968,7106,Upgrade
8,Inventory,29636,29582,29425,29321,28520,28559,28618,28649,29754,29569,28710,28239,27623,25468,24698,23847,23621,23562,22660,22615,Upgrade
9,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,716.99,-,-,Upgrade
10,Other Current Assets,1270,1172,1085,1040,1223,1158,1155,1123,1734,1932,1855,1667,1812,1565,1803,1487,1079,277.96,981.24,915.91,Upgrade
11,Total Current Assets,54258,53062,55418,46982,48489,48354,46448,43288,48185,47983,44867,44006,43227,47341,39230,38173,35732,38851,36556,34763,Upgrade
12,"Property, Plant & Equipment",6767,6865,7044,7180,7304,7397,7405,7485,7299,7279,7242,7250,7150,7069,7050,6851,6808,6820,6828,6819,Upgrade
13,Long-Term Investments,6277,6269,6409,7090,7495,7765,7834,7975,9363,9750,9298,9550,10199,9259,8458,6500,6112,5221,4675,4616,Upgrade
14,Goodwill,133.68,135.95,135.35,135.11,159.65,160.67,152.8,154.86,157.87,149.23,141.16,141.77,144.21,143.65,146.12,145.09,151.43,157.42,157.54,155.12,Upgrade
15,Other Intangible Assets,617.96,629.42,646.26,654.38,677.37,688.83,680.79,693.02,713.83,686.06,678.57,686.62,708.53,714.79,728.8,734.64,760.26,779.4,787.47,790.51,Upgrade
