,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,846.19,994.34,983.45,822.76,1059,1360,1240,1009,1134,1266,1924,1567,644.33,824.63,725.56,1102,491.75,587.74,669.76,450.22,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,261.46,-,-,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,351.42,70,Upgrade
3,Cash & Short-Term Investments,846.19,994.34,983.45,822.76,1059,1360,1240,1009,1134,1266,1924,1567,644.33,824.63,725.56,1102,491.75,849.2,1021,520.22,Upgrade
4,Cash Growth,-20.06%,-26.86%,-20.71%,-18.48%,-6.62%,7.36%,-35.54%,-35.58%,75.94%,53.56%,165.19%,42.14%,31.03%,-2.89%,-28.95%,111.88%,-8.06%,15.60%,100.32%,-23.86%,Upgrade
5,Accounts Receivable,516.35,411.95,209.92,250.5,526.35,569.75,636.05,203.67,286.37,317.19,418.89,210.57,340.88,523.58,431.86,259.4,225.55,367.01,322.74,295.24,Upgrade
6,Other Receivables,124.02,139.19,174.07,204.15,141.96,152.01,40.12,21.95,22.88,32.72,21.42,39.04,49.93,130.94,35.07,139.82,81.83,164.45,47.96,137.63,Upgrade
7,Receivables,640.37,551.15,383.99,454.65,668.31,721.76,676.17,225.63,309.25,349.91,440.32,249.61,390.81,654.52,466.94,399.22,307.38,531.47,370.7,432.87,Upgrade
8,Inventory,2556,2249,2737,2816,3162,3032,3156,2634,3398,2836,2179,1946,2547,2345,2283,1736,2170,2221,2002,1839,Upgrade
