,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,11452,10090,9198,10059,11927,11560,12159,13414,13525,13050,17040,13192,14861,15996,10204,11375,9105,8801,9054,8345,10494,Upgrade
1,Market Cap Growth,-12.72%,-12.72%,-24.35%,-25.01%,-11.82%,-11.42%,-28.65%,1.68%,-8.99%,-18.41%,67.00%,15.97%,63.21%,81.76%,12.70%,36.31%,-13.23%,-9.41%,-25.56%,-19.92%,55.50%,Upgrade
2,Enterprise Value,12731,11865,11190,11738,13904,13056,13652,14161,15165,14039,17309,15168,16837,17920,11676,12323,10280,9803,9827,9242,11278,Upgrade
3,Last Close Price,34.04,29.99,27.34,29.90,35.45,34.36,36.14,39.87,40.20,38.79,50.65,39.21,49.24,53.00,33.81,37.69,30.17,29.16,30.00,27.65,34.77,Upgrade
4,PE Ratio,-,-42.29,-45.92,-,58.64,62.05,82.55,85.69,58.22,58.31,70.25,73.82,106.84,107.55,90.26,128.13,174.80,1827.81,6963.62,278.18,-,Upgrade
5,PS Ratio,0.82,0.72,0.62,0.61,0.57,0.58,0.55,0.55,0.59,0.56,0.80,0.73,0.92,1.06,0.76,0.98,0.87,1.08,1.35,1.51,2.33,Upgrade
6,PB Ratio,3.38,2.75,2.52,2.76,3.01,2.93,3.14,3.77,3.79,3.65,4.80,3.84,7.55,8.16,5.33,6.00,4.83,4.70,4.86,4.53,5.70,Upgrade
7,P/TBV Ratio,4.04,4.04,3.73,4.11,4.36,4.31,4.74,5.47,5.59,5.32,7.07,4.57,10.55,10.09,6.63,7.39,6.08,5.94,5.97,5.42,6.86,Upgrade
8,P/FCF Ratio,50.26,-,-85.92,-,-16.09,-,-,-,-11.12,-,-,-,45.63,-,-,-,21.26,-,-,284.03,-,Upgrade
9,P/OCF Ratio,23.66,-,100.72,-,-25.02,-,78.46,-,-35.82,-,-,-,27.83,304.20,-,-,20.14,-,-,118.08,-,Upgrade
10,EV/Sales Ratio,0.91,0.85,0.76,0.72,0.67,0.65,0.62,0.59,0.66,0.60,0.81,0.83,1.05,1.19,0.87,1.06,0.99,1.20,1.46,1.67,2.50,Upgrade
11,EV/EBITDA Ratio,-,-329.08,-,-,58.06,86.50,-,34.75,-,33.03,55.37,49.65,-,56.81,48.68,61.20,65.30,172.04,168.11,117.21,-,Upgrade
12,EV/EBIT Ratio,-,-80.72,-,-,-,144.66,-,39.81,-,37.49,65.74,58.07,-,65.48,58.77,76.63,87.52,557.27,521.33,233.10,-,Upgrade
13,EV/FCF Ratio,55.88,-,-104.53,-,-18.75,-,-,-,-12.46,-,-,-,51.70,-,-,-,24.01,-,-,314.57,-,Upgrade
