,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,2137,2439,2055,2147,885.33,2616,1032,1395,571.3,2257,Upgrade
1,Revenue Growth (YoY),3.99%,13.64%,132.11%,-17.95%,-14.18%,87.49%,80.57%,-38.18%,-74.26%,-7.51%,Upgrade
2,Cost of Revenue,1526,1673,1306,1700,1024,2149,974.59,1296,595.01,1447,Upgrade
3,Gross Profit,610.74,765.9,749.22,446.62,-138.22,467.14,57.03,99.41,-23.71,810.69,Upgrade
4,"Selling, General & Admin",467.48,544.71,541.81,639.79,490.49,609.7,599.08,672.42,604.77,798.34,Upgrade
5,Other Operating Expenses,-73.01,-107.99,-45.16,-110.3,-131.95,-217.95,-94.8,-179.13,-67.53,-92.7,Upgrade
6,Operating Expenses,394.47,436.72,496.66,529.49,358.54,391.74,504.28,493.29,537.24,705.64,Upgrade
7,Operating Income,216.27,329.18,252.56,-82.86,-496.76,75.39,-447.25,-393.88,-560.95,105.05,Upgrade
8,Interest Expense,-5.46,-12.72,-,-,-,-,-,-,-,-,Upgrade
9,Interest & Investment Income,25.69,37.83,27.48,26.05,27.16,44.02,36.23,33.19,41.71,58.52,Upgrade
10,Earnings From Equity Investments,27.45,55.75,30.26,-78.9,14.85,36.05,12.53,22.67,-51.44,-1.22,Upgrade
11,Currency Exchange Gain (Loss),0.05,-5.69,0.72,-23.28,16.7,1.34,3.48,-4.56,0.03,0.3,Upgrade
12,EBT Excluding Unusual Items,264,404.36,311.01,-158.99,-438.04,156.8,-395.02,-342.58,-570.66,162.64,Upgrade
13,Gain (Loss) on Sale of Investments,-,-,-,1.97,-,-,-,182.82,-,-,Upgrade
14,Gain (Loss) on Sale of Assets,0.28,-1.4,2.34,-0.6,0.66,-7.16,224.55,-1.3,-2.01,-4.13,Upgrade
15,Asset Writedown,-99.05,-48.31,29.18,-62.45,-28.28,5.88,30.38,-93.32,-89.95,-87.43,Upgrade
16,Other Unusual Items,-,4.82,-,0.92,-,-,-,175.18,-,25.36,Upgrade
17,Pretax Income,165.23,359.47,342.54,-219.15,-465.66,155.52,-140.09,-79.2,-662.62,96.44,Upgrade
18,Income Tax Expense,64.84,283.07,73.44,-15.82,-3.38,135.58,-28.57,6.61,-136.35,53.21,Upgrade
19,Earnings From Continuing Operations,100.39,76.4,269.09,-203.33,-462.29,19.94,-111.52,-85.82,-526.27,43.23,Upgrade
20,Net Income to Company,100.39,76.4,269.09,-203.33,-462.29,19.94,-111.52,-85.82,-526.27,43.23,Upgrade
21,Minority Interest in Earnings,-37.16,-61.08,-44.87,132.64,177.18,148.86,116.74,138.51,82.78,-75.78,Upgrade
22,Net Income,63.23,15.32,224.23,-70.69,-285.1,168.8,5.22,52.69,-443.49,-32.55,Upgrade
23,Net Income to Common,63.23,15.32,224.23,-70.69,-285.1,168.8,5.22,52.69,-443.49,-32.55,Upgrade
24,Net Income Growth,-71.80%,-,-,-,-,220.33%,-,-,-,-,Upgrade
25,Shares Outstanding (Basic),5537,5537,5537,5537,5537,5537,5537,5537,5537,5478,Upgrade
26,Shares Outstanding (Diluted),5537,5537,5537,5537,5537,5537,5537,5537,5537,5478,Upgrade
27,Shares Change (YoY),-,-,-,-,-,-,-,1.07%,1.44%,0.32%,Upgrade
28,EPS (Basic),0.01,0.00,0.04,-0.01,-0.05,0.03,0.00,0.01,-0.08,-0.01,Upgrade
29,EPS (Diluted),0.01,0.00,0.04,-0.01,-0.05,0.03,0.00,0.01,-0.08,-0.01,Upgrade
30,EPS Growth,-71.80%,-,-,-,-,220.95%,-,-,-,-,Upgrade
31,Free Cash Flow,-80.51,-8.86,-29.22,-334.57,-753.41,-892.71,346.23,-320.5,-673.05,87.66,Upgrade
32,Free Cash Flow Per Share,-0.01,-0.00,-0.01,-0.06,-0.14,-0.16,0.06,-0.06,-0.12,0.02,Upgrade
33,Dividend Per Share,0.015,0.010,0.015,-,-,-,-,-,-,-,Upgrade
34,Operating Margin,10.12%,13.49%,12.29%,-3.86%,-56.11%,2.88%,-43.35%,-28.23%,-98.19%,4.65%,Upgrade
35,Profit Margin,2.96%,0.63%,10.91%,-3.29%,-32.20%,6.45%,0.51%,3.78%,-77.63%,-1.44%,Upgrade
36,Free Cash Flow Margin,-3.77%,-0.36%,-1.42%,-15.59%,-85.10%,-34.12%,33.56%,-22.97%,-117.81%,3.88%,Upgrade
37,EBITDA,453.59,560.61,495.57,107.01,-213.97,317.96,-153.59,-47.62,-350.73,292.85,Upgrade
38,D&A For EBITDA,237.32,231.43,243.01,189.87,282.79,242.57,293.66,346.26,210.22,187.8,Upgrade
39,EBIT,216.27,329.18,252.56,-82.86,-496.76,75.39,-447.25,-393.88,-560.95,105.05,Upgrade
