,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,6146,6422,7419,8471,9800,9080,8526,7142,5869,6090,7641,Upgrade
1,Market Cap Growth,-24.18%,-24.18%,-24.29%,-6.71%,14.94%,27.13%,45.28%,17.27%,-23.19%,-31.10%,-32.99%,Upgrade
2,Enterprise Value,7017,7714,7288,8761,9517,8673,7287,6372,4331,4139,5336,Upgrade
3,Last Close Price,1.11,1.14,1.31,1.48,1.71,1.59,1.49,1.25,1.03,1.06,1.34,Upgrade
4,PE Ratio,78.24,81.76,30.97,55.17,-,-,49.00,123.33,-15.02,-,-,Upgrade
5,Forward PE,15.58,16.28,14.63,25.04,107.93,40.29,36.07,48.86,45.49,-,11.43,Upgrade
6,PS Ratio,1.34,1.40,1.65,2.02,3.23,2.59,2.34,2.94,2.98,2.15,1.71,Upgrade
7,PB Ratio,0.38,0.35,0.41,0.47,0.55,0.50,0.45,0.38,0.32,0.37,0.44,Upgrade
8,P/TBV Ratio,0.43,0.43,0.50,0.58,0.67,0.60,0.54,0.46,0.40,0.44,0.52,Upgrade
9,P/FCF Ratio,-,-,-,-,-,-,-,277.55,-,-,-126.62,Upgrade
10,P/OCF Ratio,8.52,8.52,7.26,12.40,-43.72,-,-,9.09,-11.44,-,19.05,Upgrade
11,PEG Ratio,-,-,-,-,-,-,-,-,5.89,-,-,Upgrade
12,EV/Sales Ratio,1.53,1.69,1.62,2.09,3.14,2.48,2.00,2.63,2.20,1.46,1.19,Upgrade
13,EV/EBITDA Ratio,6.25,7.61,6.90,14.54,-88.98,-,44.33,-,-,-,5.97,Upgrade
14,EV/EBIT Ratio,11.16,14.14,12.53,51.63,-,-,-19.60,-,-,-,11.81,Upgrade
15,EV/FCF Ratio,-78.52,-,-,-,-,-,-,247.63,-,-,-88.42,Upgrade
16,Debt / Equity Ratio,0.12,0.12,0.15,0.07,0.09,0.08,0.07,0.05,0.05,0.04,0.02,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-,-,-,36.85,-,-,-5.90,Upgrade
18,Return on Capital Employed (ROCE),2.63%,2.63%,2.80%,0.86%,-,-,-1.78%,-,-,-,2.39%,Upgrade
19,Earnings Yield,1.28%,1.22%,3.23%,1.81%,-3.63%,-1.28%,2.04%,0.81%,-6.66%,-7.82%,5.06%,Upgrade
20,FCF Yield,-1.45%,-1.39%,-0.51%,-4.29%,-11.10%,-18.13%,-6.41%,0.36%,-16.93%,-9.61%,-0.79%,Upgrade
21,Dividend Yield,2.25%,2.19%,1.91%,1.01%,-,-,-,-,-,-,-,Upgrade
22,Buyback Yield / Dilution,-,-,-,-,-,-,-,-1.07%,-1.44%,-0.32%,Upgrade,
23,Total Shareholder Return,2.25%,2.19%,1.91%,1.01%,-,-,-,-,-1.07%,-1.44%,-0.32%,Upgrade
