,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1378,1831,1597,1187,1566,1373,1458,1007,1217,1375,2578,3181,1330,1287,1341,1375,1021,1005,1052,1777,Upgrade
1,Short-Term Investments,-,213.65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,823.08,819.57,907.85,1126,1223,1324,1219,1445,1601,1726,21.67,92.42,181.67,10.9,10.74,367.94,525.01,393.14,156.74,136.89,Upgrade
3,Cash & Short-Term Investments,2201,2864,2505,2313,2790,2697,2677,2452,2818,3101,2600,3273,1512,1298,1352,1743,1546,1398,1208,1914,Upgrade
4,Cash Growth,-21.11%,6.20%,-6.42%,-5.66%,-1.01%,-13.01%,2.98%,-25.09%,86.42%,138.95%,92.29%,87.80%,-2.19%,-7.21%,11.87%,-8.96%,-19.76%,-21.42%,-23.69%,85.58%,Upgrade
5,Accounts Receivable,307.4,410.8,364.59,404.31,432.15,484.4,509.66,568.24,527.64,569.73,388.66,283.48,256.75,258.31,231.39,186.67,230.11,188.1,254.2,189.32,Upgrade
6,Other Receivables,813.1,249.91,226.53,74.32,82.11,80.31,106.41,141.18,102.65,105.09,101.42,119.71,112.18,112.62,117.83,90.96,127.65,128.18,111.44,129.02,Upgrade
7,Receivables,1121,660.71,591.12,478.63,514.27,564.71,616.07,709.43,630.3,674.82,490.08,403.18,368.93,370.93,349.23,277.63,357.77,316.29,365.64,318.34,Upgrade
8,Inventory,44.34,39.71,39.79,43.64,47.98,39.67,36.28,36.22,38.88,34.98,40.67,45.12,47.52,39.85,36.92,40.74,39.76,34.12,41.76,48.21,Upgrade
9,Prepaid Expenses,-,0.11,-,-,-,0.01,-,-,-,0.04,-,-,-,0.01,-,0.04,-,95.7,-,0,Upgrade
10,Other Current Assets,441.37,191.33,225.72,195.48,222.89,175.37,209.48,190.68,178.98,184.7,232.67,230.97,240.31,219.58,244.98,295.9,315.15,181.23,222.96,261.35,Upgrade
11,Total Current Assets,3807,3756,3362,3031,3575,3477,3539,3388,3666,3995,3363,3952,2168,1928,1983,2357,2258,2026,1839,2542,Upgrade
12,"Property, Plant & Equipment",9580,9552,10038,9897,9909,9995,10017,10161,10530,10712,10975,11112,11274,11217,11082,2429,2531,2438,2499,2559,Upgrade
13,Long-Term Investments,449.55,746.71,434,952.46,428.27,404.41,365.65,399.24,388.64,390.67,383.82,392,408.03,399.97,397.55,404.76,408.57,428.41,450.47,461.75,Upgrade
14,Goodwill,4692,4692,4692,4692,4701,4701,4701,4701,4701,4683,4683,4683,4683,4683,4683,4683,4687,4687,4687,4687,Upgrade
