,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Cash & Equivalents,861.94,959.23,927.78,792.2,637.57,840.5,890.29,254.86,575.44,693.64,Upgrade
1,Short-Term Investments,163.32,210.22,242.55,290.93,186.61,79.66,159.33,507.83,348.87,23.82,Upgrade
2,Trading Asset Securities,-,-,61.68,93.13,67.06,71.34,-,308.08,-,-,Upgrade
3,Cash & Short-Term Investments,1025,1169,1232,1176,891.25,991.49,1050,1071,924.3,717.46,Upgrade
4,Cash Growth,-16.78%,-0.58%,38.23%,18.64%,-15.09%,-7.40%,13.56%,49.24%,35.11%,-3.36%,Upgrade
5,Accounts Receivable,77.97,131.58,126.83,162.64,129.38,187.67,180.93,284.95,221.86,254.45,Upgrade
6,Other Receivables,73.71,29.2,82.15,43.28,86.58,42.96,122.67,47.31,105.09,29.76,Upgrade
7,Receivables,151.67,160.77,208.99,205.92,215.96,230.63,303.59,332.26,326.96,284.2,Upgrade
8,Inventory,186,187.38,229.57,228.63,280.3,354.42,378.25,378.68,401.97,374.32,Upgrade
9,Prepaid Expenses,-,22.56,-,21.32,-,19.03,-,32.43,-,34.11,Upgrade
10,Other Current Assets,-,5.34,-,5.08,-,4.35,-,29.58,-,25.42,Upgrade
11,Total Current Assets,1363,1546,1671,1637,1388,1600,1731,1844,1653,1436,Upgrade
12,"Property, Plant & Equipment",371.58,379.61,420.25,429.78,478.52,486.72,506.04,498.29,364.74,304.02,Upgrade
13,Long-Term Investments,538.78,407.6,272.01,366.69,560.09,664.07,651.46,570.87,695.97,608.01,Upgrade
14,Long-Term Deferred Tax Assets,56.43,55.48,51.99,52.64,58.48,58.97,59.33,55.16,49.83,48.65,Upgrade
15,Other Long-Term Assets,142.64,152.67,133.6,133.27,126.96,127.68,120.79,109.76,106.52,99.92,Upgrade
16,Total Assets,2472,2541,2548,2620,2612,2937,3069,3078,2870,2496,Upgrade
17,Accounts Payable,27.09,23.13,29.42,17.63,35.83,45.79,54.14,56.9,81.02,34.03,Upgrade
18,Accrued Expenses,-,27.52,-,28.89,-,46.79,-,84.43,-,56.43,Upgrade
19,Short-Term Debt,-,-,-,-,-,-,-,40,-,-,Upgrade
20,Current Portion of Long-Term Debt,15.56,15.62,15.61,15.67,15.61,15.7,15.59,7.77,7.75,7.75,Upgrade
21,Current Portion of Leases,2.32,4.67,3.77,5.88,7.49,10.82,10.72,11.32,12.42,11.52,Upgrade
22,Current Income Taxes Payable,48.12,38.86,34.54,34.36,26.86,48.97,98.24,63.57,46.81,30.77,Upgrade
23,Other Current Liabilities,65.95,44.92,70.67,52.75,109.57,68.22,110.03,64.81,131.43,76.11,Upgrade
24,Total Current Liabilities,159.04,154.72,154.01,155.17,195.36,236.28,288.73,328.8,279.43,216.61,Upgrade
25,Long-Term Leases,5.38,7.17,9.11,9.94,11.38,14.66,4.34,4.89,6.24,9.55,Upgrade
26,Long-Term Deferred Tax Liabilities,42.54,62.82,62.78,66.89,69.9,74.82,77.72,110.31,97.53,76.75,Upgrade
27,Total Liabilities,206.95,224.71,225.91,232,276.64,325.75,370.79,444,383.2,302.92,Upgrade
28,Common Stock,205.81,205.81,205.81,205.81,205.81,205.81,207.36,207.64,208,208,Upgrade
29,Additional Paid-In Capital,-,501.23,501.23,501.23,501.23,501.23,507.14,508.84,511.1,511.1,Upgrade
30,Retained Earnings,-,1978,1956,2027,1941,2093,2100,2054,1950,1795,Upgrade
31,Comprehensive Income & Other,2059,-370.54,-342.09,-347.76,-318.83,-216.85,-147.32,-168.36,-209.86,-344.22,Upgrade
32,Total Common Equity,2265,2315,2321,2386,2329,2583,2668,2602,2459,2169,Upgrade
