,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Jan '21 Jan 1, 2021","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,92.76,71.71,56.7,256.97,118.24,165.58,138,83.29,119.23,444.36,100.47,104.41,195.41,108.43,89.49,153.33,163.13,176.45,80.95,107.95,Upgrade
1,Other Revenue,-7.44,7.44,-,14.37,-6.16,6.16,-,9.29,-4.58,4.58,-,8.56,-4.62,4.62,-,6.94,-2.33,2.33,-,7.91,Upgrade
2,Revenue,85.33,79.15,56.7,271.34,112.08,171.74,138,92.57,114.65,448.93,100.47,112.98,190.79,113.05,89.49,160.27,160.79,178.78,80.95,115.86,Upgrade
3,Revenue Growth (YoY),-23.87%,-53.91%,-58.91%,193.10%,-2.24%,-61.74%,37.35%,-18.06%,-39.91%,297.10%,12.27%,-29.51%,18.65%,-36.76%,10.56%,38.33%,-26.20%,-26.54%,-35.28%,-25.25%,Upgrade
4,Cost of Revenue,78.77,73.11,51.98,144.13,79.22,96.18,76.77,87.88,88.34,177.65,70.04,98.91,113.15,83.75,55.99,146.62,133.64,145.06,67.11,135.21,Upgrade
5,Gross Profit,6.56,6.04,4.72,127.21,32.86,75.56,61.23,4.7,26.31,271.28,30.44,14.07,77.64,29.3,33.51,13.65,27.16,33.72,13.84,-19.35,Upgrade
6,"Selling, General & Admin",14.94,15.2,12.52,18.46,13.61,24.59,10.99,8.7,14.29,13.89,13.61,9.36,16.01,14.94,12.61,7.39,44.62,34.89,21.57,76.65,Upgrade
7,Research & Development,0.46,0.49,0.39,-3.48,3.04,1.28,0.2,-1.22,1.67,2.95,-,-,-,-,-,-,-,-,-,-,Upgrade
8,Other Operating Expenses,-9.9,-4.38,0.48,-5.7,-10.46,-0.74,-2.72,3.91,-1.41,-8.38,0.92,0.19,-0.55,-0.43,-0.68,-9.58,0.13,-5.22,-9.52,10.49,Upgrade
9,Operating Expenses,5.27,11.6,13.36,9.17,6.06,25.39,8.44,60.82,-25.34,11.52,14.53,9.15,15.79,14.99,11.9,29.47,44.99,30.18,12.02,133.24,Upgrade
10,Operating Income,1.29,-5.56,-8.64,118.04,26.8,50.17,52.79,-56.12,51.65,259.76,15.9,4.92,61.85,14.31,21.61,-15.82,-17.84,3.54,1.82,-152.6,Upgrade
11,Interest Expense,-0.67,-0.74,-2.05,-0.73,-0.28,-0.06,-,-,-0.6,-6.7,-5.79,-7.35,-6.31,-7.43,-7.62,-14.43,-21.16,-16.77,-15.07,-21.3,Upgrade
12,Interest & Investment Income,0.37,1.56,0.76,0.58,0.55,3.42,0.77,1.29,0.64,5.07,0.08,7.22,0.16,10.42,0.19,101.33,0.39,0.53,0.22,0.97,Upgrade
13,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.55,-0.55,-,-0.76,Upgrade
14,Other Non Operating Income (Expenses),0.01,-0.03,-0.01,2.8,-3.22,0.56,-0.02,39.71,-39.79,39.89,0.09,-34.67,-0.16,0.03,0.02,-2.04,2.2,-0.08,-0.02,-54.9,Upgrade
15,EBT Excluding Unusual Items,1.01,-4.76,-9.94,120.7,23.86,54.1,53.54,-15.12,11.9,298.02,10.28,-29.89,55.54,17.32,14.19,69.03,-35.86,-13.34,-13.05,-228.59,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1.86,Upgrade
17,Gain (Loss) on Sale of Investments,2.6,0.3,1.33,-4.01,-,0.36,-0.36,-5.82,-1.04,-2.03,-0.12,-24.14,-2.36,-1.82,0.54,0.91,0.32,-0.14,-3.63,4.3,Upgrade
