,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+12 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+12 Quarters
0,Interest and Dividend Income,739.95,386.1,768.45,645.51,361.1,733.18,693.72,501.15,249.85,996.01,410.94,694.62,-,257.93,257.93,929.88,34.91,488.56,488.56,1039,Upgrade
1,Total Interest Expense,253.87,245.97,268.72,291.38,247.86,257.31,248.49,216.99,201.06,206.99,241.77,-,-,182.01,182.01,775.63,-398.9,199.45,199.45,844.61,Upgrade
2,Net Interest Income,486.08,140.12,499.73,354.13,113.24,475.87,445.23,284.17,48.79,789.02,169.17,694.62,-,75.92,75.92,154.25,433.81,289.11,289.11,194.36,Upgrade
3,Gain on Sale of Investments (Rev),-150.39,303.82,-81.18,-106.82,227.23,-96.48,126.1,-288.97,236.18,-359.92,-1.73,442.52,-,84.52,84.52,-46.88,-162.94,30.14,30.14,-19.08,Upgrade
4,Other Revenue,410.22,313.64,408.77,489.57,498.04,428.61,508,747.84,616.14,557.83,625.1,66.71,1096,578.39,578.39,588.28,614.28,476.12,476.12,373.82,Upgrade
5,Revenue Before Loan Losses,745.91,757.59,827.32,736.88,838.15,808.36,1079,743.03,901.11,986.94,792.54,1204,1096,738.82,738.82,695.65,885.15,795.37,795.37,549.1,Upgrade
6,Provision for Loan Losses,-12.53,12.53,-,6.85,1.73,-1.73,-,1.88,-1.19,1.19,-,-7.29,-,2.44,2.44,4.21,-,-,-,-9.67,Upgrade
7,Revenue,758.43,745.07,827.32,730.03,836.42,810.09,1079,741.15,902.31,985.74,792.54,1211,1096,736.39,736.39,691.44,885.15,795.37,795.37,558.77,Upgrade
8,Revenue Growth (YoY),-9.32%,-8.03%,-23.35%,-1.50%,-7.30%,-17.82%,36.19%,-38.81%,-17.70%,33.86%,7.62%,75.16%,23.86%,-7.42%,-7.42%,23.74%,52.44%,36.98%,65.28%,16.11%,Upgrade
