,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+12 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+12 Quarters
0,Cash & Equivalents,7007,2969,7629,3189,2368,2827,1909,3384,-,3203,-,2854,-,3244,3244,2926,2835,3139,3139,2111,Upgrade
1,Short-Term Investments,13980,16868,10520,13745,15944,17394,16085,16027,-,16181,-,14033,-,13334,13334,13588,13125,15375,15375,14138,Upgrade
2,Trading Asset Securities,33054,27930,28336,29162,27536,28908,28391,28127,-,27704,-,26664,-,19387,19387,8619,7460,7962,7962,8160,Upgrade
3,Accounts Receivable,769.45,289.01,596.44,406.03,562.78,396.51,375.34,390.5,-,591.76,-,394.55,-,1039,1039,679.26,1585,394.35,394.35,446.3,Upgrade
4,Other Receivables,9987,10292,10710,11131,10324,10242,10095,9597,-,9398,-,11385,-,11648,11648,10045,10337,8517,8517,7369,Upgrade
5,"Property, Plant & Equipment",476.62,506.91,532.02,556.54,266.41,282.62,313.25,293.88,-,290.87,-,274.32,-,323.81,323.81,341.84,294.22,370.4,370.4,410.62,Upgrade
6,Goodwill,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,-,1.01,-,1.01,-,1.01,1.01,1.01,99.83,103.67,103.67,101.68,Upgrade
7,Other Intangible Assets,120.89,127.87,131,138.29,119.86,118.48,124.45,129.83,-,111.03,-,121.18,-,109.33,109.33,116.8,103.95,105.8,105.8,112.05,Upgrade
8,Investments in Debt & Equity Securities,14014,11993,11703,13411,9106,6394,8646,1665,-,824.21,-,2056,-,4018,4018,5007,8266,4337,4337,7592,Upgrade
9,Other Current Assets,4901,5645,4960,5450,5486,5428,5647,5249,-,5717,-,5962,-,5609,5609,5069,6112,6288,6288,4038,Upgrade
10,Long-Term Deferred Tax Assets,181.27,199.96,254.46,196.5,337.6,335.56,357.74,364.25,-,486.92,-,433.64,-,462.16,462.16,471.45,449.58,482.29,482.29,486.48,Upgrade
11,Other Long-Term Assets,681.5,540.03,664.37,500.17,697.99,467.33,724.76,482.33,-,440.24,-,436.58,-,450.56,450.56,423.29,721.91,553.21,553.21,401.14,Upgrade
12,Total Assets,85174,77390,76037,77924,72750,72830,72669,65750,-,64985,-,64661,-,59653,59653,47319,51389,47628,47628,45407,Upgrade
13,Accounts Payable,21998,17994,17479,17371,19842,21195,19293,19799,-,20924,-,18532,-,18124,18124,17128,328.05,127.42,127.42,38.77,Upgrade
14,Accrued Expenses,480.48,468.73,833.33,506.47,920.61,920.34,1420,1005,-,1471,-,1395,-,1100,1100,1160,17988,18060,18060,15175,Upgrade
15,Short-Term Debt,14888,14170,15163,16823,11213,10677,18833,14634,-,10516,-,11385,-,12923,12923,4461,6793,4407,4407,5102,Upgrade
16,Current Portion of Long-Term Debt,13143,20019,10384,13829,12203,13847,4619,12177,-,4956,-,4706,-,2699,2699,972.29,883.12,2627,2627,8928,Upgrade
17,Current Portion of Leases,-,-,-,33.05,-,105.73,-,55.87,-,69.93,-,99.76,-,132.06,132.06,122.97,-,-,-,150.09,Upgrade
18,Other Current Liabilities,724.74,273.24,156.81,35.36,132.96,261.46,461.97,292.7,-,758.96,-,438.99,-,364.96,364.96,80.46,494.76,291.02,291.02,18.48,Upgrade
19,Long-Term Debt,11485,4426,12437,9661,9638,7563,10109,2871,-,12211,-,14508,-,11522,11522,10955,12485,9859,9859,5333,Upgrade
20,Long-Term Leases,354.36,409.66,408.39,409.8,147.85,84.32,170.39,135.42,-,150.65,-,90.08,-,119.25,119.25,132.32,206.3,289.46,289.46,166.08,Upgrade
21,Long-Term Unearned Revenue,3.73,10.77,8.39,12.29,10.45,7.2,-,10.91,-,4.85,-,7.93,-,28.78,28.78,47.29,-,1.66,1.66,2.39,Upgrade
22,Long-Term Deferred Tax Liabilities,0.26,13.71,0.76,0.26,0.1,0.1,1.62,0.16,-,1.23,-,61.16,-,34.34,34.34,15.88,14.73,6.17,6.17,2.42,Upgrade
23,Other Long-Term Liabilities,1097,661.8,691.97,803.03,699.23,597.92,592.8,417.2,-,418.8,-,424.02,-,516.83,516.83,519.78,654.47,565.59,565.59,844.91,Upgrade
24,Total Liabilities,64226,58494,57517,59584,54887,55324,55551,51569,-,51613,-,51819,-,47617,47617,35686,39878,36277,36277,35783,Upgrade
25,Common Stock,3243,3243,3243,3243,3243,3243,3243,2919,-,2919,-,2919,-,2919,2919,2919,2919,2919,2919,2569,Upgrade
26,Additional Paid-In Capital,4013,4016,4016,4016,4016,4016,4016,1759,-,1759,-,1759,-,1759,1759,1759,1952,1759,1759,775.87,Upgrade
27,Retained Earnings,10964,10829,10529,10367,9987,9630,9218,9002,-,8278,-,7775,-,7032,7032,6603,6296,6262,6262,5882,Upgrade
