,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,101.99,103.4,108.83,118.12,105.78,132.79,157.12,142.42,137.94,153.5,Upgrade
1,Short-Term Investments,22.04,14.33,17.54,15.99,19.84,23.38,29.59,24.37,30.24,22.03,Upgrade
2,Trading Asset Securities,8.64,9.58,10.27,10.61,12.82,17.12,17.1,16.48,15.84,18.41,Upgrade
3,Cash & Short-Term Investments,132.66,127.31,136.64,144.72,138.44,173.29,203.81,183.27,184.02,193.93,Upgrade
4,Cash Growth,-2.91%,-12.03%,-1.30%,-16.48%,-32.08%,-5.45%,10.75%,-5.50%,-34.68%,-46.85%,Upgrade
5,Accounts Receivable,12.65,16.86,15.33,19.61,19.28,17.11,16.45,15.39,21.89,17.4,Upgrade
6,Other Receivables,0.31,0.34,0.28,0.32,0.24,0.32,0.5,0.65,1.1,0.71,Upgrade
7,Receivables,12.96,17.2,15.62,19.93,19.52,17.43,16.95,16.05,23,18.11,Upgrade
8,Inventory,34.02,38.19,44.94,33.53,44.54,38.92,39,35.44,40.14,59.8,Upgrade
9,Other Current Assets,1.73,1.73,1.37,1.42,1.16,1.31,32.1,0.71,-,-,Upgrade
10,Total Current Assets,181.37,184.42,198.57,199.6,203.65,230.94,291.86,235.47,247.16,271.84,Upgrade
11,"Property, Plant & Equipment",235.17,247.56,254.76,243.62,219.25,239.85,233.33,313.56,299.4,305.66,Upgrade
12,Other Intangible Assets,133.44,133.44,133.44,133.44,133.44,133.44,133.44,133.44,133.44,133.44,Upgrade
13,Long-Term Deferred Tax Assets,0.03,0.06,0.08,0.12,0.14,0.28,0.27,0.24,4.21,4.23,Upgrade
14,Other Long-Term Assets,1.96,6.13,8.1,7.35,5.4,4.42,3.89,7.95,4.17,9.96,Upgrade
15,Total Assets,551.97,571.61,594.94,584.13,561.88,608.93,662.79,690.66,688.38,725.13,Upgrade
16,Accounts Payable,13.38,10.69,18.51,14.05,12.36,10.68,13.85,7.55,16.39,18.47,Upgrade
17,Short-Term Debt,-,-,-,0,0.27,7.05,8.03,8.86,10.78,7.49,Upgrade
18,Current Portion of Leases,20.57,33.57,32.65,25.92,24.74,26.66,35.5,39.77,42.2,59.02,Upgrade
19,Current Income Taxes Payable,0.14,0.04,0.41,0.01,0.24,0.32,0.8,0.6,0.86,0.34,Upgrade
20,Current Unearned Revenue,2.18,4.52,2.05,2,0.54,0.48,5.31,2.53,3.32,3.66,Upgrade
21,Other Current Liabilities,45.24,31.99,43.55,26.46,31.99,25.75,50.57,37.07,32.31,30.08,Upgrade
22,Total Current Liabilities,81.51,80.81,97.16,68.44,70.16,70.93,114.05,96.38,105.86,119.04,Upgrade
23,Long-Term Leases,23.64,31.45,44.78,37.13,36.24,29.33,33.67,33.99,37.85,46.97,Upgrade
24,Long-Term Deferred Tax Liabilities,0.89,0.94,0.86,0.93,0.87,1,0.9,1.36,1.31,1.28,Upgrade
25,Total Liabilities,106.05,113.2,142.81,106.51,107.26,101.26,148.62,131.73,145.02,167.3,Upgrade
26,Common Stock,383.91,383.91,383.91,383.91,383.91,383.91,383.91,383.91,383.91,383.91,Upgrade
27,Retained Earnings,85.18,103.86,101.55,125.56,115.44,147.63,146.21,177.52,172.69,189.26,Upgrade
