,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,88.52,131.86,106.57,126.84,87.29,108.52,102.97,125.8,90.39,128.9,Upgrade
1,Revenue Growth (YoY),-16.94%,3.96%,22.09%,16.88%,-15.23%,-13.74%,13.93%,-2.41%,-35.86%,-32.61%,Upgrade
2,Cost of Revenue,33.94,41.41,30.06,41.38,28.91,38.2,38.82,34.05,45.96,78.91,Upgrade
3,Gross Profit,54.58,90.45,76.51,85.46,58.38,70.32,64.15,91.75,44.43,49.99,Upgrade
4,"Selling, General & Admin",63.3,92.4,80.68,92.15,75.05,78.42,78.75,97.28,72.32,155.46,Upgrade
5,Other Operating Expenses,-7.52,-3.43,1.67,-8.23,6.67,-1.73,-0.17,8.67,-12.69,-11.48,Upgrade
6,Operating Expenses,55.78,88.97,82.35,83.92,81.72,76.69,78.58,105.95,59.64,143.98,Upgrade
7,Operating Income,-1.2,1.48,-5.84,1.54,-23.34,-6.37,-14.43,-14.2,-15.21,-93.99,Upgrade
8,Interest Expense,-1.33,-1.99,-1.73,-1.3,-1.07,-1.14,-1.24,-1.61,-1.57,-1.39,Upgrade
9,Interest & Investment Income,-,2.45,-,1.23,-,0.29,-,0.46,-,2.55,Upgrade
10,Currency Exchange Gain (Loss),-,-2.52,-,-5.28,-,1.18,-,9.05,-,-8.43,Upgrade
11,Other Non Operating Income (Expenses),-,-,-,-,-,-,-,-,-,126.5,Upgrade
12,EBT Excluding Unusual Items,-2.53,-0.58,-7.57,-3.81,-24.4,-6.05,-15.67,-6.3,-16.78,25.23,Upgrade
13,Gain (Loss) on Sale of Investments,-,0.13,-,0.09,-,0.03,-,0.06,-,0.1,Upgrade
14,Gain (Loss) on Sale of Assets,-,0.01,-,-0.87,-,17.22,0.03,-0.33,-,-0.85,Upgrade
15,Asset Writedown,-,-,-,9.26,-,6.41,-,3.18,-,-40.93,Upgrade
16,Other Unusual Items,-,1.98,-,4.96,-,-,-,13.2,-,-,Upgrade
17,Pretax Income,-2.53,1.54,-7.57,9.63,-24.4,17.61,-15.64,9.81,-16.78,-16.45,Upgrade
18,Income Tax Expense,0.08,-0.46,0.36,-0.1,0.03,0.07,-0.24,4.01,0.71,17.02,Upgrade
19,Earnings From Continuing Operations,-2.61,2,-7.93,9.74,-24.43,17.54,-15.4,5.81,-17.49,-33.47,Upgrade
20,Minority Interest in Earnings,0.53,0.31,0.5,0.38,0.54,0.46,0.68,-0.98,0.92,1.69,Upgrade
21,Net Income,-2.09,2.31,-7.43,10.12,-23.89,18,-14.72,4.83,-16.57,-31.78,Upgrade
22,Net Income to Common,-2.09,2.31,-7.43,10.12,-23.89,18,-14.72,4.83,-16.57,-31.78,Upgrade
23,Net Income Growth,-,-77.17%,-,-43.80%,-,272.91%,-,-,-,-,Upgrade
24,Shares Outstanding (Basic),166,166,166,166,166,166,166,166,166,166,Upgrade
25,Shares Outstanding (Diluted),166,166,166,166,166,166,166,166,166,166,Upgrade
26,EPS (Basic),-0.01,0.01,-0.04,0.06,-0.14,0.11,-0.09,0.03,-0.10,-0.19,Upgrade
27,EPS (Diluted),-0.01,0.01,-0.04,0.06,-0.14,0.11,-0.09,0.03,-0.10,-0.19,Upgrade
28,EPS Growth,-,-77.17%,-,-43.80%,-,272.91%,-,-,-,-,Upgrade
29,Free Cash Flow,12.2,28.54,10.83,35.32,-1.2,-9.84,-0.6,16.95,10.15,-7.09,Upgrade
30,Free Cash Flow Per Share,0.07,0.17,0.07,0.21,-0.01,-0.06,-0.00,0.10,0.06,-0.04,Upgrade
31,Dividend Per Share,-,-,-,-,-,0.050,0.100,-,-,-,Upgrade
32,Operating Margin,-1.36%,1.12%,-5.48%,1.21%,-26.73%,-5.87%,-14.01%,-11.29%,-16.82%,-72.92%,Upgrade
33,Profit Margin,-2.36%,1.75%,-6.97%,7.98%,-27.37%,16.59%,-14.29%,3.84%,-18.33%,-24.65%,Upgrade
34,Free Cash Flow Margin,13.78%,21.64%,10.16%,27.84%,-1.37%,-9.07%,-0.58%,13.48%,11.23%,-5.50%,Upgrade
35,EBITDA,0.82,3.46,-4.23,3.29,-21.61,-5.56,-12.35,-13.76,-13.38,-89.85,Upgrade
36,D&A For EBITDA,2.02,1.98,1.61,1.75,1.72,0.81,2.08,0.45,1.83,4.14,Upgrade
37,EBIT,-1.2,1.48,-5.84,1.54,-23.34,-6.37,-14.43,-14.2,-15.21,-93.99,Upgrade
