,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,827.01,844.23,525.94,876.04,882.36,809.37,536.6,732.87,725.89,728.26,496.02,793.75,629.07,377.24,243.42,298.97,264.54,182.58,115.71,244.52,Upgrade
1,Other Revenue,-18.29,18.29,-,37.41,-19.02,19.02,-,33.19,-12.12,12.12,-,21.07,-5.2,5.2,-,7.42,-2.57,2.57,-,9.35,Upgrade
2,Revenue,808.72,862.52,525.94,913.45,863.35,828.39,536.6,766.06,713.77,740.38,496.02,814.83,623.88,382.44,243.42,306.39,261.98,185.14,115.71,253.87,Upgrade
3,Revenue Growth (YoY),-6.33%,4.12%,-1.99%,19.24%,20.95%,11.89%,8.18%,-5.99%,14.41%,93.60%,103.77%,165.95%,138.14%,106.56%,110.38%,20.69%,18.70%,-11.52%,-37.20%,8.96%,Upgrade
4,Cost of Revenue,620.53,675.65,414.2,735.5,650.14,642.19,423.89,617.72,557.22,586.16,399.24,676.33,468.89,295,186.74,251.55,194.59,150.14,98.5,211.78,Upgrade
5,Gross Profit,188.18,186.88,111.74,177.95,213.2,186.19,112.71,148.34,156.55,154.22,96.77,138.49,154.99,87.44,56.68,54.84,67.39,35,17.21,42.1,Upgrade
6,"Selling, General & Admin",99.73,86.03,76.07,139.15,97.21,97.83,65.77,127.74,92.35,81.59,67.66,118.32,96.15,39.06,25.75,16.78,29.58,27.38,17.4,27.09,Upgrade
7,Research & Development,32.86,30.59,14.86,28.69,31.09,34.5,24.85,25.83,31.67,30.02,16.25,28.58,35.25,18.87,10.76,13.49,11.48,6.03,4.82,9.96,Upgrade
8,Other Operating Expenses,-1.59,3.52,-4.14,16.73,2.37,-4.27,-0.61,13.69,0.75,2.56,1.22,12.42,1.61,-1.69,0.49,14.86,-0.28,-2.96,-3.39,9.22,Upgrade
9,Operating Expenses,129.48,123.64,82.85,186.8,130.24,130.3,86.35,270.54,126.91,150.74,85.13,189.12,133.7,55.93,37.01,52.26,40.48,29.42,18.46,48.65,Upgrade
