,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,818.07,1446,1101,1048,1743,1458,1475,1249,1301,1407,1628,1744,1553,1685,2452,1777,1175,1065,919.96,758.54,Upgrade
1,Short-Term Investments,-,324.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,351.86,170.79,340.67,351.93,32.19,135.47,32.19,100.2,21.72,1.5,21.72,-,14.27,13.97,61.47,50.4,7.82,7.82,7.82,-,Upgrade
3,Cash & Short-Term Investments,1170,1941,1442,1400,1776,1593,1507,1349,1322,1408,1650,1744,1567,1699,2513,1828,1183,1073,927.78,758.54,Upgrade
4,Cash Growth,-34.11%,21.85%,-4.32%,3.76%,34.27%,13.10%,-8.68%,-22.61%,-15.62%,-17.10%,-34.34%,-4.60%,32.52%,58.36%,170.87%,140.96%,93.66%,-0.73%,-9.08%,-17.92%,Upgrade
5,Accounts Receivable,1302,927.79,1339,1376,1009,1230,1275,1543,1670,1578,1478,1510,1526,1733,1781,1745,2046,2303,2375,2433,Upgrade
6,Other Receivables,35.81,40.18,42.77,42.06,46.64,47.37,54.21,77.23,50.83,64.68,42.59,43.5,103.23,80.39,43.51,768.64,130.25,210.96,196.9,119.59,Upgrade
7,Receivables,1337,967.97,1382,1418,1056,1277,1330,1621,1721,1642,1521,1553,1629,1814,1825,2514,2177,2514,2572,2553,Upgrade
8,Inventory,116.86,93.29,276.05,248.96,186.07,182.82,168.37,142.59,195.63,115.88,113.86,123.03,183.6,169.87,229.2,228.4,380.23,340.73,421.13,338.61,Upgrade
9,Other Current Assets,701.47,683.27,166.43,113.62,81.98,106.06,179.6,111.87,106.71,131.27,91.42,96.49,207.43,209.17,229.49,244.52,452.42,481.2,401.74,528.57,Upgrade
10,Total Current Assets,3326,3686,3266,3181,3100,3159,3184,3224,3346,3298,3376,3516,3588,3892,4796,4814,4192,4409,4322,4178,Upgrade
