,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2747,2610,2167,4057,4711,4890,5671,5122,4161,3821,4037,4744,4988,5341,4410,4251,4853,6670,5411,5041,5955,Upgrade
1,Market Cap Growth,-46.63%,-46.63%,-61.79%,-20.79%,13.21%,27.97%,40.49%,7.97%,-16.57%,-28.45%,-8.47%,11.59%,2.77%,-19.93%,-18.49%,-15.67%,-18.50%,9.40%,-14.73%,-34.96%,13.52%,Upgrade
2,Enterprise Value,1653,1312,990,2504,3157,3913,4355,3880,2919,2847,2718,3635,3879,4613,3477,4944,5547,8074,6392,5974,6889,Upgrade
3,Last Close Price,5.77,5.25,4.36,8.13,9.44,9.80,11.36,10.34,8.40,7.70,8.09,9.51,10.00,10.71,8.83,8.51,9.72,13.36,10.84,10.06,11.88,Upgrade
4,PE Ratio,-,-,-31.38,-57.53,-,-,196.17,215.51,-,72.99,1026.65,386.77,224.60,-,23.70,28.38,281.51,-,-,-,27.74,Upgrade
5,Forward PE,-,14.51,14.51,14.51,14.51,14.51,14.51,14.51,14.51,14.51,14.51,14.51,14.51,14.51,14.51,14.51,14.51,14.51,14.51,14.51,14.51,Upgrade
6,PS Ratio,3.50,3.85,2.82,4.37,4.98,5.48,5.70,5.05,4.32,3.06,3.89,5.21,5.33,5.34,3.82,3.39,4.12,3.18,2.17,1.80,1.84,Upgrade
7,PB Ratio,0.73,0.69,0.57,1.06,1.21,1.23,1.42,1.28,1.04,0.95,1.01,1.18,1.24,1.32,1.08,1.06,1.21,1.74,1.40,1.30,1.49,Upgrade
8,P/TBV Ratio,0.85,0.85,0.71,1.33,1.53,1.53,1.78,1.61,1.31,1.19,1.27,1.49,1.58,1.66,1.36,1.36,1.56,2.40,1.94,1.79,2.05,Upgrade
