,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,4.44,6.06,6.17,12.07,18.5,18.38,28.09,21.37,19.39,11.52,Upgrade
1,Trading Asset Securities,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.24,0.24,Upgrade
2,Cash & Short-Term Investments,4.6,6.22,6.33,12.24,18.66,18.54,28.25,21.54,19.63,11.75,Upgrade
3,Cash Growth,-27.30%,-49.17%,-66.06%,-34.01%,-33.94%,-13.91%,43.95%,83.23%,185.16%,-19.93%,Upgrade
4,Accounts Receivable,40.13,34.82,26.21,17.55,25.88,26.3,25.17,20.78,12.44,12.45,Upgrade
5,Other Receivables,1.58,1.5,0,0,0,0.49,0,1.67,6.49,4.81,Upgrade
6,Receivables,41.71,36.32,26.22,17.55,25.88,26.79,25.18,22.45,22.17,20.86,Upgrade
7,Inventory,324.17,327.06,340.13,332.04,326.73,317.39,315.95,314.98,320.26,316.49,Upgrade
8,Other Current Assets,4.84,1.87,2.25,9.38,5.76,7.65,0.87,0.96,0.24,22.38,Upgrade
9,Total Current Assets,375.32,371.48,374.93,371.2,377.03,370.37,370.25,359.93,362.29,371.48,Upgrade
10,"Property, Plant & Equipment",22.95,24.54,25.51,25.89,26.26,25.16,26.63,28.17,24.43,30.59,Upgrade
11,Long-Term Investments,31.1,4.28,2.53,2.52,1.88,2.13,2.07,1.99,-,-,Upgrade
12,Goodwill,-,-,-,0.17,-,0.17,-,0.17,-,0.17,Upgrade
13,Other Intangible Assets,-,-,0.18,0.05,0.26,0.15,0.42,0.25,1.25,1.1,Upgrade
14,Long-Term Deferred Tax Assets,-,-,-,-,-,-,-,-,0.19,0.2,Upgrade
15,Other Long-Term Assets,8.94,9.04,9.21,9.31,9.5,9.87,9.32,8.57,9.34,8.8,Upgrade
16,Total Assets,438.31,409.34,412.35,409.14,414.93,407.85,408.69,399.07,397.5,412.34,Upgrade
