,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,182.82,462.66,240.11,301.36,313.55,378.91,227.63,358.61,223.5,285.36,Upgrade
1,Cash & Short-Term Investments,182.82,462.66,240.11,301.36,313.55,378.91,227.63,358.61,223.5,285.36,Upgrade
2,Cash Growth,-23.86%,53.52%,-23.42%,-20.47%,37.75%,5.66%,1.85%,25.67%,37.33%,-11.35%,Upgrade
3,Accounts Receivable,595.65,568.96,622.73,492.05,387.21,435.91,310.47,282.04,240.17,352.71,Upgrade
4,Other Receivables,0.32,11.23,0.28,30.94,0.06,20.45,3.11,32.06,0.14,28.19,Upgrade
5,Receivables,595.97,580.19,623.01,522.99,387.27,456.36,313.57,314.1,240.3,380.9,Upgrade
6,Inventory,952.12,750.41,783.16,872.3,823.57,539.72,545.74,402.53,509.93,426.05,Upgrade
7,Prepaid Expenses,94.03,29.16,69.95,24.31,83.58,26.19,74.42,23.08,68.99,25.48,Upgrade
8,Other Current Assets,0,21.31,-,33.87,1.72,29.7,8.69,30.37,1.21,11.42,Upgrade
9,Total Current Assets,1825,1844,1716,1755,1610,1431,1170,1129,1044,1129,Upgrade
10,"Property, Plant & Equipment",583.85,587.39,555.83,552.25,484.47,538.22,559.04,626.54,621.37,652.35,Upgrade
11,Long-Term Investments,5.92,7.49,-,7.49,-,3.65,-,3.65,-,3.65,Upgrade
12,Other Intangible Assets,605.56,630.93,703.72,719.71,759.94,400.75,418.48,439.81,439.66,455.67,Upgrade
13,Long-Term Deferred Tax Assets,16.65,17,17.88,17.57,14.91,16.86,22.21,8.27,3.45,3.49,Upgrade
14,Other Long-Term Assets,39.63,29.81,32.87,23.32,29.44,22.62,37.33,31.61,32.41,29.1,Upgrade
15,Total Assets,3077,3117,3027,3076,2898,2415,2207,2241,2141,2277,Upgrade
16,Accounts Payable,389.48,444.48,357.54,437.32,381.05,344.12,252.45,218.26,215.71,179.11,Upgrade
17,Accrued Expenses,417.55,456.42,417.65,459.45,396.08,348.7,319.48,308.39,272.39,268.09,Upgrade
18,Short-Term Debt,77.34,32.75,75.47,107.01,176.96,42.03,46.43,54.29,-,64.54,Upgrade
19,Current Portion of Long-Term Debt,-,-,-,-,-,-,-,-,56.2,-,Upgrade
20,Current Portion of Leases,109.47,101.6,93.73,96.67,68.34,78.78,76.46,86.1,86.64,70.29,Upgrade
21,Current Income Taxes Payable,42.92,44.06,102.1,93.14,60.39,64.51,40.17,30.1,21.99,34.35,Upgrade
22,Current Unearned Revenue,33.5,27.37,44.41,27.65,34.04,11.04,20.61,0.48,0.74,1.19,Upgrade
23,Other Current Liabilities,53.54,0.43,7.5,3.89,0.94,1.78,1.49,-,8.02,7.34,Upgrade
24,Total Current Liabilities,1124,1107,1098,1225,1118,890.96,757.09,697.62,661.68,624.9,Upgrade
25,Long-Term Debt,-,-,-,-,-,-,4.22,4.4,4.07,-,Upgrade
26,Long-Term Leases,132.68,145.2,139.36,126.62,99.47,117.07,124.04,153.59,134.83,144.6,Upgrade
27,Long-Term Deferred Tax Liabilities,42.27,40.98,40.53,39.17,35.58,33.11,28.43,27.78,24.51,23.51,Upgrade
28,Other Long-Term Liabilities,575.67,592.41,615.61,624.78,646.38,310.3,271.02,286.62,290.55,303.37,Upgrade
29,Total Liabilities,1899,1912,1915,2037,1925,1379,1216,1203,1156,1140,Upgrade
30,Common Stock,27.26,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,Upgrade
31,Additional Paid-In Capital,-,280.08,-,280.08,-,280.08,-,280.08,-,280.08,Upgrade
32,Retained Earnings,-,708.23,-,556.62,-,517.15,-,492.09,-,661.97,Upgrade
33,Comprehensive Income & Other,1127,164.73,1061,156.29,931.46,201.55,959.46,236.66,958.55,167.83,Upgrade
34,Total Common Equity,1155,1180,1089,1020,958.62,1026,986.62,1036,985.71,1137,Upgrade
35,Minority Interest,22.92,24.86,23.26,19.33,14.92,10.28,4.77,2.21,-0.42,-0.43,Upgrade
36,Shareholders' Equity,1178,1205,1112,1039,973.54,1036,991.38,1038,985.29,1137,Upgrade
37,Total Liabilities & Equity,3077,3117,3027,3076,2898,2415,2207,2241,2141,2277,Upgrade
38,Total Debt,319.49,279.55,308.55,330.3,344.76,237.88,251.14,298.37,281.74,279.42,Upgrade
39,Net Cash (Debt),-136.67,183.1,-68.44,-28.93,-31.21,141.04,-23.51,60.24,-58.24,5.94,Upgrade
40,Net Cash Growth,-,-,-,-,-,134.12%,-,914.14%,-,-97.61%,Upgrade
41,Net Cash Per Share,-0.50,0.67,-0.25,-0.11,-0.11,0.52,-0.09,0.22,-0.21,0.02,Upgrade
42,Filing Date Shares Outstanding,272.6,271.61,271.61,271.61,271.61,271.61,271.61,271.61,271.61,271.61,Upgrade
43,Total Common Shares Outstanding,272.6,271.61,271.61,271.61,271.61,271.61,271.61,271.61,271.61,271.61,Upgrade
44,Working Capital,701.16,736.6,617.83,529.7,491.89,539.92,412.96,431.07,382.26,504.31,Upgrade
45,Book Value Per Share,4.24,4.35,4.01,3.76,3.53,3.78,3.63,3.81,3.63,4.19,Upgrade
46,Tangible Book Value,549.18,549.28,384.91,300.45,198.68,625.19,568.14,596.18,546.05,681.36,Upgrade
47,Tangible Book Value Per Share,2.01,2.02,1.42,1.11,0.73,2.30,2.09,2.20,2.01,2.51,Upgrade
48,Land,-,54.82,-,54.18,-,56.01,-,62.02,-,62.04,Upgrade
49,Buildings,-,384.08,-,387.36,-,424.16,-,421.67,-,426.16,Upgrade
50,Machinery,-,254.41,-,250.01,-,264.52,-,275.18,-,281.38,Upgrade
51,Construction In Progress,-,6.65,-,0.37,-,6.61,-,7.56,-,0.71,Upgrade
52,Leasehold Improvements,-,516.96,-,472.4,-,438.59,-,426.12,-,382.67,Upgrade
