,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,3173,2835,2469,3060,4205,3454,3445,3942,4064,3820,5266,4111,3661,3257,2975,3388,3285,3313,3276,3075,3389,Upgrade
1,Market Cap Growth,-17.93%,-17.93%,-28.34%,-22.38%,3.46%,-9.58%,-34.58%,-4.11%,11.03%,17.29%,76.97%,21.33%,11.43%,-1.70%,-9.17%,10.21%,-3.05%,9.56%,-8.16%,-17.68%,2.68%,Upgrade
2,Enterprise Value,3080,2999,2480,3088,4233,3412,3430,3962,4084,3809,5229,4065,3614,3074,2836,3076,2972,2982,3027,2891,3205,Upgrade
3,Last Close Price,3.38,3.02,2.63,3.21,4.42,3.63,3.62,4.14,4.27,4.01,5.53,4.32,3.84,3.42,3.12,3.53,3.42,3.45,3.41,3.15,3.48,Upgrade
4,PE Ratio,115.94,108.65,127.80,117.91,-,86.66,89.65,90.45,81.41,78.59,84.30,64.41,62.86,60.07,48.16,49.25,52.31,48.72,53.27,65.16,72.04,Upgrade
5,Forward PE,-,28.38,28.38,28.38,28.38,28.38,28.38,28.38,28.38,28.38,28.38,28.38,28.38,28.38,28.38,28.38,28.38,28.38,28.38,28.38,28.38,Upgrade
6,PS Ratio,1.23,1.15,0.97,1.14,1.49,1.22,1.19,1.34,1.46,1.37,1.98,1.73,1.63,1.73,1.73,2.03,2.06,2.11,2.16,2.17,2.32,Upgrade
7,PB Ratio,2.07,1.85,1.62,1.97,2.72,2.23,2.23,2.58,2.68,2.53,3.50,2.77,2.49,2.23,2.07,2.34,2.28,2.31,2.32,2.22,2.45,Upgrade
8,P/TBV Ratio,1.96,1.96,1.72,2.09,2.89,2.37,2.38,2.75,2.86,2.71,3.74,2.96,2.67,2.39,2.22,2.51,2.45,2.48,2.50,2.40,2.64,Upgrade
9,P/FCF Ratio,1131.08,1010.61,-,-126.81,-33.45,-,41.75,-,-45.41,-,-,-29.07,-,-,-,-,-,-,33.24,-73.56,-,Upgrade
10,P/OCF Ratio,34.18,34.18,-,51.07,-99.76,-,28.67,-,-74.66,-,-,-34.41,-,-,-,-,24.82,-,28.20,-173.30,-,Upgrade
11,EV/Sales Ratio,1.25,1.22,0.97,1.16,1.50,1.20,1.18,1.35,1.46,1.37,1.97,1.71,1.61,1.64,1.65,1.84,1.87,1.90,1.99,2.04,2.19,Upgrade
