,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+17 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+17 Quarters
0,Market Capitalization,3709,3165,2536,1673,2723,3202,4062,4998,2028,1794,1665,1527,1792,1886,1634,2124,1716,1356,1630,1872,1949,Upgrade
1,Market Cap Growth,-1.15%,-1.15%,-37.58%,-66.52%,34.31%,78.45%,143.93%,227.36%,13.15%,-4.88%,1.95%,-28.13%,4.42%,39.12%,0.24%,13.46%,-11.95%,-44.66%,-19.74%,-10.76%,-16.46%,Upgrade
2,Enterprise Value,3747,3236,2593,1698,2739,3218,4126,5047,1995,1761,1602,1394,1694,1789,1552,1926,1439,1079,1376,1574,1698,Upgrade
3,Last Close Price,15.65,13.45,10.70,7.06,11.46,13.47,17.09,20.94,8.47,7.49,6.81,6.29,7.18,7.56,6.54,8.38,6.70,5.29,6.36,7.31,7.41,Upgrade
4,PE Ratio,-,-,-,-,-,-,459.69,-,98.07,-,33.24,-,24.29,23.22,18.77,27.27,-110.61,-28.53,-24.95,-,-,Upgrade
5,Forward PE,-,63.60,63.60,63.60,63.60,63.60,63.60,63.60,63.60,63.60,63.60,63.60,63.60,63.60,63.60,63.60,63.60,63.60,67.90,78.00,87.78,Upgrade
6,PS Ratio,4.28,3.66,2.66,1.70,2.78,3.12,4.25,5.06,2.12,1.88,1.64,1.50,1.71,1.84,1.65,2.27,1.95,1.65,1.89,2.06,1.98,Upgrade
7,PB Ratio,5.83,4.97,3.37,2.19,3.45,4.01,5.04,6.33,2.49,2.24,-,1.86,2.07,2.21,1.94,2.63,2.07,1.64,2.19,2.59,2.21,Upgrade
8,P/TBV Ratio,5.60,5.60,3.72,2.42,3.80,-,5.56,7.00,2.75,2.48,-,2.07,2.29,2.45,2.16,2.95,2.32,1.84,2.30,2.73,2.40,Upgrade
9,P/FCF Ratio,48.21,41.14,-,15.15,-,31.58,72.52,-,-,-66.17,-,-,-,36.99,-216.02,-,118.99,-,56.38,-,-,Upgrade
10,P/OCF Ratio,32.05,32.05,-,11.28,-,22.84,62.19,-312.36,-,-,-,-,25.25,19.18,21.59,-,16.59,16.87,19.43,-,15.98,Upgrade
11,PEG Ratio,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,Upgrade
12,EV/Sales Ratio,4.33,3.74,2.72,1.72,2.79,3.13,4.32,5.11,2.08,1.85,1.58,1.37,1.62,1.75,1.57,2.06,1.63,1.31,1.60,1.73,1.72,Upgrade
13,EV/EBITDA Ratio,326.91,-,59.81,-,29.74,28.78,91.10,-,42.81,-,21.61,-,16.79,-,17.31,19.74,179.57,-,-46.61,-,-43.80,Upgrade
14,EV/EBIT Ratio,-,-,107.93,-,37.39,34.90,165.67,-,80.93,-,30.87,-,21.53,-,22.93,-,-100.35,-,-26.24,-,-,Upgrade
15,EV/FCF Ratio,48.71,42.06,-,15.37,-,31.74,73.66,-,-,-64.95,-,-,-,35.08,-205.17,-,99.78,-,47.60,-,-,Upgrade
16,Debt / Equity Ratio,0.28,0.28,0.26,0.25,0.16,0.17,0.23,0.18,0.21,0.25,-,0.16,0.10,0.13,0.12,0.08,0.02,-,0.04,0.04,-,Upgrade
17,Debt / EBITDA Ratio,5.93,-,1.06,-,1.58,1.44,0.65,-,1.08,-,-,6.83,0.82,1.14,0.35,1.13,0.08,-,0.09,-,-,Upgrade
18,Debt / FCF Ratio,2.32,2.32,-,1.75,-,1.33,3.32,-,-,-7.39,-,-,-,2.10,-13.70,-,1.00,-,1.04,-,-,Upgrade
19,Asset Turnover,0.88,0.76,0.76,0.72,1.10,0.85,0.73,0.82,-,-,0.61,0.83,1.09,1.01,0.77,0.81,1.08,0.91,0.57,0.58,Upgrade,
20,Inventory Turnover,1.37,1.70,0.85,1.92,1.12,2.01,0.90,1.53,1.14,-,-,1.56,1.62,2.76,1.45,1.85,1.56,3.66,0.43,2.15,0.94,Upgrade
21,Quick Ratio,0.66,0.66,0.62,0.76,0.77,0.75,0.65,0.53,0.57,0.60,-,0.88,1.08,1.06,0.98,0.91,1.29,1.19,1.36,1.43,2.07,Upgrade
22,Current Ratio,1.51,1.51,1.57,1.67,1.93,1.75,1.62,1.85,1.79,1.55,-,1.88,2.23,1.93,2.01,2.11,2.23,2.11,2.57,2.58,3.61,Upgrade
23,Return on Equity (ROE),-68.06%,-6.85%,-10.07%,-4.00%,-1.84%,7.78%,-3.47%,6.04%,-,-,-2.14%,3.77%,10.19%,15.45%,6.01%,7.56%,12.89%,11.71%,-53.74%,-8.66%,Upgrade,
24,Return on Assets (ROA),-3.54%,9.02%,-11.51%,3.36%,3.90%,14.16%,-5.78%,6.99%,-,-,-4.04%,4.66%,-1.98%,15.30%,-0.34%,8.58%,-8.42%,18.86%,-21.89%,-0.39%,Upgrade,
25,Return on Capital (ROIC),-4.40%,10.74%,-13.50%,4.07%,4.84%,17.07%,-6.80%,8.55%,-,-,-4.87%,5.70%,-2.44%,18.60%,-0.42%,11.13%,-11.12%,24.65%,-27.93%,-0.49%,Upgrade,
26,Return on Capital Employed (ROCE),-,-,3.05%,-,8.94%,11.06%,3.02%,-,2.94%,-,-,-,8.94%,-,7.91%,-,-1.70%,-,-6.68%,-,-,Upgrade
27,Earnings Yield,-4.28%,-5.01%,-1.74%,-0.94%,-0.11%,0.53%,0.22%,0.37%,1.02%,0.92%,3.01%,3.73%,4.12%,4.31%,5.33%,3.67%,-0.90%,-3.50%,-4.01%,-3.87%,-0.63%,Upgrade
28,FCF Yield,2.07%,2.43%,0.06%,6.60%,3.96%,3.17%,1.38%,-0.58%,-1.87%,-1.51%,1.64%,4.27%,1.72%,2.70%,-0.46%,-1.14%,0.84%,-0.62%,1.77%,5.02%,3.47%,Upgrade
29,Dividend Yield,0.00%,-,-,-,-,-,-,-,-,3.07%,-,-,-,2.38%,-,-,-,2.27%,-,-,-,Upgrade
30,Payout Ratio,0.00%,-,-,-,-,-,7.91%,-,2.37%,-,0.38%,-,-,4.41%,-,235.72%,-,1.36%,-,-,-,Upgrade
31,Buyback Yield / Dilution,0.91%,2.45%,-0.14%,0.37%,0.41%,12.36%,-1.05%,-3.09%,-1.85%,-18.33%,0.44%,3.08%,1.95%,4.58%,1.25%,0.04%,-0.00%,-2.75%,0.01%,-0.20%,0.22%,Upgrade
32,Total Shareholder Return,0.91%,2.45%,-0.14%,0.37%,0.41%,12.36%,-1.05%,-3.09%,-1.85%,-15.26%,0.44%,3.08%,1.95%,6.96%,1.25%,0.04%,-0.00%,-0.48%,0.01%,-0.20%,0.22%,Upgrade
