,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,483.6,380.51,243.27,799.25,412.89,525.41,357.54,660.92,351.97,373.04,247.01,572.68,383.04,423.78,230.51,406.34,305.65,379.92,208.6,336.83,Upgrade
1,Other Revenue,-5.17,5.17,-,19.59,-3.14,3.14,-,30.47,-6.85,6.85,-,23.82,-10,10,-,21.88,-2.27,2.27,-,22.65,Upgrade
2,Revenue,478.43,385.68,243.27,818.84,409.74,528.55,357.54,691.38,345.11,379.89,247.01,596.5,373.04,433.78,230.51,428.22,303.38,382.19,208.6,359.48,Upgrade
3,Revenue Growth (YoY),16.76%,-27.03%,-31.96%,18.43%,18.73%,39.13%,44.75%,15.91%,-7.49%,-12.42%,7.16%,39.30%,22.96%,13.50%,10.50%,19.12%,77.76%,68.40%,40.06%,2.90%,Upgrade
4,Cost of Revenue,313.53,251.7,158.69,602.85,245.77,381.38,246.18,460.65,219.19,273.22,170.17,405.66,262.89,310.51,150.72,273.32,219.39,237.51,90.53,197.08,Upgrade
5,Gross Profit,164.91,133.97,84.58,215.99,163.98,147.18,111.36,230.73,125.92,106.67,76.83,190.84,110.15,123.27,79.79,154.89,83.99,144.68,118.07,162.41,Upgrade
6,"Selling, General & Admin",82.8,97.93,92.64,108.36,90.39,76.08,88.57,85.29,83.36,69.06,83.6,82.1,56.38,77.99,69.68,46.65,63.64,68.96,54.96,65.4,Upgrade
7,Research & Development,61.37,82,81.52,57.63,67.19,100.59,82.51,42.52,62.12,64.59,74.15,58.02,50.67,50.54,47.65,65.87,41.48,48.95,64.29,85.6,Upgrade
8,Other Operating Expenses,-84.45,23.76,-20.03,96.22,-17.58,-47.61,-21.55,94.18,-27.8,-30.84,-28.31,39.29,-7.79,-10.1,-12.53,86.68,-37.91,-21.4,-20.53,121.77,Upgrade
9,Operating Expenses,62.31,214.56,156.05,272.67,150.89,126.36,153.88,249.48,124.86,114.79,127.19,194.86,98.55,127.22,107.28,191.57,73.33,108.55,104.22,287.51,Upgrade
10,Operating Income,102.6,-80.58,-71.47,-56.68,13.08,20.82,-42.52,-18.75,1.06,-8.12,-50.36,-4.02,11.6,-3.95,-27.5,-36.68,10.66,36.13,13.85,-125.11,Upgrade
11,Interest Expense,-12.4,-11.73,-9.58,-9,-9.65,-8.09,-8.29,-8.46,-8.49,-9.23,-6.83,-8.29,-6.07,-7.79,-6.85,-7.2,-10.01,-8.41,-7.01,-6.42,Upgrade
12,Interest & Investment Income,0.58,1.41,0.95,2.22,0.06,1.47,1.04,0.89,1.37,1.57,1.49,0.48,2.21,0.83,1.45,1.47,0.85,1.05,0.8,0.96,Upgrade
13,Earnings From Equity Investments,3.26,-3.26,-,-,2.81,-2.81,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Currency Exchange Gain (Loss),-0.18,0.18,-,-0.23,-0.39,0.39,-,0.67,-0.49,0.49,-,-0.73,0.42,-0.42,-,-1.12,-0.01,0.01,-,-0.35,Upgrade
15,Other Non Operating Income (Expenses),-0.54,0.36,-0.3,-12.8,0.75,0.49,0.93,-10.41,-1.41,2.61,0.74,-2.99,-0.83,1.63,-1.17,-19.34,7.7,-2.33,-2.33,-9.92,Upgrade
