,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+18 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+18 Quarters
0,Revenue,46.55,46.55,33.78,46.45,71.54,26.85,39.02,50.56,70.85,29.85,41.75,41.53,59.99,29.55,28.02,30.98,40.8,19.72,26.19,28.55,Upgrade
1,Revenue Growth (YoY),-34.93%,73.39%,-13.44%,-8.13%,0.98%,-10.06%,-6.53%,21.75%,18.10%,1.02%,49.00%,34.05%,47.03%,49.85%,6.97%,8.51%,-17.06%,-25.77%,-10.18%,-8.71%,Upgrade
2,Cost of Revenue,27.55,27.55,28.96,25.89,39.86,21.16,30.23,31.89,38.18,21.46,30.58,25.22,32.33,20.83,20.76,18.58,22.09,14.51,14.43,16.71,Upgrade
3,Gross Profit,19,19,4.82,20.57,31.68,5.69,8.8,18.68,32.67,8.39,11.17,16.31,27.66,8.72,7.26,12.41,18.72,5.21,11.77,11.84,Upgrade
4,"Selling, General & Admin",16.33,16.33,14.16,15.87,16.27,14.1,17.68,16.18,14.83,13.55,16.26,13.63,14.41,13.35,15.88,14.03,11.59,11.95,12.67,13.05,Upgrade
5,Operating Expenses,16.33,16.33,14.16,15.87,16.27,14.1,17.68,16.18,14.83,13.55,16.26,13.63,14.41,13.35,15.88,14.03,11.59,11.95,12.67,13.05,Upgrade
6,Operating Income,2.67,2.67,-9.34,4.7,15.41,-8.41,-8.88,2.5,17.84,-5.16,-5.09,2.69,13.25,-4.63,-8.62,-1.62,7.13,-6.74,-0.9,-1.21,Upgrade
7,Interest Expense,-0.2,-0.2,-0.15,-0.17,-0.17,-0.21,-0.25,-0.17,-0.09,-0.19,-0.29,-0.38,-0.47,-0.55,-0.73,-0.86,-0.72,-0.8,-1.48,-0.04,Upgrade
8,Interest & Investment Income,-,-,0.58,-,-,-,0.07,-,-,-,0.02,-,-,-,0.05,-,-,-,0.05,-,Upgrade
9,Earnings From Equity Investments,-,-,-0.02,-0.25,0.58,0.04,-1.11,0.8,0.67,0.11,0.75,0.01,0.37,0.1,-0.43,0.19,-0.06,-0.2,0.06,-,Upgrade
10,Currency Exchange Gain (Loss),-,-,0.72,-,-,-,-0.62,-,-,-,0.18,-,-,-,0.95,-,-,-,-0.15,-,Upgrade
11,Other Non Operating Income (Expenses),0.23,0.23,-0.57,-0.76,0.54,0.94,-2.58,0.49,2.28,0.05,0.58,0.03,-0.34,-0.02,-4.46,3.77,0.76,0.01,1.1,-1.09,Upgrade
12,EBT Excluding Unusual Items,2.69,2.69,-8.78,3.52,16.36,-7.63,-13.35,3.61,20.69,-5.19,-3.85,2.35,12.81,-5.1,-13.25,1.48,7.11,-7.73,-1.32,-2.34,Upgrade
13,Merger & Restructuring Charges,-,-,-0.04,-,-,-,-,-,-,-,-0.06,-,-,-,-,-,-,-,-,-,Upgrade
14,Impairment of Goodwill,-,-,-3.43,-,-,-,-1.79,-,-,-,-2.26,-,-,-,-,-,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Investments,-,-,6.19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Gain (Loss) on Sale of Assets,-,-,-0,-,-,-,-0.02,-,-,-,-0.38,-,-,-,-0.05,-,-,-,-0.73,-,Upgrade
17,Other Unusual Items,-,-,0.36,-,-,-,3.41,-,-,-,0.32,-,-,-,7.75,-,-,-,-,-,Upgrade
18,Pretax Income,2.69,2.69,-5.71,3.52,16.36,-7.63,-11.75,3.61,20.69,-5.19,-6.23,2.35,12.81,-5.1,-5.55,1.48,7.11,-7.73,-2.04,-2.34,Upgrade
19,Income Tax Expense,-0.14,-0.14,-0.02,-0.36,0.42,0.02,-0.77,0.38,0.57,0.05,-0.64,-0.05,0.53,0.07,-0.03,0.08,0.26,0.01,-0.3,-0.13,Upgrade
20,Earnings From Continuing Operations,2.83,2.83,-5.69,3.88,15.94,-7.65,-10.98,3.23,20.13,-5.24,-5.59,2.4,12.28,-5.17,-5.52,1.4,6.85,-7.74,-1.74,-2.21,Upgrade
21,Minority Interest in Earnings,-0.24,-0.24,1.36,-0.48,-2.07,0.97,1.47,-0.47,-1.66,0.62,0.17,-0.18,-0.62,0.59,0.7,-0.18,-0,-0.04,0.02,-0,Upgrade
