,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+18 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+18 Quarters
0,Market Capitalization,36,55,40,38,38,46,52,51,44,34,33,53,46,33,31,27,22,26,39,51,67,Upgrade
1,Market Cap Growth,20.17%,20.17%,-22.48%,-25.78%,-14.41%,35.10%,57.32%,-3.76%,-3.48%,3.66%,5.13%,98.51%,109.09%,28.12%,-20.41%,-47.66%,-67.07%,-71.56%,-62.31%,-51.70%,-52.29%,Upgrade
2,Enterprise Value,-7,-30,-45,-7,-7,2,7,1,-6,-18,-20,15,8,-2,-4,-9,-14,-15,-2,-6,9,Upgrade
3,Last Close Price,0.09,0.14,0.09,0.08,0.08,0.09,0.10,0.10,0.08,0.06,0.06,0.09,0.08,0.06,0.05,0.05,0.04,0.04,0.07,0.09,0.11,Upgrade
4,PE Ratio,8.66,12.94,2.57,-,35.06,103.69,-,-,3.96,3.19,-,-,10.26,9.42,-,-,-15.30,-5.26,-,-,-,Upgrade
5,PS Ratio,0.21,0.32,0.20,0.21,0.21,0.24,0.28,0.27,0.23,0.18,0.19,0.31,0.29,0.22,0.24,0.22,0.19,0.22,0.32,0.39,0.50,Upgrade
6,PB Ratio,0.40,0.63,0.46,0.42,0.42,0.50,0.58,0.57,-,0.35,0.38,0.62,-,0.37,0.39,0.33,-,0.30,0.45,0.58,-,Upgrade
7,P/TBV Ratio,0.64,0.64,0.47,0.43,0.45,0.54,0.60,0.59,-,0.37,0.41,0.66,-,0.41,0.42,0.36,-,0.30,0.45,0.58,-,Upgrade
8,EV/Sales Ratio,-,-,-,-,-,0.01,0.04,0.00,-,-,-,0.09,0.05,-,-,-,-,-,-,-,0.07,Upgrade
9,EV/EBITDA Ratio,-,-,-,-,-,0.56,-,-,-,-,-,-,1.31,-,-,-,-,-,-,-,-,Upgrade
10,EV/EBIT Ratio,-,-,-,-,-,2.56,-,-,-,-,-,-,2.88,-,-,-,-,-,-,-,-,Upgrade
11,Debt / Equity Ratio,0.24,0.24,0.24,0.08,0.14,0.14,0.18,0.18,-,0.05,0.11,0.11,-,0.16,0.25,0.25,-,0.23,0.28,0.28,-,Upgrade
12,Debt / EBITDA Ratio,1.65,0.85,0.85,-,0.61,0.19,-,-,-,0.06,-,-,-,0.26,-,-,-,0.64,-,-,-,Upgrade
13,Debt / FCF Ratio,0.96,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Asset Turnover,1.22,1.27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
15,Quick Ratio,2.62,2.62,2.62,2.56,-,2.03,-,2.63,-,2.49,-,2.41,-,2.03,-,2.21,-,3.32,-,3.30,-,Upgrade
16,Current Ratio,2.62,2.62,2.62,2.56,-,2.03,-,2.67,-,2.55,-,2.43,-,2.07,-,2.23,-,3.36,-,3.33,-,Upgrade
17,Return on Equity (ROE),12.93%,12.77%,-25.11%,16.97%,70.57%,-34.28%,-,-,88.30%,-24.61%,-,-,58.26%,-25.61%,-,-,31.46%,-35.36%,-,-,Upgrade,
18,Return on Assets (ROA),4.37%,4.54%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
19,Return on Capital (ROIC),6.16%,6.49%,-23.18%,11.30%,36.77%,-19.90%,-,-,45.51%,-13.69%,-,-,32.57%,-11.45%,-,-,16.27%,-15.02%,-,-,Upgrade,
20,Return on Capital Employed (ROCE),0.66%,0.66%,12.56%,-,-,0.67%,-,-,-,10.50%,-,-,-,-1.83%,-,-,-,-1.68%,-,-,-,Upgrade
21,Earnings Yield,11.90%,7.73%,38.84%,16.49%,2.85%,0.96%,9.78%,13.87%,25.23%,31.34%,11.74%,7.30%,9.74%,10.62%,-4.29%,-16.89%,-6.54%,-19.02%,-7.37%,5.11%,7.21%,Upgrade
22,FCF Yield,60.19%,-11.10%,-7.66%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Dividend Yield,22.73%,-,-,24.62%,-,-,-,15.70%,-,-,-,8.29%,-,-,-,-,-,-,-,-,-,Upgrade
24,Payout Ratio,148.21%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
25,Buyback Yield / Dilution,-4.66%,-3.95%,-5.30%,8.00%,-5.35%,-1.30%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
26,Total Shareholder Return,18.06%,-3.95%,-5.30%,32.62%,-5.35%,-1.30%,-,15.70%,-,-,-,8.29%,-,-,-,-,-,-,-,-,-,Upgrade
