,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,71.49,58,59.57,62.25,71.54,107.15,178.86,47.47,85.55,136.56,61.19,110.41,121.94,191.93,25.51,41.79,26.69,23.83,15.49,44.2,Upgrade
1,Trading Asset Securities,-,-,10,-,-,-,-,0.37,-,-,0.5,-,-,-,-,-,-,-,0.14,0.14,Upgrade
2,Cash & Short-Term Investments,71.49,58,69.57,62.25,71.54,107.15,178.86,47.84,85.55,136.56,61.69,110.41,121.94,191.93,25.51,41.79,26.69,23.83,15.63,44.34,Upgrade
3,Cash Growth,-0.07%,-45.87%,-61.11%,30.13%,-16.38%,-21.54%,189.96%,-56.67%,-29.84%,-28.85%,141.79%,164.20%,356.81%,705.26%,63.24%,-5.76%,-73.96%,-75.74%,-85.62%,-67.98%,Upgrade
4,Accounts Receivable,250.99,250.63,249.14,257.95,311.13,287.49,230.79,268.89,273.56,253.5,282.27,260.99,299.9,261.47,216.04,169.52,198.28,193.5,169.49,195.22,Upgrade
5,Other Receivables,29.82,16.22,31.79,14.89,13.46,16.34,7.58,13.04,7.71,6.64,2.8,12.11,18.34,13.52,7.32,6.54,18.65,23.51,20.69,17.56,Upgrade
6,Receivables,280.81,266.86,280.94,272.84,324.59,303.83,238.37,281.92,281.28,260.14,285.07,273.1,318.24,274.98,223.36,176.06,216.92,217,190.18,212.78,Upgrade
7,Inventory,362.58,357.55,312.75,290.86,350.04,341.95,341.14,328.31,395.74,391.86,355.41,294.11,217.34,211.4,206.09,206.88,189.59,175.97,174.81,139.83,Upgrade
8,Restricted Cash,-,-,-,14.55,-,-,-,73.52,-,-,-,7.38,-,-,-,-,-,-,-,-,Upgrade
9,Other Current Assets,31.56,30.24,30.66,18.26,23.84,28.5,26.31,19.02,33.47,44.15,110.73,98.9,81.36,22.03,38.57,11.92,19.43,16.44,15.98,5.46,Upgrade
10,Total Current Assets,746.44,712.64,693.91,658.75,770.01,781.43,784.69,750.6,796.04,832.71,812.89,783.89,738.88,700.33,493.54,436.65,452.63,433.25,396.6,402.4,Upgrade
11,"Property, Plant & Equipment",895.79,913.48,933.71,956.46,973.68,996.34,1022,1041,1068,1088,1093,1090,828.05,491.86,460.95,433.22,329.57,324.89,325.78,319.64,Upgrade
12,Long-Term Investments,5.59,5.91,6.21,6.21,6.47,6.24,-,0.11,0.42,0.59,0.61,0.37,0.48,0.55,0.99,0.79,0.5,-,-,-,Upgrade
13,Goodwill,4.13,4.13,4.13,4.13,4.13,4.13,4.13,4.13,7.35,7.35,7.35,7.35,22.62,22.62,22.62,22.62,22.62,22.62,22.62,22.62,Upgrade
14,Other Intangible Assets,45.86,47.48,49.64,51.84,43.83,46.56,47.04,48.56,51.92,53.23,55.32,56.13,43.47,44.03,45.07,45.47,34.23,26.58,26.97,27.35,Upgrade
15,Long-Term Deferred Tax Assets,92.68,88.44,91.55,88.57,67.77,63.41,63.41,63.89,16.19,14.67,14.57,14.54,15.06,15.3,15.06,15.06,13.61,13.64,15.01,13.7,Upgrade
16,Long-Term Deferred Charges,13.66,13.51,14.71,15.91,29.15,26.32,23.54,22.65,14.39,9.17,1.46,-,16.2,13.46,10.38,5.71,10.23,7.17,1.38,1.59,Upgrade
17,Other Long-Term Assets,0.49,0.4,0.45,0.35,4.08,5.49,9.26,3.61,36.55,44.79,56.9,44.81,178.8,437.15,172.76,97.37,152.83,46.73,35.92,18.65,Upgrade
18,Total Assets,1805,1786,1794,1782,1899,1930,1954,1935,1991,2050,2042,1997,1844,1725,1221,1057,1016,874.88,824.28,805.96,Upgrade
19,Accounts Payable,223.91,201.79,183.29,128.42,148.79,153.74,151.22,114.71,54.16,96.9,74.68,70.71,74.2,52.02,66.03,52.8,79.25,77.82,76.47,65.34,Upgrade
20,Accrued Expenses,9.41,12.69,9.33,14.67,9.02,14.58,7.81,11.6,5.55,7.46,7,23.15,5.81,9.05,5.05,6.74,5.92,8.07,4.87,9.74,Upgrade
21,Short-Term Debt,293.22,259.94,256.64,243.5,214.1,252.18,267.02,365.88,358.79,327.78,285.79,232.09,173.74,123.87,119.77,113.64,61.4,50.44,49.63,36.3,Upgrade
22,Current Portion of Long-Term Debt,80.5,68.86,56.91,49.14,-,-,-,8.82,139.93,58.65,155.43,6.93,-,13.5,-,-,-,-,-,-,Upgrade
23,Current Portion of Leases,-,1.44,-,1.84,-,-,-,1.87,-,86.29,-,125.59,61.81,72.37,96.08,71.57,71.13,43.45,14.28,18.45,Upgrade
24,Current Income Taxes Payable,1.29,0.14,1.52,0.15,7.45,2.74,6.67,4.29,14.08,4.36,18.82,3.29,14.71,6.91,3.58,0.53,0.92,0.07,1.3,0.58,Upgrade
25,Current Unearned Revenue,0.15,0.24,0.25,4.73,0.16,0.32,-,0.84,0.44,0.51,0.97,0.75,0.23,0.24,0.62,1.46,-,-,-,0.4,Upgrade
26,Other Current Liabilities,16.33,36.09,78.81,111.71,108.08,101.6,205.24,146.1,62.67,72.03,126.27,104.47,8.85,47.76,45.68,83.32,179.76,119.45,105.27,106.34,Upgrade
27,Total Current Liabilities,624.81,581.19,586.76,554.16,487.61,525.16,637.97,654.11,635.61,653.98,668.97,566.98,339.35,325.72,336.81,330.08,398.38,299.29,251.83,237.17,Upgrade
28,Long-Term Debt,171.37,202.96,232.24,240.03,288.58,301.41,206.46,144.46,111.62,118.26,84.63,140.11,147.86,140.73,143.73,46,-,-,-,-,Upgrade
29,Long-Term Leases,3.68,4.05,5.66,2.64,1.7,2.31,2.66,1.29,2.33,17.49,30.43,49.3,76.47,38.99,57.94,47.98,59.87,23.22,31.55,31.55,Upgrade
30,Long-Term Unearned Revenue,42.55,59.85,45.49,46.95,44.88,39.71,38.12,40.44,35.63,36.5,37.36,32.09,30.23,28.05,28.61,29.16,20.58,21.14,21.69,10.27,Upgrade
31,Long-Term Deferred Tax Liabilities,28.28,28.28,26.46,28.28,32.9,32.9,32.9,33.34,3.11,3.11,3.59,3.11,3.85,3.37,3.37,3.37,3.58,3.58,3.58,3.58,Upgrade
32,Other Long-Term Liabilities,41.96,16.96,16.96,19.98,18.88,10.97,25.98,10.97,-,-,-,-,39.78,39.78,47.21,47.21,-,-,-,-,Upgrade
33,Total Liabilities,912.67,893.29,913.56,892.04,874.54,912.46,944.08,884.6,788.31,829.34,824.97,791.59,637.54,576.64,617.66,503.8,482.4,347.22,308.65,282.57,Upgrade
34,Common Stock,280.8,280.8,280.8,280.8,280.8,280.8,280.8,280.62,279,279,279,279,276,276,235.58,235.58,235.58,235.58,168.27,168.27,Upgrade
35,Additional Paid-In Capital,699.32,699.32,699.32,699.32,699.05,699.05,699.05,698.21,703.7,700.67,697.15,694.61,673.48,666.17,206.89,199.09,189.58,189.58,256.89,256.89,Upgrade
36,Retained Earnings,-89.57,-88.69,-100.47,-91.28,44.74,37.6,29.73,71.08,220.2,241.44,240.58,232.03,256.53,206.49,161.23,118.42,108.64,102.49,90.47,98.22,Upgrade
37,Total Common Equity,890.55,891.43,879.65,888.85,1025,1017,1010,1050,1203,1221,1217,1206,1206,1149,603.71,553.1,533.81,527.66,515.64,523.39,Upgrade
38,Minority Interest,1.42,1.27,1.09,1.32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
39,Shareholders' Equity,891.98,892.71,880.75,890.17,1025,1017,1010,1050,1203,1221,1217,1206,1206,1149,603.71,553.1,533.81,527.66,515.64,523.39,Upgrade
40,Total Liabilities & Equity,1805,1786,1794,1782,1899,1930,1954,1935,1991,2050,2042,1997,1844,1725,1221,1057,1016,874.88,824.28,805.96,Upgrade
41,Total Debt,548.77,537.25,551.45,537.15,504.38,555.91,476.14,522.31,612.67,608.47,556.28,554.02,459.88,389.46,417.52,279.2,192.4,117.1,95.47,86.3,Upgrade
42,Net Cash (Debt),-477.29,-479.25,-481.89,-474.9,-432.84,-448.76,-297.28,-474.47,-527.11,-471.91,-494.59,-443.62,-337.94,-197.53,-392.01,-237.41,-165.71,-93.27,-79.84,-41.96,Upgrade
43,Net Cash Per Share,-1.48,-2.29,-1.57,-1.71,-1.52,-1.62,-1.06,-1.70,-1.89,-1.63,-1.84,-1.60,-1.22,-0.75,-1.66,-1.01,-0.54,-0.39,-0.34,-0.18,Upgrade
44,Filing Date Shares Outstanding,280.8,280.8,280.8,280.8,280.8,280.8,280.8,280.62,279,279,279,279,276,276,235.58,235.58,235.58,235.58,235.58,235.58,Upgrade
45,Total Common Shares Outstanding,280.8,280.8,280.8,280.8,280.8,280.8,280.8,280.62,279,279,279,279,276,276,235.58,235.58,235.58,235.58,235.58,235.58,Upgrade
46,Working Capital,121.62,131.46,107.15,104.6,282.4,256.27,146.72,96.49,160.42,178.73,143.92,216.91,399.54,374.61,156.73,106.57,54.25,133.96,144.78,165.23,Upgrade
47,Book Value Per Share,3.17,3.17,3.13,3.17,3.65,3.62,3.60,3.74,4.31,4.38,4.36,4.32,4.37,4.16,2.56,2.35,2.27,2.24,2.19,2.22,Upgrade
48,Tangible Book Value,840.56,839.82,825.88,832.88,976.63,966.77,958.41,997.21,1144,1161,1154,1142,1140,1082,536.02,485,476.96,478.45,466.05,473.41,Upgrade
49,Tangible Book Value Per Share,2.99,2.99,2.94,2.97,3.48,3.44,3.41,3.55,4.10,4.16,4.14,4.09,4.13,3.92,2.28,2.06,2.02,2.03,1.98,2.01,Upgrade
50,Buildings,-,265.44,-,265.44,-,265.44,-,265.44,-,155.65,-,155.65,-,98.88,-,88.89,-,86.3,-,86.35,Upgrade
51,Machinery,-,1462,-,1458,-,1445,-,1481,-,1401,-,1335,-,837.75,-,790.26,-,715.96,-,778.21,Upgrade
52,Construction In Progress,-,40.11,-,39.95,-,45.19,-,39.64,-,210.71,-,243.4,-,174.52,-,150.16,-,31.93,-,3.85,Upgrade
