,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,20785,23766,24174,16612,21489,26288,23893,15231,24558,24004,26492,16841,44889,23791,24978,17849,17332,20110,13846,13910,Upgrade
1,Other Revenue,-1691,1691,-,4567,-1097,1097,-,3476,-3297,3353,-,6281,-4449,4465,-,4832,-1113,1113,-,2027,Upgrade
2,Revenue,19094,25458,24174,21178,20393,27385,23893,18707,21261,27357,26492,23122,40440,28256,24978,22681,16219,21223,13846,15937,Upgrade
3,Revenue Growth (YoY),-6.37%,-7.04%,1.18%,13.21%,-4.09%,0.10%,-9.81%,-19.10%,-47.43%,-3.18%,6.06%,1.95%,149.34%,33.14%,80.40%,42.31%,34.23%,26.81%,-3.98%,54.22%,Upgrade
4,Cost of Revenue,14042,19806,18641,17531,15477,21344,18436,15481,16864,22175,20843,18571,28539,24165,20837,19653,13244,17490,11311,13721,Upgrade
5,Gross Profit,5051,5652,5534,3648,4916,6040,5457,3226,4397,5182,5649,4551,11901,4091,4141,3028,2975,3733,2535,2216,Upgrade
6,"Selling, General & Admin",2137,1940,2437,2444,2374,2281,2240,2239,2135,2104,2518,2733,6426,1259,1364,855.55,1375,1014,875.15,1015,Upgrade
7,Research & Development,823.13,888.93,888.56,1079,849.14,1109,963.26,1221,1032,743.48,1086,1101,1639,553.11,736.1,692.35,550.83,664.97,508.95,609.27,Upgrade
8,Other Operating Expenses,-33.12,31.81,-66.32,45.61,-67.2,-37.93,-54.38,301.04,-0.73,51.3,-30.1,0,-29.86,61.85,-56.89,-7.12,-76.96,-90.02,-69.61,2.54,Upgrade
9,Operating Expenses,2997,2853,3345,3860,2696,4169,3426,3046,3470,3490,3834,3606,8319,2098,2305,1978,2130,2083,1615,1742,Upgrade
10,Operating Income,2054,2799,2189,-212.05,2220,1871,2031,179.77,927.15,1692,1815,944.99,3581,1993,1836,1050,845.47,1650,919.61,473.68,Upgrade
11,Interest Expense,-146.73,-408.88,-376.73,-500.74,-328.55,-423.83,-400.37,-475.58,-249.67,-576.43,-372.6,-283.32,-848.56,-116.1,-169.07,-113.59,-201.93,-160.34,-127.47,-88.94,Upgrade
12,Interest & Investment Income,161.27,283.86,73.29,316.5,66.28,95.03,157.05,-,120.5,706.86,420.76,522.48,721.42,290.58,352.37,394.24,378.02,340,280.57,209.98,Upgrade
13,Currency Exchange Gain (Loss),740.34,-740.34,-,358,-947.58,947.58,-,903.63,-676,676,-,-179.54,-58.99,58.99,-,-774.25,441.74,-441.74,-,29.09,Upgrade
14,Other Non Operating Income (Expenses),-748.1,-99.83,-36.39,-514.53,720.64,-61.52,-39.36,-1333,1318,-636.42,494.62,-68.25,43.48,107.78,-110.04,611.58,-771.94,380.3,-361.62,-66.59,Upgrade
15,EBT Excluding Unusual Items,2061,1834,1849,-552.82,1730,2429,1748,-725.09,1440,1862,2358,936.36,3438,2334,1909,1168,691.36,1768,711.09,557.23,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-1.68,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,25.61,49.05,25.12,159.33,255.16,-306.75,67.1,174.05,-161.71,-105.09,22.45,95,70.65,64.05,107.97,8.47,26,1.34,-0.91,0.64,Upgrade
18,Gain (Loss) on Sale of Assets,-18.62,-4.83,-8.75,1.26,0.55,1.8,1.39,10.55,9.01,-27.01,1.12,-48.29,68.96,-65.75,3.87,-44.26,-88.07,-53.01,4.15,-15.81,Upgrade
