,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1810,1939,1613,1492,1436,1613,1716,1545,1435,1371,1323,1428,1311,1751,1451,1605,1461,1739,1530,1579,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,1.79,-,1.07,-,-,-,2.61,Upgrade
2,Trading Asset Securities,2.01,1.25,1.58,2.17,2.3,22.83,93.53,94.61,112.52,3.24,32.44,3.17,3.93,75.83,21.48,142.19,237.95,233.86,185.38,101.72,Upgrade
3,Cash & Short-Term Investments,1812,1940,1615,1494,1439,1636,1809,1639,1548,1374,1356,1431,1315,1828,1472,1748,1699,1972,1715,1683,Upgrade
4,Cash Growth,25.94%,18.58%,-10.74%,-8.85%,-7.04%,19.09%,33.44%,14.57%,17.69%,-24.85%,-7.90%,-18.14%,-22.61%,-7.32%,-14.19%,3.84%,-48.22%,-18.59%,-34.01%,34.68%,Upgrade
5,Accounts Receivable,212.16,249.43,230.89,253.67,260.21,289.19,347.39,300.33,298.38,372.14,361.41,406.08,490.72,530.41,633.21,701.82,903.68,1035,988.17,772.57,Upgrade
6,Other Receivables,57.61,67.05,44.37,46.02,72.6,67.35,70.56,70.25,61.2,67.04,59.72,61.5,348.98,361.89,1205,1199,137.21,110.85,83.84,176.51,Upgrade
7,Receivables,269.77,316.48,275.26,299.69,332.81,356.54,417.94,370.58,359.58,439.17,421.12,467.58,839.7,892.29,1838,1901,1041,1146,1072,949.07,Upgrade
8,Other Current Assets,495.38,496.39,501.89,507.98,503.34,509.48,495.58,512.26,495.9,477.32,488.78,518.11,579.42,577.86,609.48,572.01,701.58,613.65,713.5,767.58,Upgrade
