,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,157.32,101.75,104.74,251.38,130.45,146.67,174.6,154.97,129.13,110.09,109.95,220.85,171.27,228.85,186.02,262.64,232.23,229.45,170.23,211.92,Upgrade
1,Other Revenue,-13.71,13.71,-,36.47,-11.75,11.75,-,31.61,-9.1,9.1,-,29.57,-8.67,8.67,-,27.09,-11.64,11.64,-,33.66,Upgrade
2,Revenue,143.61,115.46,104.74,287.85,118.69,158.42,174.6,186.58,120.04,119.18,109.95,250.42,162.6,237.52,186.02,289.73,220.59,241.09,170.23,245.58,Upgrade
3,Revenue Growth (YoY),21.00%,-27.12%,-40.01%,54.28%,-1.12%,32.92%,58.81%,-25.49%,-26.17%,-49.82%,-40.90%,-13.57%,-26.29%,-1.48%,9.28%,17.98%,-8.27%,-6.00%,-35.98%,0.03%,Upgrade
4,Cost of Revenue,67.82,51.77,49.75,101.6,42.47,68.76,85.45,88.39,53.31,65.91,61.74,100.34,68.97,134.53,114.57,133.14,107.19,117.19,94.41,130.85,Upgrade
5,Gross Profit,75.8,63.69,55,186.25,76.23,89.66,89.15,98.19,66.73,53.27,48.21,150.09,93.62,102.99,71.45,156.59,113.41,123.9,75.82,114.72,Upgrade
6,"Selling, General & Admin",90.09,124.14,91.79,111.21,95.74,82.73,62.91,109.89,77.49,84.79,88.56,65.58,114.33,115.26,88.85,106.08,99.78,89.43,72.4,131.11,Upgrade
7,Research & Development,7.66,10.75,4.64,4.38,5.71,4.45,4.14,16.66,3.98,3.53,4.26,-0.14,5.83,3.41,5.6,3.96,4.37,2.62,5.62,6.49,Upgrade
8,Other Operating Expenses,2.86,1.58,2.99,6.93,2.67,1.1,2.01,9.41,2.06,1.48,-2.07,7.46,1.72,1.37,0.72,6.65,0.76,0.38,1.46,4.8,Upgrade
