,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,3535,6937,8566,8487,7090,6086,8104,7438,6950,5690,3717,3951,3498,4419,3333,3041,2568,2824,1784,1752,Upgrade
1,Short-Term Investments,324.57,300.8,53.82,103.45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,653.98,706.91,909.69,671.89,877.77,1561,1013,2008,1303,1679,2244,2075,1485,1011,1190,1270,1629,1638,1987,1985,Upgrade
3,Cash & Short-Term Investments,4514,7945,9530,9262,7968,7647,9118,9446,8253,7369,5961,6026,4983,5430,4523,4311,4197,4462,3771,3737,Upgrade
4,Cash Growth,-43.35%,3.90%,4.52%,-1.95%,-3.45%,3.77%,52.95%,56.76%,65.62%,35.71%,31.79%,39.78%,18.74%,21.70%,19.96%,15.35%,52.83%,60.84%,31.80%,31.59%,Upgrade
5,Accounts Receivable,15730,14792,14786,14836,11529,11058,9646,9848,8518,9176,7925,7220,7609,6684,5477,5361,5088,4335,3382,3841,Upgrade
6,Other Receivables,195.97,266.32,79.97,321.71,62.21,296.33,75.54,223.91,53.29,184.02,40.68,108.25,35.01,104.11,34.37,75.78,35.45,66.65,26.33,43.23,Upgrade
7,Receivables,15926,15233,14866,15157,11591,11354,9722,10072,8572,9360,7966,7328,7644,6788,5511,5437,5124,4402,3409,3884,Upgrade
8,Inventory,7384,6825,7232,6248,7084,6060,6216,5482,5860,5412,4641,4214,3753,3314,3048,2420,2186,2102,1924,1710,Upgrade
9,Other Current Assets,1129,649.27,1134,579.87,946.76,768.26,1220,912.19,758.49,636.83,888.39,850.09,716.32,454.88,521.62,290.91,338.9,272.05,352.86,180.33,Upgrade
10,Total Current Assets,28953,30651,32762,31247,27590,25829,26275,25913,23444,22778,19456,18418,17096,15987,13604,12458,11845,11238,9456,9512,Upgrade
11,"Property, Plant & Equipment",7399,7143,6947,6822,5894,5449,5148,4826,3632,3293,2963,2870,2546,2335,2168,1962,1765,1763,1651,1643,Upgrade
12,Long-Term Investments,5087,7438,4895,5938,4415,4161,4068,3974,3073,2840,1443,2358,1330,1199,1170,1159,985.16,915.66,890.48,874.58,Upgrade
13,Goodwill,2173,2157,2159,2161,2220,1975,1975,1975,2044,2044,1921,1921,1994,1964,1964,1964,1964,1964,1964,1964,Upgrade
14,Other Intangible Assets,770.17,789.83,778.77,797.44,742.25,689.87,708.8,711.64,604.51,570.58,577.93,583.94,439.95,457.63,478.1,497.87,512,529,528.16,528.36,Upgrade
15,Long-Term Accounts Receivable,-,154.11,-,155.35,-,142.35,-,157.05,-,93.44,-,106.62,-,92.44,-,83.08,-,66.2,-,-,Upgrade
16,Long-Term Deferred Tax Assets,802.82,787.03,789.29,752.68,787.09,771.53,753.54,674.01,771.28,708.63,651.57,581.5,454.68,418.37,313.57,299.38,171.48,161.04,150,162.12,Upgrade
17,Long-Term Deferred Charges,315.77,399.83,215.9,309.98,162.49,159.53,155.61,172.26,137.92,141.24,151.6,164.99,122.82,102.95,113.48,121.02,127.63,138.6,112.3,118.01,Upgrade
18,Other Long-Term Assets,7559,1314,2138,773.46,1078,1238,1031,808.97,1519,497.83,1489,298.72,382.69,646.78,218.97,103.09,183.85,114.86,151.83,83.72,Upgrade
19,Total Assets,53059,50835,50684,48958,42888,40415,40115,39212,35225,32966,28653,27303,24366,23203,20030,18648,17554,16891,14904,14886,Upgrade
20,Accounts Payable,14994,13608,12209,12311,10522,9847,9478,9330,8087,7442,6741,6366,5688,4966,4283,3799,3158,3012,2371,2495,Upgrade
21,Accrued Expenses,912.06,1361,1213,1841,832.5,1172,988.82,1538,595.77,1037,937.43,1220,543.65,727.13,541.18,794.86,370.98,562.55,318.48,504.12,Upgrade
22,Short-Term Debt,690.6,1005,1076,804.27,1129,943.58,1423,2074,2409,2024,888.95,404.59,367.2,436.18,523.69,331.09,740.47,730.73,1044,1264,Upgrade
23,Current Portion of Long-Term Debt,663.94,1034,1174,1030,1220,1195,646.84,989.74,719.34,1402,1280,830.47,944.81,165.49,109.12,-,12.07,10,10.19,10,Upgrade
24,Current Portion of Leases,-,50.04,-,46.24,-,48.39,-,38.79,-,16.81,-,13.49,-,18.74,-,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,379.76,108.65,300.07,127.71,272.22,97.88,191.62,13.07,262.92,53.1,139.72,44.21,200.77,95.19,195.09,106.36,198.62,70.98,67.93,27.9,Upgrade
26,Current Unearned Revenue,1028,920.18,1010,870.69,1157,1162,1122,987.13,919.16,706.75,566.02,580.19,433.66,398.55,372.63,358.74,374.39,418.7,392.28,-,Upgrade
27,Other Current Liabilities,2337,1787,3246,2613,1029,974.57,1387,1089,847.05,779.31,636.46,537.46,664.11,377.81,459.07,564.18,658.65,944.08,798.65,967.13,Upgrade
28,Total Current Liabilities,21005,19873,20230,19644,16162,15440,15237,16059,13840,13461,11190,9996,8842,7185,6484,5954,5513,5749,5002,5268,Upgrade
29,Long-Term Debt,2907,2835,2534,2345,2211,2097,2246,1796,1540,1318,76.56,597.01,594.09,1354,1429,1424,1534,1394,471.44,471.78,Upgrade
30,Long-Term Leases,89.24,80.25,87.32,86.63,94.87,104.64,98.73,90.01,26.13,20.74,17.68,18.01,17.12,13.77,81.85,-,-,-,-,-,Upgrade
31,Long-Term Unearned Revenue,336.16,339.54,342.36,282.2,274.77,277.48,287.65,268.06,179.37,138.35,140.43,112.77,117.09,120.08,124.78,106.07,87.98,112.3,88.05,89.89,Upgrade
32,Long-Term Deferred Tax Liabilities,236.28,239.4,238.33,261.62,211.77,199.63,190.79,189.9,123.24,120.01,66.79,69.19,25.73,27.77,32.07,32.99,29.98,31.13,32.42,33.47,Upgrade
33,Other Long-Term Liabilities,1569,1450,1382,1325,1001,808.98,766.95,696.38,215.51,213.92,181.93,180.5,155.5,152.62,117.38,115.19,107.54,81.15,95.4,86.58,Upgrade
34,Total Liabilities,26155,24829,24825,23957,19968,18928,18827,19100,15924,15272,11674,10974,9752,8853,8270,7632,7273,7368,5689,5950,Upgrade
35,Common Stock,2678,2678,2677,2677,2665,2663,2660,2659,2645,2636,2635,2635,2623,2619,1720,1720,1720,1720,1732,1732,Upgrade
36,Additional Paid-In Capital,-,5797,5702,5670,5119,4925,5060,4775,4553,4280,4246,4211,3690,4257,2890,2834,2716,2708,2800,2813,Upgrade
37,Retained Earnings,18507,17271,17169,16358,14936,13693,13321,12574,11339,10229,9762,9044,7963,7034,6736,6090,5482,4758,4456,4284,Upgrade
38,Treasury Stock,-273.73,-273.73,-222.68,-237.72,-250.66,-250.66,-205.6,-205.6,-205.6,-153.41,-150,-,-,-,-,-,-,-,-106.63,-213.58,Upgrade
39,Comprehensive Income & Other,5562,-9.91,-1.88,14.47,6.79,25.96,10.34,13.88,17.61,2.95,-7.72,-6.44,-5.03,-6.19,-3.95,-5.84,-1.03,3.25,2.7,2.9,Upgrade
40,Total Common Equity,26474,25462,25323,24482,22476,21057,20846,19816,18349,16995,16485,15883,14270,13903,11342,10637,9916,9189,8884,8618,Upgrade
41,Minority Interest,430.87,543.64,535.44,519.1,444.48,430.77,441.69,295.66,951.47,699.7,494.88,446.39,344.77,446.94,417.82,378.2,365.06,333.82,330.81,318.53,Upgrade
42,Shareholders' Equity,26904,26006,25859,25001,22920,21487,21288,20112,19301,17694,16980,16330,14615,14350,11760,11016,10281,9522,9215,8936,Upgrade
43,Total Liabilities & Equity,53059,50835,50684,48958,42888,40415,40115,39212,35225,32966,28653,27303,24366,23203,20030,18648,17554,16891,14904,14886,Upgrade
44,Total Debt,4351,5004,4871,4312,4656,4388,4415,4989,4694,4782,2263,1864,1923,1988,2144,1755,2287,2135,1525,1746,Upgrade
45,Net Cash (Debt),163.37,2941,4658,4950,3313,3258,4703,4457,3559,2587,3698,4162,3060,3442,2379,2556,1910,2327,2245,1992,Upgrade
46,Net Cash Growth,-95.07%,-9.73%,-0.95%,11.05%,-6.92%,25.95%,27.17%,7.09%,16.30%,-24.84%,55.43%,62.82%,60.20%,47.93%,5.96%,28.36%,117.95%,9.51%,8.89%,-8.03%,Upgrade
47,Net Cash Per Share,0.06,1.11,1.72,1.84,1.22,1.23,1.76,1.70,1.35,0.99,1.34,1.57,1.15,1.31,0.92,0.98,0.74,0.90,0.87,0.83,Upgrade
48,Filing Date Shares Outstanding,2687,2658,2704,2689,2641,2657,2668,2658,2643,2634,2632,2632,2623,2619,2580,2580,2580,2580,2597,2597,Upgrade
