,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,14466,12838,10975,13145,12266,11575,10478,15056,15477,10486,10621,11511,10139,7584,7861,9022,9002,6263,5198,7405,Upgrade
1,Other Revenue,-105.7,105.7,-,398.69,-183.07,183.07,-,522.84,-610.93,610.93,-,263.82,-237.66,237.66,-,207.06,-48.53,48.53,-,96.17,Upgrade
2,Revenue,14360,12943,10975,13543,12083,11758,10478,15578,14866,11097,10621,11775,9902,7822,7861,9229,8954,6311,5198,7501,Upgrade
3,Revenue Growth (YoY),18.85%,10.08%,4.74%,-13.06%,-18.72%,5.96%,-1.34%,32.30%,50.14%,41.88%,35.11%,27.59%,10.59%,23.93%,51.21%,23.03%,30.09%,2.24%,11.00%,3.71%,Upgrade
4,Cost of Revenue,11917,11069,9162,12138,9977,10523,9045,13820,12830,9722,9193,10508,8255,6658,6615,8239,7450,5384,4489,6505,Upgrade
5,Gross Profit,2443,1875,1813,1406,2106,1235,1433,1758,2036,1375,1428,1267,1646,1163,1246,990.06,1503,927.63,709.06,996.18,Upgrade
6,"Selling, General & Admin",947.39,822.86,838.56,1049,736.49,602.85,802.86,984.01,671.35,558.93,532.75,588.83,444.16,369.53,371.39,373.43,351.06,316.28,272.21,315.85,Upgrade
7,Research & Development,844.66,712.96,710,706.37,743.12,592.61,668.53,845.84,703.55,615.97,576.44,709.18,620.1,509.64,487.76,539.07,572.55,371.46,311.32,508,Upgrade
8,Other Operating Expenses,-133.42,-16.78,-20.09,25.67,-85.66,-26.03,-27.08,307.55,-52.98,-31.72,-89.02,153.3,3.45,-29.22,-31.18,151.94,-25.53,16.97,-39.26,4.69,Upgrade
9,Operating Expenses,1662,1531,1545,1800,1405,1144,1443,2183,1327,1145,1027,1437,1076,853.94,835.47,1078,905.51,725.22,544.39,879.31,Upgrade
10,Operating Income,781.58,343.68,267.65,-394.59,701.53,91.29,-10.1,-425.04,709.19,230.13,401.57,-170.6,569.72,309.44,410.5,-88.08,597.69,202.41,164.67,116.87,Upgrade
11,Interest Expense,-170.22,-194.01,-134.85,-177.51,-208.95,-161.82,-187.75,-175.62,-203.87,-187.57,-97.5,-136.39,-125.53,-161.86,-107.72,-129.44,-89.4,-113.42,-88.74,-97.57,Upgrade
12,Interest & Investment Income,113.36,102.54,102.33,115.26,105.3,110.07,91.43,91.55,72.73,49.65,24.97,46.49,14.64,37.43,30.74,91.69,3.65,27.73,16.99,155.17,Upgrade
13,Currency Exchange Gain (Loss),-46.39,46.39,-,74.82,-212.1,212.1,-,-156.27,25.73,-25.73,-,-25.86,25.21,-25.21,-,-119.28,79.03,-79.03,-,-34.13,Upgrade
14,Other Non Operating Income (Expenses),-88.73,-2.91,-23.95,-153.37,135.52,74.48,-79.86,-125.91,-9.96,31.47,-47.78,19.09,-36.43,19.59,-29.37,107.48,-124.15,83.74,-117.05,-9.31,Upgrade
15,EBT Excluding Unusual Items,589.6,295.69,211.17,-535.39,521.3,326.12,-186.27,-791.29,593.83,97.95,281.27,-267.28,447.62,179.38,304.15,-137.62,466.82,121.42,-24.12,131.02,Upgrade
