,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,92502,102780,86033,111964,112684,145233,154462,175171,173676,211393,269463,192171,202390,229309,194782,147381,173040,113971,74523,49782,50978,Upgrade
1,Market Cap Growth,-29.23%,-29.23%,-44.30%,-36.08%,-35.12%,-31.30%,-42.68%,-8.85%,-14.19%,-7.81%,38.34%,30.39%,16.96%,101.20%,161.37%,196.05%,239.44%,130.42%,36.52%,5.45%,58.58%,Upgrade
2,Enterprise Value,147712,152849,125197,129204,129924,156990,164041,182350,180855,231178,286748,206163,216381,240183,201962,160346,186005,127741,85763,62656,63853,Upgrade
3,Last Close Price,21.02,22.83,19.11,23.83,23.98,30.91,32.87,34.42,34.13,41.54,52.95,36.99,38.96,44.14,37.50,28.20,33.11,22.89,14.97,9.86,11.15,Upgrade
4,PE Ratio,-,-,-,-,-,7.15,5.77,6.01,6.75,8.85,15.52,15.43,24.96,36.87,35.01,35.85,47.96,30.60,33.96,20.01,19.35,Upgrade
5,Forward PE,-,-,22.82,14.14,7.50,8.73,7.43,7.31,7.43,10.07,17.18,15.74,21.15,26.30,30.96,26.36,31.82,25.55,23.53,11.38,12.50,Upgrade
6,PS Ratio,0.98,1.07,0.79,0.89,0.81,0.96,0.99,1.16,1.22,1.76,2.73,2.44,3.12,3.87,3.74,3.14,3.91,2.77,1.86,1.27,1.36,Upgrade
7,PB Ratio,1.80,1.68,1.32,1.53,1.53,1.90,2.14,2.08,2.37,3.21,5.03,3.87,4.90,5.98,5.66,4.48,5.49,4.53,3.30,2.20,2.82,Upgrade
8,P/TBV Ratio,2.22,2.22,1.79,2.01,2.00,2.43,2.72,2.67,3.01,3.95,6.11,4.67,5.95,6.99,6.53,5.11,6.13,5.13,3.80,2.52,3.35,Upgrade
9,P/FCF Ratio,-,-,-,-,-,-,4.71,-,6.07,13.04,-637.51,-29.35,-,-,-,-145.34,-,-37.01,-,-,-,Upgrade
10,P/OCF Ratio,8.13,8.13,8.21,-,3.67,-,3.00,4.09,3.96,6.45,15.11,21.26,27.08,50.42,38.28,34.47,57.20,51.09,32.87,20.02,21.62,Upgrade
11,PEG Ratio,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,Upgrade
12,EV/Sales Ratio,1.54,1.59,1.15,1.03,0.93,1.03,1.05,1.21,1.27,1.92,2.91,2.61,3.34,4.06,3.88,3.41,4.21,3.10,2.14,1.60,1.70,Upgrade
13,EV/EBITDA Ratio,21.58,25.63,-,6.32,3.93,3.74,3.27,3.51,3.95,5.95,10.18,10.47,15.85,21.19,23.04,24.26,31.50,24.48,18.24,12.64,13.00,Upgrade
14,EV/EBIT Ratio,-,-260.24,-,-,4.72,4.28,3.60,3.82,4.29,6.47,11.42,12.04,19.42,27.00,31.39,36.91,49.64,40.33,30.13,19.35,18.85,Upgrade
15,EV/FCF Ratio,-5.30,-,-,-,-,-,5.00,-,6.32,14.26,-678.40,-31.48,-,-,-,-158.13,-,-41.48,-,-,-,Upgrade
16,Debt / Equity Ratio,1.25,1.25,1.12,0.84,0.62,0.56,0.57,0.44,0.43,0.46,0.52,0.54,0.45,0.35,0.42,0.39,0.29,0.55,0.68,0.64,0.77,Upgrade
17,Debt / EBITDA Ratio,11.19,5.10,-,10.81,5.24,1.55,0.97,0.66,0.70,0.50,0.57,0.85,1.10,0.76,0.95,1.81,1.54,1.84,2.63,3.38,4.45,Upgrade
18,Debt / FCF Ratio,-,-,-,-,-,-,1.25,-,1.09,1.85,-66.08,-4.08,-,-,-,-12.70,-,-4.52,-,-,-,Upgrade
19,Asset Turnover,0.49,0.51,0.46,0.67,0.93,1.03,0.86,1.15,1.38,1.35,1.03,0.85,0.99,0.84,0.62,0.84,0.97,0.84,0.64,0.84,Upgrade,
20,Inventory Turnover,8.28,6.82,8.95,7.46,11.90,12.25,9.93,6.00,9.89,10.70,12.91,10.62,10.25,12.06,11.12,10.08,13.80,13.53,11.92,9.18,12.60,Upgrade
21,Quick Ratio,0.80,0.80,1.02,1.34,1.37,1.37,1.63,1.98,1.73,1.53,1.32,1.24,0.76,0.71,0.77,0.83,0.97,0.63,0.63,0.58,0.61,Upgrade
22,Current Ratio,1.09,1.09,1.23,1.73,1.61,1.64,1.97,2.45,2.08,1.90,1.68,1.62,1.01,0.96,0.96,1.06,1.14,0.91,0.81,0.82,0.77,Upgrade
23,Return on Equity (ROE),-7.15%,-17.32%,-3.52%,-14.26%,20.70%,31.44%,55.63%,35.66%,80.07%,65.23%,51.23%,23.00%,34.99%,26.79%,11.08%,4.33%,39.74%,11.98%,7.04%,9.00%,Upgrade,
24,Return on Assets (ROA),2.78%,-3.93%,-0.19%,0.47%,8.69%,13.95%,20.71%,16.98%,29.81%,25.93%,18.66%,9.08%,11.85%,9.81%,4.29%,3.64%,6.54%,4.36%,2.96%,1.58%,Upgrade,
25,Return on Capital (ROIC),3.99%,-5.45%,-0.26%,0.66%,12.06%,18.87%,28.31%,23.77%,40.79%,34.78%,26.29%,13.93%,19.12%,15.78%,6.82%,5.44%,9.07%,6.00%,4.19%,2.20%,Upgrade,
26,Return on Capital Employed (ROCE),-,-0.44%,-,-,21.99%,29.92%,39.16%,37.60%,38.56%,36.32%,30.84%,22.07%,18.71%,17.27%,14.03%,9.63%,8.95%,8.92%,8.70%,10.54%,11.69%,Upgrade
