,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,4697,3145,1623,1848,2480,2342,2228,2416,1956,1882,2258,2782,2748,2493,2752,2409,3168,3370,2980,3041,3548,Upgrade
1,Market Cap Growth,34.29%,34.29%,-27.15%,-23.50%,26.80%,24.46%,-1.34%,-13.16%,-28.85%,-24.53%,-17.95%,15.48%,-13.26%,-26.02%,-7.67%,-20.77%,-10.70%,-1.67%,-15.76%,-11.88%,55.75%,Upgrade
2,Enterprise Value,4593,2996,1504,1732,2364,2190,2081,2124,1664,1564,1940,2479,2445,2141,2412,2049,2809,2997,2601,2695,3202,Upgrade
3,Last Close Price,13.98,9.36,4.83,5.50,7.38,6.97,6.63,7.19,5.82,5.60,6.72,8.28,8.18,7.42,8.19,7.17,9.43,10.03,8.87,8.99,10.49,Upgrade
4,PE Ratio,-,-,-46.46,-,-,-,-,-,-,-,-,-,103.41,-,-,-,-,-,326.80,-,280.25,Upgrade
5,Forward PE,-,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,Upgrade
6,PS Ratio,31.41,21.08,10.65,13.37,17.16,16.35,14.84,17.31,13.73,11.73,13.38,13.95,13.72,12.50,13.45,11.05,14.82,14.87,12.83,13.88,14.80,Upgrade
7,PB Ratio,7.44,4.89,2.52,2.90,3.87,3.49,3.29,3.51,2.77,2.42,-,3.38,3.27,3.11,3.41,2.99,3.92,3.98,3.53,3.59,4.16,Upgrade
8,P/TBV Ratio,5.05,5.05,2.60,2.97,3.96,3.63,3.41,3.62,2.84,2.67,-,3.71,3.60,3.48,3.80,3.32,4.35,4.45,3.93,3.98,4.62,Upgrade
9,P/FCF Ratio,-,-,-250.67,-,-66.72,-,-,-,-31.24,-,-,-,-89.10,-,-,-,216.70,-,206.72,-,-265.91,Upgrade
10,P/OCF Ratio,-,-,-252.10,-,-66.78,-,-,-,-31.59,-,-,-,-92.53,-,-,-,157.22,-,75.78,-,441.05,Upgrade
11,EV/Sales Ratio,30.78,20.08,9.86,12.53,16.35,15.28,13.86,15.22,11.68,9.75,11.50,12.43,12.21,10.74,11.79,9.39,13.14,13.23,11.20,12.30,13.36,Upgrade
