,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,3075,3239,2904,3131,2851,2249,2952,2577,2962,3227,Upgrade
1,Revenue Growth (YoY),5.87%,3.45%,1.87%,39.24%,-3.42%,-12.76%,-0.36%,-20.12%,-5.40%,8.66%,Upgrade
2,Cost of Revenue,996.03,978.16,960.75,1040,800.74,805.5,997.98,784.69,764.34,779.68,Upgrade
3,Gross Profit,2079,2261,1943,2090,2050,1443,1954,1793,2198,2447,Upgrade
4,"Selling, General & Admin",1140,1288,1413,1298,1104,1223,1053,1063,1122,1297,Upgrade
5,Other Operating Expenses,334.01,292.93,323.8,450.06,498.76,378.58,379.14,489.45,327.41,373.91,Upgrade
6,Operating Expenses,1474,1580,1736,1748,1603,1602,1432,1553,1449,1671,Upgrade
7,Operating Income,604.54,680.34,206.98,342.15,446.99,-158.54,521.94,239.8,748.58,776.42,Upgrade
8,Interest Expense,-277.84,-368.62,-306.84,-257.64,-214.11,-203.48,-195.98,-201.02,-222.98,-174.83,Upgrade
9,Interest & Investment Income,43.7,158.68,51.29,126.09,50.02,109.35,80.34,79.81,71.24,85.78,Upgrade
10,Earnings From Equity Investments,0.35,0.56,0.23,0.26,0.57,0.34,0.36,0.7,1.03,0.89,Upgrade
11,Currency Exchange Gain (Loss),-,-24.64,70.67,106.2,-,-24.09,-,34.67,15.08,2.24,Upgrade
12,Other Non Operating Income (Expenses),124.14,83.09,158.69,59.07,50,71.37,58.28,107.4,95.01,75.72,Upgrade
13,EBT Excluding Unusual Items,494.88,529.4,181.01,376.12,333.47,-205.05,464.93,261.36,707.95,766.21,Upgrade
14,Gain (Loss) on Sale of Investments,35.09,-46.04,47.97,-40.36,41.9,-38.48,23.67,-3.7,0.24,-5.62,Upgrade
15,Gain (Loss) on Sale of Assets,-,1.63,-,-0.21,-,11.52,-0.17,0.12,-0.03,9.94,Upgrade
16,Legal Settlements,-,-14.52,-,-14.07,-,-273.48,-,-,-,-,Upgrade
17,Other Unusual Items,-,0.63,-,-27.09,-,-57.51,-,-0.18,-23.58,-,Upgrade
18,Pretax Income,529.98,471.11,228.99,294.39,375.37,-562.99,488.44,257.6,684.58,770.53,Upgrade
19,Income Tax Expense,91.8,77.39,83.63,14.28,72.19,-10.22,80.45,94.66,144.25,111.77,Upgrade
20,Earnings From Continuing Operations,438.18,393.72,145.35,280.11,303.19,-552.77,407.99,162.94,540.33,658.76,Upgrade
21,Minority Interest in Earnings,-50.34,-11.1,4.62,27.7,-6.19,31.8,-21.41,4.23,-0.91,6.18,Upgrade
22,Net Income,387.84,382.63,149.98,307.81,297,-520.98,386.59,167.17,539.42,664.93,Upgrade
23,Net Income to Common,387.84,382.63,149.98,307.81,297,-520.98,386.59,167.17,539.42,664.93,Upgrade
24,Net Income Growth,158.60%,24.31%,-49.50%,-,-23.17%,-,-28.33%,-74.86%,-26.23%,-10.20%,Upgrade
25,Shares Outstanding (Basic),3762,3762,3695,3484,3477,3476,3414,3183,3191,3203,Upgrade
26,Shares Outstanding (Diluted),3762,3762,3695,3484,3477,3476,3425,3189,3199,3224,Upgrade
27,Shares Change (YoY),1.82%,7.98%,6.24%,0.23%,1.52%,9.00%,7.09%,-1.08%,-0.62%,0.05%,Upgrade
28,EPS (Basic),0.10,0.10,0.04,0.09,0.09,-0.15,0.11,0.05,0.17,0.21,Upgrade
29,EPS (Diluted),0.10,0.10,0.04,0.09,0.09,-0.15,0.11,0.05,0.17,0.21,Upgrade
30,EPS Growth,153.98%,15.12%,-52.47%,-,-24.36%,-,-33.04%,-74.57%,-25.79%,-10.22%,Upgrade
31,Free Cash Flow,-394.4,273.1,689.73,393.66,604.45,-923.01,549.18,-166.55,507.19,-238.16,Upgrade
32,Free Cash Flow Per Share,-0.10,0.07,0.19,0.11,0.17,-0.27,0.16,-0.05,0.16,-0.07,Upgrade
33,Dividend Per Share,-,-,-,-,-,-,-,-,-,0.054,Upgrade
34,Dividend Growth,-,-,-,-,-,-,-,-,-,-5.26%,Upgrade
35,Operating Margin,19.66%,21.00%,7.13%,10.93%,15.68%,-7.05%,17.68%,9.30%,25.27%,24.06%,Upgrade
36,Profit Margin,12.61%,11.81%,5.16%,9.83%,10.42%,-23.17%,13.10%,6.49%,18.21%,20.61%,Upgrade
37,Free Cash Flow Margin,-12.83%,8.43%,23.75%,12.57%,21.20%,-41.05%,18.61%,-6.46%,17.12%,-7.38%,Upgrade
38,EBITDA,939.47,1029,524.16,666.26,759.35,128.12,778.76,477.43,989.74,999.47,Upgrade
39,D&A For EBITDA,334.93,348.29,317.18,324.11,312.36,286.66,256.82,237.63,241.16,223.05,Upgrade
40,EBIT,604.54,680.34,206.98,342.15,446.99,-158.54,521.94,239.8,748.58,776.42,Upgrade
