,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+3 Quarters
0,Market Capitalization,212919,198789,148129,235271,293045,279787,269516,191334,155208,176039,290288,205413,254356,207980,245463,175837,190132,112717,-,-,-,Upgrade
1,Market Cap Growth,-28.95%,-28.95%,-45.04%,22.96%,88.81%,58.93%,-7.16%,-6.85%,-38.98%,-15.36%,18.26%,16.82%,33.78%,84.52%,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,110667,111809,58215,136733,212078,213737,211426,141350,111661,129828,241578,156490,207420,175558,214585,144248,171337,122409,-,-,-,Upgrade
3,Last Close Price,113.20,108.10,70.30,121.30,147.10,138.30,135.50,98.00,76.80,90.60,152.90,105.30,122.70,101.20,-,-,-,-,-,-,-,Upgrade
4,PE Ratio,24.91,17.65,13.55,19.10,22.73,41.36,135.60,-156.23,-68.23,-,-,-,-644.62,-,-,-,-202.15,-,-,-,-,Upgrade
5,PS Ratio,1.26,1.26,1.03,1.66,2.15,2.61,3.35,3.07,3.03,4.17,6.75,5.04,7.67,8.38,13.36,12.17,16.93,17.66,-,-,-,Upgrade
6,PB Ratio,2.68,2.68,2.18,3.51,4.39,4.83,5.07,3.59,3.04,3.61,5.81,4.01,5.05,4.23,6.95,4.98,5.37,4.86,-,-,-,Upgrade
7,P/TBV Ratio,2.73,2.73,2.22,3.59,4.49,4.94,5.19,3.68,3.12,3.71,5.96,4.09,5.14,4.30,7.12,5.10,5.50,5.03,-,-,-,Upgrade
8,P/FCF Ratio,10.69,10.69,-,-,6.02,7.96,14.18,17.57,60.95,-,57.18,34.44,42.33,39.89,52.31,46.02,64.96,587.78,-,-,-,Upgrade
9,P/OCF Ratio,7.31,7.31,-,-,5.25,6.80,10.70,12.56,18.60,-,27.63,17.98,24.84,27.22,40.14,35.89,50.99,113.86,-,-,-,Upgrade
10,EV/Sales Ratio,0.72,0.71,0.41,0.97,1.55,2.00,2.63,2.27,2.18,3.08,5.62,3.84,6.26,7.08,11.68,9.98,15.26,19.17,-,-,-,Upgrade
11,EV/EBITDA Ratio,10.40,12.08,7.49,-,21.27,34.00,145.11,-84.05,-40.46,-,-,-,-395.81,-229.14,-,-,-453.74,-,-,-,-,Upgrade
12,EV/EBIT Ratio,14.80,15.89,10.30,-,25.99,47.01,-842.40,-43.61,-,-,-,-,-166.10,-,-,-,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,6.02,6.02,-,-,4.36,6.08,11.13,12.98,43.85,-,47.59,26.24,34.52,33.67,45.73,37.76,58.54,638.32,-,-,-,Upgrade
14,Debt / Equity Ratio,0.23,0.23,0.24,0.25,0.22,0.21,0.22,0.26,0.27,0.27,0.25,0.22,0.19,0.20,0.27,0.07,0.07,0.10,-,0.34,0.37,Upgrade
15,Debt / EBITDA Ratio,1.61,0.94,2.74,24.18,0.90,0.97,1.31,3.19,6.35,-,-,-,5.98,34.33,-,-,7.54,-,-,-,-,Upgrade
16,Debt / FCF Ratio,0.93,0.93,-,-,0.31,0.35,0.61,1.27,5.45,-,2.47,1.90,1.60,1.89,2.03,0.68,0.86,12.59,-,-,-,Upgrade
17,Asset Turnover,1.14,0.86,0.70,1.27,1.24,1.16,0.83,0.85,0.49,0.51,0.60,0.70,0.60,0.49,0.39,0.54,-,-,0.36,0.12,Upgrade,
18,Inventory Turnover,15.69,16.33,9.97,8.55,19.81,18.51,15.04,9.16,9.14,7.66,11.14,16.75,20.91,17.86,12.97,9.73,12.37,-,-,4.44,2.61,Upgrade
