,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+16 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+16 Quarters
0,Operating Revenue,690.11,658.97,501.74,454.96,469.55,365.56,267.26,398.68,372.51,349.49,378.8,346.83,375.28,340.39,297.47,253.91,299.76,241.52,181.16,252.46,Upgrade
1,Other Revenue,-2.32,2.32,-,21.92,-14.36,14.36,-,24.82,-6.55,6.55,-,15.73,-4.19,4.19,-,9.74,-3.04,3.04,-,4.23,Upgrade
2,Revenue,687.79,661.29,501.74,476.87,455.2,379.92,267.26,423.49,365.96,356.05,378.8,362.56,371.09,344.58,297.47,263.65,296.73,244.56,181.16,256.69,Upgrade
3,Revenue Growth (YoY),51.10%,74.06%,87.74%,12.60%,24.38%,6.71%,-29.45%,16.81%,-1.38%,3.33%,27.34%,37.52%,25.06%,40.90%,64.21%,2.71%,16.18%,-15.05%,-22.57%,-19.76%,Upgrade
4,Cost of Revenue,664.31,636.29,471.87,488.81,418.49,367.31,245.53,456.92,332.72,329.84,315.44,326.87,334.65,307.21,254.14,233.14,247.16,206.39,152.45,206.97,Upgrade
5,Gross Profit,23.48,25,29.87,-11.94,36.71,12.61,21.73,-33.43,33.24,26.21,63.36,35.69,36.43,37.37,43.34,30.52,49.57,38.17,28.71,49.72,Upgrade
6,"Selling, General & Admin",18.88,14.64,20.68,6.22,14.18,12.37,9.55,9.86,7.22,15.43,10.31,15.91,9.47,8.8,10.93,-4.72,16.24,15.43,11.15,21.05,Upgrade
7,Research & Development,25.29,23.34,17.05,15.79,18.53,15.79,17.13,11.45,21.07,20.11,15.7,16.32,14.16,13.85,13.01,12.71,12.91,11.11,8.98,16.63,Upgrade
8,Other Operating Expenses,-11.16,-10.43,0.56,1.74,1.83,0.52,0.25,12.77,-0.37,0.2,-4.15,11.6,-0.85,-2.09,0.42,14.49,-0.59,-4.32,-1.26,11.31,Upgrade
