,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+1 Quarters
,Period Ending,"Mar '25 Mar 10, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Market Capitalization,2743,2279,1950,2367,3009,3286,3041,2968,2761,2365,3063,3487,4358,3991,5264,6984,-,-,-,-,-,Upgrade
1,Market Cap Growth,-30.66%,-30.66%,-35.89%,-20.25%,8.97%,38.96%,-0.72%,-14.90%,-36.64%,-40.75%,-41.80%,-50.07%,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,2756,2306,1981,2336,2978,3255,2972,2935,2728,2342,3096,3411,4281,3860,5053,6856,-,-,-,-,-,Upgrade
3,Last Close Price,28.67,23.82,20.38,24.49,31.14,34.01,31.47,30.52,28.39,24.32,31.50,35.86,44.81,41.05,54.13,71.58,-,-,-,-,-,Upgrade
4,PE Ratio,114.82,163.57,125.50,85.29,-,43.59,37.34,46.00,65.71,193.92,-,241.19,-,122.50,130.18,156.52,-,-,-,-,-,Upgrade
5,PS Ratio,0.60,0.52,0.45,0.53,0.70,0.73,0.69,0.71,0.70,0.64,0.86,1.00,1.28,1.26,1.73,2.39,-,-,-,-,-,Upgrade
6,PB Ratio,3.24,2.69,2.31,2.74,3.51,-,3.58,3.50,3.37,2.91,3.82,4.30,5.53,5.12,6.76,9.00,-,-,-,-,-,Upgrade
7,P/TBV Ratio,2.92,2.92,2.49,2.95,3.80,-,3.90,3.81,3.70,3.23,4.25,4.81,5.98,5.58,7.38,9.61,-,-,-,-,-,Upgrade
8,P/FCF Ratio,170.23,-452.48,-23.42,-,-,-,84.56,-,20.55,107.65,-146.65,-,-23.45,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,44.08,92.93,-37.94,-,-,-,62.62,-,18.08,49.45,350.71,-,-28.23,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,0.62,0.53,0.46,0.53,0.69,0.72,0.67,0.70,0.69,0.64,0.87,0.98,1.26,1.22,1.66,2.35,-,-,-,-,-,Upgrade
11,EV/EBITDA Ratio,60.38,53.40,39.70,36.61,31.61,27.12,23.69,28.89,35.29,72.79,150.31,162.06,-,94.00,102.58,106.11,-,-,-,-,-,Upgrade
12,EV/EBIT Ratio,115.49,90.74,62.43,51.32,39.43,32.25,27.48,34.61,44.01,127.66,-,414.93,-,129.16,-,124.62,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,171.02,-457.80,-23.79,-,-,-,82.63,-,20.31,106.60,-148.24,-,-23.04,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.33,0.33,0.35,0.48,0.39,-,0.16,0.16,0.30,0.20,0.17,0.16,0.16,0.03,0.03,0.03,0.08,-,0.08,0.08,0.08,Upgrade
15,Debt / EBITDA Ratio,6.15,10.58,5.63,8.36,5.91,-,1.26,0.79,1.37,2.17,13.68,1.81,-,0.69,6.76,0.53,0.42,-,0.62,0.60,0.22,Upgrade
16,Debt / FCF Ratio,17.43,-55.75,-3.60,-,-,-,3.69,-,1.81,7.41,-6.40,-,-0.70,-,-,-,-,-,0.40,0.91,-,Upgrade
17,Asset Turnover,2.39,2.18,-,2.64,-,2.77,2.80,3.35,2.63,2.56,2.90,3.45,2.90,2.62,3.26,-,-,-,-,-,Upgrade,
18,Inventory Turnover,-,8.20,7.48,-,-,-,8.47,8.72,10.97,8.94,8.32,7.69,9.75,9.71,9.28,9.53,-,-,-,-,-,Upgrade
19,Quick Ratio,0.96,0.96,0.97,0.90,0.80,-,0.94,0.88,0.83,0.90,0.98,0.90,0.63,1.37,1.44,1.33,0.60,-,0.99,-,0.74,Upgrade
20,Current Ratio,1.69,1.69,1.70,1.55,1.72,-,1.83,1.72,1.68,1.75,1.92,1.98,2.20,2.73,2.68,2.36,2.04,-,1.82,-,2.28,Upgrade
21,Return on Equity (ROE),0.23%,1.31%,-,2.36%,-,8.08%,14.15%,13.10%,3.92%,-2.93%,3.71%,-2.97%,0.23%,5.57%,0.80%,-,-,9.66%,7.80%,-,Upgrade,
22,Return on Assets (ROA),0.33%,0.79%,-,1.41%,-,3.12%,5.92%,5.69%,2.80%,-0.72%,3.02%,-1.89%,1.05%,-0.63%,1.71%,-,-,-,-,-,Upgrade,
23,Return on Capital (ROIC),0.49%,1.18%,-,2.33%,-,4.97%,9.27%,8.57%,4.12%,-1.01%,4.07%,-2.54%,1.47%,-0.91%,2.56%,-,-,6.42%,6.86%,-,Upgrade,
24,Return on Capital Employed (ROCE),2.71%,2.89%,3.63%,5.10%,8.52%,-,12.35%,9.78%,7.39%,2.20%,-,0.99%,-,3.76%,-,6.95%,11.55%,-,13.73%,-,8.33%,Upgrade
25,Earnings Yield,0.85%,0.89%,1.13%,1.44%,1.88%,2.29%,2.68%,2.17%,1.52%,0.52%,0.16%,0.41%,0.15%,0.82%,0.77%,0.64%,-,-,-,-,-,Upgrade
26,FCF Yield,0.59%,-0.22%,-4.27%,-5.28%,-5.71%,-0.65%,1.18%,2.71%,4.87%,0.93%,-0.68%,-4.03%,-4.26%,-5.17%,-4.43%,-1.79%,-,-,-,-,-,Upgrade
27,Dividend Yield,0.77%,-,-,-,-,-,-,-,0.70%,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
28,Payout Ratio,125.79%,116.61%,818.10%,24.78%,-,21.06%,135.21%,5.02%,5.64%,12.32%,-,14.61%,-,10.73%,247.14%,24.41%,0.01%,9.38%,93.40%,4.62%,-,Upgrade
29,Buyback Yield / Dilution,4.69%,6.23%,4.68%,0.16%,6.51%,-1.37%,-4.30%,-4.91%,-12.26%,-1.04%,-29.35%,15.35%,-26.64%,-35.74%,6.63%,-54.50%,-0.31%,-,-,-,-,Upgrade
30,Total Shareholder Return,5.45%,6.23%,4.68%,0.16%,6.51%,-1.37%,-4.30%,-4.91%,-11.56%,-1.04%,-29.35%,15.35%,-26.64%,-35.74%,6.63%,-54.50%,-0.31%,-,-,-,-,Upgrade
