,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+1 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Operating Revenue,1025,972.83,1237,-,1018,1073,1122,1263,933.81,838.83,910.01,978.12,814,761.31,830.92,750.41,693.24,626.42,704.23,652.85,Upgrade
1,Other Revenue,-15.08,15.08,-,-,-10.13,10.13,-,23.65,-9.43,9.43,-,16.23,-1.15,1.15,-,15.84,-3.94,3.94,-,12.43,Upgrade
2,Revenue,1010,987.91,1237,1113,1008,1083,1122,1287,924.38,848.26,910.01,994.35,812.85,762.46,830.92,766.24,689.3,630.36,704.23,665.27,Upgrade
3,Revenue Growth (YoY),0.26%,-8.77%,10.29%,-13.51%,8.99%,27.66%,23.29%,29.39%,13.72%,11.25%,9.52%,29.77%,17.92%,20.96%,17.99%,15.18%,15.74%,-,-,-,Upgrade
4,Cost of Revenue,917.86,902.51,1137,-,928.49,992.29,1003,1172,854.69,794.64,841.43,950.14,765.69,730.81,772.47,735.27,637.9,579.31,643.26,494.73,Upgrade
5,Gross Profit,92.29,85.4,100.81,74.33,79.02,90.59,118.6,114.16,69.69,53.62,68.59,44.21,47.16,31.65,58.45,30.98,51.4,51.04,60.97,170.54,Upgrade
6,"Selling, General & Admin",84.73,74.56,69.89,-,61.89,67.02,56.32,80.94,48.47,45.78,43.67,42.98,41.36,32.59,47.57,17.11,34.54,36.64,36.72,124.41,Upgrade
7,Research & Development,3.24,4.52,4.8,-,4.9,4.55,4.67,4.61,4.44,3.68,4.98,11.38,-,-,-,-,-,-,-,-,Upgrade
8,Other Operating Expenses,1.93,2.43,1.12,-,1.23,-1.16,1.78,9.12,-5.27,-0.04,-1.13,9.18,0.99,-1.86,-3.2,2.08,1.34,0.8,1.03,1.91,Upgrade
9,Operating Expenses,90.08,79.67,92.86,-,70.49,71.06,80.65,79.23,53.95,57.44,53.45,52.93,42.45,34.56,51.49,9.85,38.1,37.43,46.51,126.6,Upgrade
10,Operating Income,2.22,5.73,7.95,-,8.53,19.52,37.95,34.93,15.74,-3.82,15.14,-8.72,4.71,-2.91,6.96,21.13,13.3,13.62,14.46,43.95,Upgrade
11,Interest Expense,-2.31,-2.59,-2.5,-2.15,-2.12,-0.95,-1.35,-2.47,-1.11,-1.61,-1.24,-1.94,-1.52,-0.25,-0.22,-0.43,-0.45,-0.51,-0.43,-2.14,Upgrade
12,Interest & Investment Income,0.7,1.4,1.08,-,1.11,0.61,1.38,0.72,0.69,0.7,0.28,-,-,11.43,0.32,0.49,0.46,0.91,0.24,1.54,Upgrade
13,Currency Exchange Gain (Loss),-0,0,-,-,-0,0,-,-0,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Other Non Operating Income (Expenses),-0.02,-1.63,-0.71,-,-0.37,0.92,-1.14,-8.55,2.21,-3.36,-0.57,-3.36,0.87,-1.17,-0.27,-2.61,1.78,-1.39,-1.37,-3.13,Upgrade
15,EBT Excluding Unusual Items,0.58,2.92,5.82,5.92,7.16,20.11,36.84,24.63,17.53,-8.09,13.61,-14.02,4.06,7.1,6.79,18.59,15.09,12.63,12.9,40.22,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-1.62,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,-0.07,-0.37,-0.02,-,-,-,-,-2.76,-0.82,-0.58,-0.14,-,-,-,-,-,0.15,-0.15,-,0.64,Upgrade
18,Gain (Loss) on Sale of Assets,0.51,-0.57,-0.03,-,-0,0,-,-0.08,-,-,0,-0.15,0.04,-,0,-0,-0.02,0.01,-0.04,-0.23,Upgrade
19,Asset Writedown,0.4,-0.22,0.64,-,-2.79,2.46,-2.46,3.11,-3.22,3.81,-3.81,3.04,-3.04,4.76,-4.76,4.4,-4.41,-0.02,-,-0.04,Upgrade
20,Other Unusual Items,0.13,0.68,-,-,-0.03,0.03,-,7.16,-3.55,-0.29,-,4.3,-,-,-,2.72,-,-,-,-,Upgrade
21,Pretax Income,1.55,2.43,6.4,-,4.32,22.6,34.39,30.45,9.94,-5.15,9.66,-6.82,1.06,11.86,2.03,25.7,10.8,12.47,12.86,40.59,Upgrade
22,Income Tax Expense,1.07,-0.37,-0.79,-,1.33,5.46,4.88,3.73,2.02,0.76,2.24,-1,0.61,1.04,0.74,3.61,1.82,0.62,3.36,4.96,Upgrade
23,Earnings From Continuing Operations,0.48,2.8,7.19,5.06,2.99,17.15,29.51,26.71,7.92,-5.91,7.41,-5.82,0.44,10.82,1.29,22.1,8.98,11.84,9.5,35.64,Upgrade
24,Net Income to Company,0.48,2.8,7.19,-,2.99,17.15,29.51,26.71,7.92,-5.91,7.41,-5.82,0.44,10.82,1.29,22.1,8.98,11.84,9.5,35.64,Upgrade
25,Minority Interest in Earnings,1.35,0.07,2.03,-,0.45,-2.06,2.12,-1.47,1.57,4.06,1.72,1.24,1.63,-2.98,-0.21,-0.5,0.94,0.17,0.98,0.94,Upgrade
26,Net Income,1.84,2.87,9.23,6.41,3.44,15.09,31.63,25.24,9.49,-1.85,9.14,-4.58,2.07,7.83,1.08,21.6,9.92,12.02,10.48,36.58,Upgrade
