,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Revenue,3403,3345,3342,3139,3405,3474,3901,3917,4330,4562,5204,5267,6201,6233,5177,4337,-,4268,-,3380,Upgrade
1,Revenue Growth (YoY),-0.04%,-3.73%,-14.32%,-19.88%,-21.38%,-23.84%,-25.04%,-25.63%,-30.16%,-26.81%,0.51%,21.46%,-,46.04%,-,28.30%,-,2.61%,-,-7.64%,Upgrade
2,Cost of Revenue,2138,1974,2004,1824,1965,2288,2337,2334,2537,2698,3035,3127,3638,3704,3077,2621,-,2863,-,2247,Upgrade
3,Gross Profit,1266,1371,1338,1314,1439,1187,1564,1584,1793,1864,2169,2140,2562,2529,2101,1716,-,1405,-,1133,Upgrade
4,"Selling, General & Admin",710.01,658.96,668.68,615.9,698.46,626.28,663.23,631.93,673.3,706.53,663.89,657.34,777.17,709.68,699.52,625.25,-,636.88,-,592.48,Upgrade
5,Research & Development,550.65,533.43,534.47,458.68,553.44,494.38,514.08,485.9,524.47,498.37,524.5,479.15,543.45,520.76,469.85,420.34,-,413.69,-,395.09,Upgrade
6,Operating Expenses,1261,1192,1203,1075,1252,1121,1177,1118,1198,1205,1188,1136,1321,1230,1169,1046,-,1051,-,987.57,Upgrade
7,Operating Income,5.09,178.32,135.07,239.8,187.31,66.02,386.81,465.78,595.2,658.96,980.29,1004,1242,1298,931.34,670.22,-,354.43,-,145.34,Upgrade
8,Interest Expense,-56.77,-53.27,-47.73,-42.19,-55.25,-28.62,-24.04,-29.38,-34.68,-31.31,-23.96,-29.43,-22.07,-28.4,-31.27,-28.65,-,-38.75,-,-39.53,Upgrade
