,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,284.52,322.45,372.98,487.19,411.34,95.49,52.4,41.67,56.22,41.11,32.11,27.1,33.44,72.47,56.33,52.31,43.8,68.94,60.95,57.06,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,0.02,0.02,-,-,-,-,15.04,33.04,18,-,-,15.09,Upgrade
2,Accounts Receivable,540.45,478.16,426.52,403.67,396.06,288.07,221.86,198.25,182.53,146.06,170.01,80.79,59.08,43.69,34.31,25.65,39.79,38.12,26.14,4.88,Upgrade
3,Other Receivables,30.09,11.63,16.08,7.62,17.19,17.68,45.4,45.63,81.67,90.23,43.84,25.82,25.73,17.79,19.25,20.85,16.31,6.09,13.46,8.53,Upgrade
4,Inventory,153.19,124.34,163.06,127.04,95.57,91.18,84.21,76.19,51.94,26.31,20.35,2.1,3.58,3.97,3.93,3.72,4.09,3.9,4.42,4.24,Upgrade
5,Prepaid Expenses,-,0.18,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
6,Other Current Assets,13.5,22.5,14.39,19.65,15.81,22.97,12.03,13.07,13.34,17.92,29.03,1.27,18.79,2.44,1.63,1,11.16,11.71,9.07,5.75,Upgrade
7,Total Current Assets,1022,959.25,993.04,1045,935.97,515.39,415.91,374.81,385.71,321.66,295.35,137.08,140.62,140.36,130.48,136.56,133.15,128.76,114.04,95.56,Upgrade
8,"Property, Plant & Equipment",96.22,92.48,84.77,86.52,76.08,76.86,77.63,81.52,111.45,120.69,177.63,131.7,134.79,126.59,131.68,125.18,135.29,133.71,125.44,127.86,Upgrade
9,Goodwill,61.88,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.58,50.58,50.58,-,-,-,-,-,-,-,-,-,Upgrade
10,Other Intangible Assets,27.96,27.54,26.47,27,27.7,27.8,28.38,28.64,29.11,29.74,30.43,23.38,23.75,24.13,24.51,24.89,25.27,25.65,43.38,43.76,Upgrade
11,Long-Term Investments,1.88,1.88,1.88,1.88,1.88,1.38,0.88,0.88,-,1,-,-,-,-,-,-,-,-,-,-,Upgrade
12,Long-Term Deferred Tax Assets,13.51,11.38,8.53,8.54,3.29,2.57,0.69,1.58,0.67,0.66,0.63,-,-,-,-,-,-,-,-,-,Upgrade
13,Long-Term Deferred Charges,19.85,19.75,20.33,21.43,10.95,11.35,12.28,13.14,15.82,15.19,3.04,1.46,2.03,2.32,2.32,2.61,-,-,-,-,Upgrade
14,Other Long-Term Assets,52.54,55.19,56.66,52.3,-,-,0.4,0.12,1,-,1.3,20,-,10.7,10.7,9.07,-,-,-,2.7,Upgrade
15,Total Assets,1296,1218,1242,1293,1106,685.92,586.76,551.29,594.33,539.52,558.96,313.62,301.2,304.11,299.7,298.31,293.71,288.13,282.86,269.88,Upgrade
16,Accounts Payable,488.84,386.32,452.71,392.01,418.55,295.63,221.72,179.62,163.83,91.99,91.33,3.39,12.34,2.12,18.46,5.6,28.32,2.55,24.56,4.84,Upgrade
17,Accrued Expenses,25.08,35.77,16.27,42.72,13.57,32.67,15,44.9,4.13,27.54,9,36.05,7.42,22.79,7.65,31.45,8.62,39.85,7.4,28.9,Upgrade
18,Short-Term Debt,0.2,-,0.2,10.02,14.5,14.5,16.5,12,118.03,95.34,22.5,-,-,-,-,-,-,-,-,-,Upgrade
19,Current Unearned Revenue,26.83,14.6,37.26,16.5,2.11,9.12,4.05,5.44,4.06,7.16,8.75,0.51,0.57,0.29,0.6,0.37,0.9,0.68,0.16,0.37,Upgrade
20,Current Portion of Leases,4.21,3.82,3.29,3.52,4.32,-,5.44,5.73,-,0.3,0.78,0.46,0.91,0.91,-,-,-,-,-,-,Upgrade
21,Current Income Taxes Payable,17.05,0.78,8.9,1.85,18.25,1.12,8.87,1.21,10.38,1.2,14.9,-,5.3,1.38,5.43,-,8.09,-,6.99,-,Upgrade
22,Other Current Liabilities,153.1,205.97,153.86,191.43,4.81,157.11,147.54,134.62,23.36,29.03,128.08,1.33,4.63,2.88,3.87,5.09,4.44,2.87,4.32,3.42,Upgrade
23,Total Current Liabilities,715.31,647.26,672.49,658.05,476.1,510.15,419.11,383.52,323.79,252.57,275.35,41.74,31.17,30.38,36,42.5,50.37,45.96,43.43,37.52,Upgrade
24,Long-Term Leases,15.77,16.3,13.63,13.82,6.39,11.38,8.5,7.7,12.26,13.78,11.39,3.09,2.1,2.44,3.68,-,-,-,-,-,Upgrade
25,Long-Term Unearned Revenue,13.46,13.59,13.71,13.84,13.97,14.09,14.22,14.35,14.47,14.6,14.73,14.85,14.98,15.11,5.18,2.93,2.93,2.93,-,-,Upgrade
26,Long-Term Deferred Tax Liabilities,2.64,2.77,2.87,2.99,0.95,0.95,0.99,1.02,1.04,1.08,1.13,-,-,-,-,-,-,-,-,-,Upgrade
27,Other Long-Term Liabilities,6.55,6.44,4.1,5.47,5.58,5.53,4.31,4.32,17.33,19.13,24.02,20.85,0.01,0.01,0.23,0.44,-,-,-,-,Upgrade
28,Total Liabilities,753.72,686.35,706.8,694.18,502.99,542.11,447.13,410.9,368.89,301.16,326.62,80.53,48.26,47.94,45.1,45.87,53.3,48.89,43.43,37.52,Upgrade
