,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,+15 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+15 Quarters
0,Market Capitalization,46,97,177,306,306,306,306,616,350,838,986,197,394,121,376,222,368,627,815,953,1254,Upgrade
1,Market Cap Growth,-68.23%,-68.23%,-41.94%,-50.40%,-12.68%,-63.53%,-69.00%,212.50%,-11.25%,591.39%,162.09%,-10.99%,7.22%,-80.67%,-53.85%,-76.75%,-70.67%,-72.43%,-77.33%,-73.94%,-48.54%,Upgrade
2,Enterprise Value,50,100,178,306,306,306,306,616,353,840,988,199,405,132,380,225,371,630,800,938,1232,Upgrade
3,Last Close Price,0.09,0.20,0.36,0.62,0.62,0.62,0.62,1.25,0.71,1.70,2.00,0.40,0.80,0.29,0.90,0.53,0.88,1.50,1.95,2.28,3.00,Upgrade
4,PE Ratio,-,-,-,-,-,-,-52.35,-,-,-,-,-,-74.36,-,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,1.41,2.95,5.76,9.96,11.30,11.72,8.44,16.51,8.98,19.23,27.53,4.75,9.04,2.94,9.12,6.40,11.16,20.42,27.37,36.98,41.64,Upgrade
6,PB Ratio,-76.53,-76.53,-139.86,-309.37,-309.37,85.07,79.10,118.97,67.57,98.51,115.89,-,39.42,-56.04,-173.93,-,69.88,57.11,74.25,-,28.85,Upgrade
7,P/TBV Ratio,-,-,-,-,-,85.07,79.10,118.97,67.57,98.51,115.89,-,39.42,-,-,-,69.88,57.11,74.25,-,28.85,Upgrade
8,EV/Sales Ratio,1.51,3.05,5.78,9.97,11.30,11.72,8.44,16.51,9.06,19.27,27.58,4.79,9.29,3.21,9.22,6.51,11.25,20.52,26.85,36.38,40.91,Upgrade
9,EV/EBITDA Ratio,-,-,-,-,-,-,-47.06,-,-,-,-,-,-95.43,-,-,-,-,-,-,-,-,Upgrade
10,EV/EBIT Ratio,-,-,-,-,-,-,-45.93,-,-,-,-,-,-87.65,-,-,-,-,-,-,-,-,Upgrade
11,Debt / Equity Ratio,-6.24,-6.24,-6.24,-8.37,-8.37,2.35,1.47,1.17,1.17,0.75,0.75,-,0.67,-6.45,-6.45,-,2.42,1.57,1.57,-,0.12,Upgrade
12,Debt / EBITDA Ratio,-,-,-,-,-,-,2.04,-,-,-,-,-,0.58,-,-,-,-,-,-,-,-,Upgrade
13,Asset Turnover,1.86,1.64,1.64,1.69,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Quick Ratio,0.63,0.63,0.63,0.69,0.69,0.91,-,-,1.01,-,1.41,-,1.35,-,0.45,-,0.84,-,1.13,-,3.82,Upgrade
15,Current Ratio,0.63,0.63,0.63,0.69,0.69,0.91,-,-,1.01,-,1.41,-,1.45,-,0.53,-,0.84,-,1.13,-,4.18,Upgrade
16,Return on Equity (ROE),-,-,-,-703.42%,-109.21%,-,-251.58%,-177.38%,-13.78%,-42.17%,-,263.06%,-,-,-,-194.85%,-64.06%,-,-,-17.70%,Upgrade,
17,Return on Assets (ROA),-1.85%,-1.62%,-27.42%,-28.23%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Return on Capital (ROIC),-4.62%,-4.42%,-80.02%,-60.30%,-24.67%,-,-75.32%,-68.92%,-5.96%,-13.03%,-,49.66%,-5.67%,-,-,-37.62%,-21.72%,-,-,-10.01%,Upgrade,
19,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-,-,-,-,-,-43.88%,-,-,-,-,-,-,-,-,Upgrade
20,Earnings Yield,-10.49%,-5.01%,-3.23%,-1.59%,-1.90%,-2.15%,-1.91%,-1.23%,-1.45%,0.07%,0.04%,-2.96%,-1.34%,-9.77%,-3.49%,-9.75%,-10.39%,-5.78%,-4.21%,-2.71%,-0.66%,Upgrade
21,FCF Yield,-10.96%,-5.23%,-2.17%,-0.86%,-0.43%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
22,Buyback Yield / Dilution,-,-,-,-,-,-0.55%,-,-9.07%,-17.94%,-17.29%,-17.94%,-8.13%,-,-,-,-0.03%,-,-,-,14.72%,Upgrade,
23,Total Shareholder Return,-,-,-,-,-,-0.55%,-,-9.07%,-17.94%,-17.29%,-17.94%,-8.13%,-,-,-,-0.03%,-,-,-,14.72%,Upgrade,
