,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Revenue,107.42,107.42,193.42,143.32,132.95,96.7,66.88,124.75,30.24,54.31,66.42,125.69,106.38,96.15,114.68,166.62,89.29,97.83,33.96,56.49,Upgrade
1,Revenue Growth (YoY),-19.20%,11.09%,189.20%,14.88%,339.64%,78.05%,0.70%,-0.75%,-71.57%,-43.52%,-42.09%,-24.57%,19.13%,-1.71%,237.66%,194.97%,154.10%,230.01%,-5.82%,6.28%,Upgrade
2,Cost of Revenue,91.52,91.52,151.55,107.98,108.85,73.62,68.62,94.96,23.33,50.89,55.4,111.21,86.45,81.37,92.4,130.43,77.49,96.96,17.84,14.95,Upgrade
3,Gross Profit,15.91,15.91,41.86,35.34,24.1,23.08,-1.74,29.79,6.91,3.42,11.01,14.47,19.93,14.78,22.28,36.19,11.81,0.87,16.12,41.54,Upgrade
4,"Selling, General & Admin",19.8,19.8,33.29,19.36,18.7,18.02,17.7,23.72,15.79,12.68,16.5,16.19,15.85,15.28,1.75,28.56,10.33,11.28,15.88,12.81,Upgrade
5,Other Operating Expenses,2.35,2.35,45.83,2.7,3.7,0.24,8.71,-3.08,-2.94,-3.18,-5.24,-2.38,-3.67,-3.39,-1.53,-3.47,-0.99,-0.26,1.21,0.12,Upgrade
6,Operating Expenses,22.14,22.14,289.92,22.06,22.4,18.15,62.36,20.64,12.84,9.5,47.8,13.81,12.18,11.89,-0.44,25.08,9.34,11.03,23.74,12.92,Upgrade
7,Operating Income,-6.24,-6.24,-248.05,13.28,1.71,4.94,-64.1,9.15,-5.93,-6.08,-36.79,0.66,7.75,2.89,22.72,11.1,2.47,-10.16,-7.61,28.62,Upgrade
8,Interest Expense,-11.43,-11.43,-16.75,-12.76,-13.1,-12.41,-11.24,-10.23,-9.66,-7.46,-7.07,-6.83,-6.77,-4.81,-4.93,-4.47,-4.57,-3.96,-2.94,-1.31,Upgrade
9,Interest & Investment Income,0.28,0.28,2.79,1.99,0.73,0.96,0.46,0.44,0.35,0.29,0.41,0.72,0.61,0.23,0.13,0.17,0.09,0.25,0.14,0.03,Upgrade
10,Earnings From Equity Investments,11.4,11.4,30.08,46.9,48.8,20.34,46.09,61.67,65.16,24.26,76.03,60.07,56.05,18.27,-110.73,63.77,49.7,-0.25,-39.53,29.69,Upgrade
11,Currency Exchange Gain (Loss),-0.3,-0.3,-1.45,-0.68,2.52,0.77,3.44,-3.04,2.39,0.99,0.6,0.45,-0.86,0.61,2.33,-1.04,-0.13,-1.42,-1.62,0.51,Upgrade
12,EBT Excluding Unusual Items,-6.28,-6.28,-233.39,48.72,40.65,14.6,-25.35,58,52.31,11.99,33.18,55.06,56.78,17.19,-90.48,69.53,47.57,-15.55,-51.57,57.54,Upgrade
13,Gain (Loss) on Sale of Investments,-,-,-20.03,-,332.8,-,220.24,-,-,-,-5.32,-,-,-,-26.82,-,-,-,-,-,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-10.52,17.61,-,-,-1.66,-,-,-,-,-,-,-,-,92.49,-,-,-,-,Upgrade
15,Asset Writedown,-,-,-,-,-,-,0.25,-,-,-,-1.27,-,-,-,-,-,-,-,-,-,Upgrade
16,Other Unusual Items,-,-,6.2,-,-,-,1.88,-,-,-,2.32,-,0,-,3.5,-,-,-,0.35,-,Upgrade
17,Pretax Income,-6.28,-6.28,-257.74,66.33,373.45,14.6,195.35,58,52.31,11.99,28.9,55.06,56.78,17.19,-113.79,162.02,47.57,-15.55,-51.21,57.54,Upgrade
18,Income Tax Expense,1.06,1.06,1.22,6.55,5.88,4.29,-4.23,2.3,-0.07,-0.02,3.11,0.67,1.19,1.55,3.06,7.21,0.05,0.03,22.7,8.23,Upgrade
19,Earnings From Continuing Operations,-7.35,-7.35,-258.96,59.78,367.57,10.31,199.58,55.7,52.38,12.01,25.79,54.4,55.59,15.64,-116.85,154.8,47.51,-15.58,-73.91,49.31,Upgrade
20,Earnings From Discontinued Operations,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,538.36,833.99,Upgrade
21,Net Income to Company,-7.35,-7.35,-258.96,59.78,367.57,10.31,199.58,55.7,52.38,12.01,25.79,54.4,55.59,15.64,-116.85,154.8,47.51,-15.58,464.45,883.3,Upgrade
22,Minority Interest in Earnings,4.32,4.32,18.51,-1.4,-1.16,0.56,11.09,-4.01,3.01,3.62,4.03,3.34,-0.34,0.53,-0.76,-9.12,-0.09,4.24,-0.97,-8.73,Upgrade
23,Net Income,-3.02,-3.02,-240.45,58.39,366.41,10.87,210.67,51.69,55.39,15.63,29.82,57.73,55.25,16.17,-117.6,145.68,47.42,-11.34,463.47,874.57,Upgrade
24,Net Income to Common,-3.02,-3.02,-240.45,58.39,366.41,10.87,210.67,51.69,55.39,15.63,29.82,57.73,55.25,16.17,-117.6,145.68,47.42,-11.34,463.47,874.57,Upgrade
25,Net Income Growth,-,-,-,12.95%,561.47%,-30.47%,606.44%,-10.47%,0.26%,-3.34%,-,-60.37%,16.50%,-,-,-83.34%,14.17%,-,-,1197.75%,Upgrade
