,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Cash & Equivalents,176.16,176.16,156.49,-,370.33,-,227.69,-,123.13,-,99.93,-,153.76,-,118.02,-,138.54,-,156.51,-,Upgrade
1,Short-Term Investments,1.62,1.62,0.91,-,2.52,-,2.52,-,2.62,-,2.78,-,2.65,-,2.61,-,2.64,-,1.17,-,Upgrade
2,Cash & Short-Term Investments,177.78,177.78,157.4,372.85,372.85,230.21,230.21,-,125.75,102.72,102.72,-,156.41,120.63,120.63,-,141.18,157.68,157.68,-,Upgrade
3,Cash Growth,-52.32%,-22.78%,-31.63%,-,196.50%,124.13%,124.13%,-,-19.60%,-14.85%,-14.85%,-,10.78%,-23.50%,-23.50%,-,-72.73%,-77.08%,-77.08%,-,Upgrade
4,Accounts Receivable,158.95,158.95,157.11,-,161.69,-,125.32,-,51.58,-,116.05,-,148.17,-,154.36,-,109.55,-,67.19,-,Upgrade
5,Other Receivables,811.93,811.93,822.97,-,1063,-,152.49,-,166.67,-,173.08,-,206.16,-,179.99,-,163.03,-,96.66,-,Upgrade
6,Receivables,1048,1048,1030,-,1290,-,329.8,-,269.5,-,340.39,-,415.54,-,387.31,-,273.58,-,164.85,-,Upgrade
7,Inventory,18.32,18.32,15.94,-,22.49,-,20.75,-,22.84,-,5.69,-,142.15,-,5.82,-,7.12,-,6.85,-,Upgrade
8,Other Current Assets,69.36,69.36,93.48,-,22.81,-,23.31,-,40.85,-,39.01,-,50.84,-,41.84,-,157.37,-,56.63,-,Upgrade
9,Total Current Assets,1313,1313,1297,-,1709,-,604.07,-,458.94,-,487.81,-,764.93,-,555.6,-,579.26,-,386,-,Upgrade
10,"Property, Plant & Equipment",336.84,336.84,346.74,-,399.04,-,393.07,-,409.05,-,371.31,-,376.07,-,235.14,-,169.83,-,154.45,-,Upgrade
11,Long-Term Investments,3301,3301,3000,-,2997,-,3754,-,3252,-,3097,-,2808,-,2810,-,2890,-,2922,-,Upgrade
12,Goodwill,5.53,5.53,4.97,-,39.81,-,39.81,-,34.8,-,0.2,-,0.2,-,0.2,-,0.2,-,0.2,-,Upgrade
13,Other Intangible Assets,75.51,75.51,81.94,-,13.43,-,14.24,-,21.55,-,0.8,-,0.54,-,0.41,-,0.19,-,0.24,-,Upgrade
14,Long-Term Deferred Tax Assets,52.68,52.68,24.18,-,9.28,-,9.24,-,6.22,-,6.19,-,6.33,-,6.33,-,7.21,-,7.21,-,Upgrade
15,Other Long-Term Assets,390.43,390.43,231.11,-,192.9,-,206.09,-,210.37,-,313.12,-,147.09,-,54.81,-,0.74,-,0.73,-,Upgrade
16,Total Assets,5475,5475,4985,-,5360,-,5021,-,4393,-,4277,-,4103,-,3663,-,3648,-,3471,-,Upgrade
17,Accounts Payable,217.27,217.27,92.64,-,65.56,-,70.18,-,61.74,-,53.95,-,36.86,-,0.16,-,1.31,-,0.23,-,Upgrade
18,Accrued Expenses,192.94,192.94,117.45,-,118.11,-,109.92,-,88.57,-,66.72,-,75.14,-,48.74,-,46,-,53.36,-,Upgrade
19,Short-Term Debt,6.33,6.33,30.78,-,7.68,-,67.61,-,19.89,-,5.88,-,6.32,-,6.91,-,-,-,-,-,Upgrade
20,Current Portion of Long-Term Debt,645.87,645.87,664.69,-,754.38,-,711.8,-,493.39,-,613.88,-,129.12,-,122.87,-,106.25,-,80.71,-,Upgrade
21,Current Portion of Leases,1.76,1.76,1.71,-,3.37,-,3.29,-,3.58,-,1.96,-,2.37,-,2.77,-,2.98,-,3.17,-,Upgrade
22,Current Income Taxes Payable,12,12,19.2,-,8.7,-,4.71,-,9.47,-,9.46,-,4.13,-,9.67,-,21.91,-,32.19,-,Upgrade
23,Current Unearned Revenue,2.17,2.17,1.02,-,0.96,-,1.38,-,-,-,-,-,10.65,-,0.03,-,0.06,-,0.04,-,Upgrade
24,Other Current Liabilities,24.99,24.99,34.75,-,6.02,-,37.36,-,5.97,-,8.06,-,1.3,-,1.3,-,14.06,-,5.78,-,Upgrade
25,Total Current Liabilities,1103,1103,962.22,-,964.78,-,1006,-,682.61,-,759.91,-,265.88,-,192.45,-,192.57,-,175.47,-,Upgrade
26,Long-Term Debt,322.45,322.45,191.45,-,174.2,-,179.95,-,182,-,88,-,497.69,-,290.87,-,241.92,-,151.05,-,Upgrade
27,Long-Term Leases,2.39,2.39,3.28,-,74.45,-,73.43,-,72.74,-,64.56,-,61.9,-,62.19,-,69.71,-,64.95,-,Upgrade
28,Long-Term Deferred Tax Liabilities,140.5,140.5,52.22,-,32.29,-,32.79,-,26.66,-,15.85,-,12.07,-,12.17,-,3.66,-,3.66,-,Upgrade
29,Total Liabilities,1569,1569,1209,-,1246,-,1292,-,964.01,-,928.32,-,837.54,-,557.68,-,507.86,-,395.13,-,Upgrade
30,Common Stock,151.45,151.45,151.45,-,151.45,-,151.45,-,151.45,-,151.45,-,151.45,-,137.87,-,137.87,-,137.87,-,Upgrade
31,Additional Paid-In Capital,-,-,602.73,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,559.44,-,Upgrade
32,Retained Earnings,2983,2983,2866,-,3245,-,2889,-,2677,-,2613,-,2526,-,2451,-,2424,-,2387,-,Upgrade
33,Comprehensive Income & Other,507.23,507.23,6.83,-,546.53,-,517.16,-,420.63,-,410.09,-,405.59,-,366.33,-,385.02,-,-206.52,-,Upgrade
34,Total Common Equity,3642,3642,3627,3943,3943,3558,3558,-,3249,3175,3175,-,3083,2956,2956,-,2947,2878,2878,-,Upgrade
35,Minority Interest,264.6,264.6,148.73,-,171.55,-,170.9,-,179.53,-,173.6,-,183.28,-,149.14,-,193.03,-,197.15,-,Upgrade
36,Shareholders' Equity,3907,3907,3776,4115,4115,3728,3728,-,3429,3349,3349,-,3266,3105,3105,-,3140,3075,3075,-,Upgrade
37,Total Liabilities & Equity,5475,5475,4985,-,5360,-,5021,-,4393,-,4277,-,4103,-,3663,-,3648,-,3471,-,Upgrade
38,Total Debt,978.79,978.79,891.9,1014,1014,1036,1036,-,771.59,774.28,774.28,-,697.39,485.6,485.6,-,420.86,299.88,299.88,-,Upgrade
39,Net Cash (Debt),-801.01,-801.01,-734.5,-641.24,-641.24,-805.87,-805.87,-,-645.84,-671.56,-671.56,-,-540.98,-364.97,-364.97,-,-279.68,-142.2,-142.2,-,Upgrade
40,Net Cash Per Share,-0.53,-0.53,-0.48,-0.42,-0.42,-0.53,-0.53,-,-0.43,-0.44,-0.44,-,-0.36,-0.26,-0.26,-,-0.20,-0.10,-0.10,-,Upgrade
41,Filing Date Shares Outstanding,1514,1514,1514,1514,1514,1514,1515,1514,1515,1514,1514,1514,1514,1382,1379,1379,1379,1379,1379,1379,Upgrade
42,Total Common Shares Outstanding,1514,1514,1514,1514,1514,1514,1515,1514,1515,1514,1514,1514,1514,1382,1379,1379,1379,1379,1379,1379,Upgrade
43,Working Capital,209.98,209.98,334.3,-,743.77,-,-402.18,-,-223.66,-,-272.1,-,499.05,-,363.15,-,386.69,-,210.54,-,Upgrade
44,Book Value Per Share,2.40,2.40,2.40,2.60,2.60,2.35,2.35,-,2.15,2.10,2.10,-,2.04,2.14,2.14,-,2.14,2.09,2.09,-,Upgrade
45,Tangible Book Value,3561,3561,3540,3890,3890,3504,3504,-,3193,3174,3174,-,3082,2955,2955,-,2946,2878,2878,-,Upgrade
46,Tangible Book Value Per Share,2.35,2.35,2.34,2.57,2.57,2.31,2.31,-,2.11,2.10,2.10,-,2.03,2.14,2.14,-,2.14,2.09,2.09,-,Upgrade
47,Land,-,-,4.62,-,-,-,4.55,-,-,-,4.16,-,-,-,4.26,-,-,-,4.55,-,Upgrade
48,Buildings,-,-,130.72,-,-,-,135.03,-,-,-,64,-,-,-,60.84,-,-,-,11.72,-,Upgrade
49,Machinery,-,-,133.6,-,-,-,120.13,-,-,-,97.59,-,-,-,79.69,-,-,-,81.07,-,Upgrade
