,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,1392,1204,1602,1086,2918,2905,1111,613.5,829.3,1509,Upgrade
1,Revenue Growth (YoY),-13.11%,10.92%,-45.10%,-62.62%,162.61%,373.43%,33.98%,-59.34%,-40.36%,-40.97%,Upgrade
2,Cost of Revenue,977.8,721.4,960.2,705.6,1573,1860,664.1,430.7,621.8,904.3,Upgrade
3,Gross Profit,414.2,483,641.8,380.2,1345,1044,447,182.8,207.5,604.7,Upgrade
4,"Selling, General & Admin",233,225.3,300.9,278.4,337.4,363.9,271.4,185.2,233.8,278.5,Upgrade
5,Other Operating Expenses,-9.5,-12,-5.5,-5.9,-7.1,-2.3,-5.4,-8.4,-1.9,-7.7,Upgrade
6,Operating Expenses,580.1,578,659.3,643.8,695.3,688.6,589,494.6,547.6,591.6,Upgrade
7,Operating Income,-165.9,-95,-17.5,-263.6,649.4,355.8,-142,-311.8,-340.1,13.1,Upgrade
8,Interest Expense,-653,-695,-520.5,-405.9,-190.5,-217.8,-135.3,-128.2,-220.9,-327.1,Upgrade
9,Interest & Investment Income,33.5,22.2,32.8,23.9,14.9,21.5,36,47.4,48.5,63.3,Upgrade
10,Earnings From Equity Investments,-3,2.5,-7.8,-7.9,-3.6,-12.2,0.9,-93.6,1.5,16.7,Upgrade
11,Other Non Operating Income (Expenses),1.1,-3.5,-2.5,-2.4,-2.5,34.2,-43.1,-26.2,-27,19.4,Upgrade
12,EBT Excluding Unusual Items,-787.3,-768.8,-515.5,-655.9,467.7,181.5,-283.5,-512.4,-538,-214.6,Upgrade
13,Impairment of Goodwill,-,-,-,-,-,-261,-,-,-,-,Upgrade
14,Gain (Loss) on Sale of Investments,-70.8,-125.5,-47,-2.8,-39.9,-111.1,11.6,229.8,-157.6,18.5,Upgrade
15,Gain (Loss) on Sale of Assets,68.1,-76.6,-14.2,-20.5,-5.6,68.4,-0.8,-3,52.6,480,Upgrade
16,Asset Writedown,-143.5,-96.5,-33.4,-30.4,1.5,-14.9,15.5,-158,-170.1,-107.2,Upgrade
17,Other Unusual Items,-,-,-,-,23.7,-,-,-,-,-,Upgrade
18,Pretax Income,-933.5,-1067,-610.1,-709.6,447.4,-137.1,-257.2,-443.6,-813.1,176.7,Upgrade
19,Income Tax Expense,87.8,-50.8,36.4,-27.8,142,213.5,-12.1,-3.9,-5.4,18.3,Upgrade
20,Earnings From Continuing Operations,-1021,-1017,-646.5,-681.8,305.4,-350.6,-245.1,-439.7,-807.7,158.4,Upgrade
21,Minority Interest in Earnings,345,357.7,263.4,233.2,-74.5,89.5,108.7,124.3,248.9,17.9,Upgrade
22,Net Income,-676.3,-658.9,-383.1,-448.6,230.9,-261.1,-136.4,-315.4,-558.8,176.3,Upgrade
23,Preferred Dividends & Other Adjustments,39.6,39.7,39.7,39.8,39.7,39.4,39.3,38.7,38.7,39.4,Upgrade
24,Net Income to Common,-715.9,-698.6,-422.8,-488.4,191.2,-300.5,-175.7,-354.1,-597.5,136.9,Upgrade
25,Net Income Growth,-,-,-,-,-,-,-,-,-,77.54%,Upgrade
26,Shares Outstanding (Basic),1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,Upgrade
27,Shares Outstanding (Diluted),1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,Upgrade
28,EPS (Basic),-0.64,-0.63,-0.38,-0.44,0.17,-0.27,-0.16,-0.32,-0.54,0.12,Upgrade
29,EPS (Diluted),-0.64,-0.63,-0.38,-0.44,0.17,-0.27,-0.16,-0.32,-0.54,0.12,Upgrade
30,EPS Growth,-,-,-,-,-,-,-,-,-,128.93%,Upgrade
31,Free Cash Flow,-40.1,231.5,332.5,320,319.3,133,30.6,1174,211.8,-184.7,Upgrade
32,Free Cash Flow Per Share,-0.04,0.21,0.30,0.29,0.29,0.12,0.03,1.05,0.19,-0.17,Upgrade
33,Dividend Per Share,-,-,-,-,-,-,-,-,-,0.030,Upgrade
34,Dividend Growth,-,-,-,-,-,-,-,-,-,-62.50%,Upgrade
35,Operating Margin,-11.92%,-7.89%,-1.09%,-24.28%,22.26%,12.25%,-12.78%,-50.82%,-41.01%,0.87%,Upgrade
36,Profit Margin,-51.43%,-58.00%,-26.39%,-44.98%,6.55%,-10.35%,-15.81%,-57.72%,-72.05%,9.07%,Upgrade
37,Free Cash Flow Margin,-2.88%,19.22%,20.76%,29.47%,10.94%,4.58%,2.75%,191.38%,25.54%,-12.24%,Upgrade
38,EBITDA,18.2,95.7,174.8,-66.2,842.9,528.7,34.3,-143.8,-174,178.7,Upgrade
39,D&A For EBITDA,184.1,190.7,192.3,197.4,193.5,172.9,176.3,168,166.1,165.6,Upgrade
40,EBIT,-165.9,-95,-17.5,-263.6,649.4,355.8,-142,-311.8,-340.1,13.1,Upgrade
