,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Operating Revenue,1486,1087,1324,1674,1832,1723,1376,1347,1366,1368,1203,1235,1404,1265,1178,1121,1329,1238,649.21,785.11,Upgrade
1,Other Revenue,-42.49,42.49,-,89.74,-45.5,45.5,-,92.53,-50.43,50.43,-,96.1,-47.96,47.96,-,72.58,-29.41,29.41,-,61.87,Upgrade
2,Revenue,1444,1129,1324,1764,1786,1768,1376,1439,1315,1419,1203,1331,1356,1313,1178,1194,1300,1267,649.21,846.99,Upgrade
3,Revenue Growth (YoY),-19.19%,-36.15%,-3.75%,22.56%,35.82%,24.65%,14.41%,8.16%,-2.98%,8.04%,2.08%,11.46%,4.32%,3.59%,81.48%,40.96%,69.33%,75.24%,-3.32%,30.15%,Upgrade
4,Cost of Revenue,767.02,672.43,786.49,991.74,920.15,930.26,748.23,858.64,769.68,840.95,727.76,886.62,807.02,791.37,707.93,703.68,718.33,686.77,404.97,500.06,Upgrade
5,Gross Profit,676.61,456.58,537.96,772.32,866.27,837.93,627.78,580.75,545.63,577.56,474.92,444.14,548.71,521.64,470.24,490.23,581.3,580.69,244.25,346.93,Upgrade
6,"Selling, General & Admin",563.8,395.81,458.6,720.94,664.81,682.87,497.98,481.28,414.03,448.48,385.54,429.5,427.18,377.71,348.14,340.61,352.57,339.91,143.24,213.07,Upgrade
7,Research & Development,32.07,35.07,28.8,39.37,35.05,34.43,33.12,35.85,38.78,45.93,27.96,51.05,38.6,24.52,11.83,30.19,20.08,15.91,14.12,26.16,Upgrade
8,Other Operating Expenses,-12.43,4.22,-6.16,-7.88,-3.46,-5.4,-2.45,24.15,-3.74,-6.82,0.02,18.97,-3.48,-0.61,-0.82,18.91,-3.74,-1.18,-0.99,6.56,Upgrade
9,Operating Expenses,595.21,431.79,482.92,752.52,701.69,712.71,531.45,549.87,453,489.51,411.73,497.65,463.38,403.02,357.58,390.5,365.35,362.05,156.46,244.34,Upgrade
10,Operating Income,81.4,24.79,55.04,19.8,164.58,125.22,96.33,30.88,92.63,88.05,63.19,-53.51,85.33,118.62,112.66,99.73,215.95,218.63,87.79,102.58,Upgrade
11,Interest Expense,-3.19,-2.9,-3.12,-2.99,-2.73,-4.58,-3.12,-7.65,-3.96,-4.23,-5.78,-8.16,-3.12,-6.56,-5.39,-8.95,-3.74,-6.91,-6.31,-10.11,Upgrade
12,Interest & Investment Income,3.37,4.6,5.04,8.44,1.61,1.82,2.19,1.7,1.24,2.62,0.47,2.73,0.59,3.5,1.12,6.03,-,22.11,3.12,-,Upgrade
13,Currency Exchange Gain (Loss),9.29,-9.29,-,0.97,-4.54,4.54,-,10.74,2.11,-2.11,-,-17.37,7.2,-7.2,-,-11.96,2.94,-2.94,-,-2.97,Upgrade
14,Other Non Operating Income (Expenses),-0.49,2.92,-6.22,-14.75,-0.61,4.08,-7.11,-68.39,1.68,5.65,-5.87,-2.08,-7.26,-3.72,1.67,-0.86,-2.81,-2.49,1.82,0.83,Upgrade
15,EBT Excluding Unusual Items,90.38,20.12,50.74,11.47,158.31,131.09,88.28,-32.72,93.71,89.97,52,-78.39,82.74,104.62,110.07,84,212.34,228.4,86.42,90.33,Upgrade
