,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,3023,2331,3087,3924,3023,2006,2578,3230,2154,2002,1627,1876,1130,1062,1805,1628,1505,1289,1395,1862,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,488.5,-,438.28,-,142.86,-,217.88,Upgrade
2,Trading Asset Securities,705.51,477.04,361.29,512.9,1036,259.35,128.32,378.29,1198,544.71,789.4,970.1,258.44,273.74,138.18,132.47,186.95,162.55,96.63,129.89,Upgrade
3,Cash & Short-Term Investments,3729,2808,3449,4437,4059,2265,2706,3609,3352,2547,2417,2846,1388,1824,1943,2199,1692,1594,1492,2210,Upgrade
4,Cash Growth,-8.14%,23.97%,27.43%,22.95%,21.12%,-11.07%,11.99%,26.79%,141.44%,39.63%,24.37%,29.46%,-17.98%,14.40%,30.26%,-0.52%,-3.08%,1.52%,-15.56%,-0.83%,Upgrade
5,Accounts Receivable,1169,1949,2465,2042,501.26,679.26,587.08,1719,562.21,736.09,780.66,570.97,466.72,925.64,1040,735.04,656.88,1043,1096,897.55,Upgrade
6,Other Receivables,201.82,391.77,217.67,515.76,296.79,291.73,325.02,409.09,462.08,448.89,438.15,412.14,537.3,512.36,524.26,518.08,617.55,658.67,820.92,677.99,Upgrade
7,Receivables,1371,2340,2683,2558,798.05,970.98,912.1,2128,1024,1185,1219,983.11,1004,1438,1564,1253,1274,1814,1917,1689,Upgrade
8,Inventory,4699,4143,4148,4555,1900,1595,1620,3135,1966,1636,1628,1881,2448,2230,2140,2466,3094,2690,2837,3009,Upgrade
9,Prepaid Expenses,-,62.63,-,93.9,-,0.32,-,59.16,-,0.46,-,0.78,-,0.96,-,1.19,-,0.44,-,1.26,Upgrade
10,Other Current Assets,1384,1139,936.36,363.85,877.63,852.63,749.25,373.83,577.84,526.78,387.36,163.07,1330,321.84,512.25,170.87,635.09,202.65,571.46,231.07,Upgrade
11,Total Current Assets,11183,10493,11216,12008,7635,5684,5988,9305,6919,5895,5651,5874,6170,5815,6159,6090,6695,6302,6817,7141,Upgrade
12,"Property, Plant & Equipment",4224,4159,4230,4171,2011,1943,1890,2913,1888,1802,1821,1826,1794,1766,1665,1587,1556,1516,1524,1549,Upgrade
13,Long-Term Investments,1351,1376,1520,1527,3231,3478,3394,1562,3021,2924,3138,2777,2697,2619,2456,2609,3131,3243,3275,3187,Upgrade
