,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,597.36,713.16,809.34,958.88,929.32,917.45,773.54,806.41,701.44,620.17,629.03,666.31,664.2,600.56,663.32,328.21,197.29,304.1,371.73,436.59,Upgrade
1,Trading Asset Securities,255.38,188.21,70.2,6,-,-,80.05,80.17,50.78,50.36,-,100.7,-,140.69,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,852.74,901.37,879.54,964.88,929.32,917.45,853.59,886.58,752.22,670.54,629.03,767.01,664.2,741.25,663.32,328.21,197.29,304.1,371.73,436.59,Upgrade
3,Cash Growth,-8.24%,-1.75%,3.04%,8.83%,23.54%,36.82%,35.70%,15.59%,13.25%,-9.54%,-5.17%,133.70%,236.66%,143.75%,78.44%,-24.82%,-40.40%,-27.96%,-4.77%,4.62%,Upgrade
4,Accounts Receivable,588.49,581.67,578.18,569.92,683.12,688.23,732.99,816.36,934.22,969.63,881.42,827.94,998.45,928.44,990.56,867.47,921.35,933.95,984.43,1094,Upgrade
5,Other Receivables,19.24,19.68,28.87,36.32,57.07,65.9,83.06,75.69,89.86,101.63,105.9,45.9,50.25,47.79,53.74,59.06,62.92,90.94,96.86,105.61,Upgrade
6,Receivables,607.73,601.35,607.05,606.24,740.19,754.13,816.05,892.05,1024,1071,987.32,873.84,1049,976.23,1044,926.53,984.26,1025,1081,1200,Upgrade
7,Inventory,262.04,248.85,234.76,259.01,221.86,208.24,210.7,218.03,230.37,230.11,250.5,211.39,223.78,218.47,250.74,253.92,321.84,331.61,394.32,409.52,Upgrade
8,Other Current Assets,75.56,60.22,69.82,69.03,103.13,69.14,73.27,74.88,66.28,78.36,96.54,157.7,67.35,157.09,76.64,61.4,98.89,96.94,88.58,85.7,Upgrade
