,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,910.15,785.09,841.91,848.06,1074,802.25,816.3,482.68,968.92,792.64,747.39,700.85,769.51,675.98,615.06,681.14,617.33,577.21,465.09,578.31,Upgrade
1,Other Revenue,-55.7,55.7,-,100.24,-55.02,55.02,-,78.26,-40.26,40.26,-,93.36,-55.25,-,-,83.02,-41.09,41.09,-,110.69,Upgrade
2,Revenue,854.45,840.79,841.91,948.29,1019,857.27,816.3,560.94,928.66,832.9,747.39,794.21,714.25,675.98,615.06,764.16,576.25,618.3,465.09,689,Upgrade
3,Revenue Growth (YoY),-16.18%,-1.92%,3.14%,69.05%,9.77%,2.93%,9.22%,-29.37%,30.02%,23.21%,21.51%,3.93%,23.95%,9.33%,32.25%,10.91%,-22.41%,-16.35%,-38.29%,-11.87%,Upgrade
4,Cost of Revenue,752.81,746.14,755.69,793.47,929.83,780.46,753.49,478.66,858.57,763.97,686.93,706.52,640.31,606.63,549.99,670.84,511.32,557.1,417.91,620.73,Upgrade
5,Gross Profit,101.63,94.66,86.22,154.83,89.57,76.82,62.81,82.28,70.09,68.93,60.46,87.7,73.95,69.35,65.08,93.32,64.92,61.2,47.18,68.27,Upgrade
6,"Selling, General & Admin",68.77,62.78,55.12,112.4,66.93,57.73,48.31,65.28,58.78,57.9,50.22,65.22,59.59,57.64,57.01,62.73,58.41,48.92,49.65,59.05,Upgrade
7,Other Operating Expenses,6.86,5.87,4.24,2.59,2.49,3.73,3.05,2.42,2.26,3.14,2.25,2.44,2.17,3.69,3.66,3.31,4.03,2.73,4.83,2.25,Upgrade
8,Operating Expenses,75.62,68.66,59.37,114.94,69.43,61.45,51.42,67.68,61.03,61.05,52.47,67.07,62.36,61.32,60.67,66.04,62.4,51.65,54.48,66.37,Upgrade
