,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2861,2837,2438,2606,2774,2947,2707,2664,2659,2476,2534,2505,2563,2577,2226,2197,2120,2192,2216,2188,2356,Upgrade
1,Market Cap Growth,-3.75%,-3.75%,-9.95%,-2.17%,4.34%,19.03%,6.83%,6.33%,3.75%,-3.92%,13.82%,14.00%,20.86%,17.54%,0.43%,0.44%,-10.00%,-8.06%,-22.91%,-30.64%,-4.30%,Upgrade
2,Enterprise Value,2549,2569,2271,2778,2947,3141,2848,2658,2653,2490,2719,2571,2629,2625,2180,1953,1876,2024,2046,2189,2357,Upgrade
3,Last Close Price,5.95,5.90,5.05,5.37,5.72,6.08,5.57,5.48,5.47,5.09,5.21,5.15,5.27,5.30,4.57,4.51,4.35,4.50,4.55,4.49,4.83,Upgrade
4,PE Ratio,45.78,43.77,42.38,56.85,79.52,107.12,130.54,162.54,228.42,210.56,232.17,258.17,311.30,248.61,256.08,130.90,290.93,420.29,464.30,-,397.60,Upgrade
5,Forward PE,-,153.28,153.28,153.28,153.28,153.28,153.28,153.28,153.28,153.28,153.28,153.28,153.28,153.28,153.28,153.28,153.28,153.28,153.28,153.28,153.28,Upgrade
6,PS Ratio,0.85,0.81,0.67,0.71,0.76,0.91,0.86,0.85,0.87,0.75,0.82,0.85,0.92,0.93,0.85,0.85,0.87,0.93,0.88,0.83,0.81,Upgrade
7,PB Ratio,2.87,2.83,2.46,2.70,2.89,3.09,2.85,2.82,2.85,2.64,-,2.69,2.77,2.79,2.41,2.38,2.31,2.41,2.44,2.43,2.59,Upgrade
8,P/TBV Ratio,3.90,3.90,3.40,3.80,4.06,4.38,4.04,4.03,4.12,3.83,-,3.96,4.11,4.13,3.59,3.57,3.49,3.63,3.69,3.71,3.96,Upgrade
9,P/FCF Ratio,5.33,5.29,4.75,7.34,295.38,-22.57,-,-,11.30,18.22,20.32,-16.51,-,-,-,-,-,7.90,13.31,35.54,-,Upgrade
10,P/OCF Ratio,4.72,4.72,4.26,6.26,51.50,-33.40,-,-,9.71,14.22,16.25,-20.91,-,-,-,-,-,7.12,10.12,17.04,-,Upgrade
11,EV/Sales Ratio,0.73,0.74,0.62,0.76,0.81,0.97,0.90,0.85,0.86,0.75,0.88,0.88,0.94,0.95,0.83,0.76,0.77,0.86,0.81,0.83,0.81,Upgrade
12,EV/EBITDA Ratio,11.66,14.40,13.30,17.43,20.73,27.28,27.29,27.44,28.29,24.87,25.12,23.64,23.74,21.35,20.01,17.61,19.91,31.67,32.36,29.98,28.38,Upgrade
13,EV/EBIT Ratio,21.47,21.63,20.12,27.17,33.95,51.07,56.49,61.89,67.10,54.64,56.53,53.31,58.89,51.19,51.65,44.65,58.55,303.46,289.16,-,83.34,Upgrade
14,EV/FCF Ratio,4.75,4.79,4.42,7.83,313.76,-24.06,-,-,11.28,18.32,21.80,-16.94,-,-,-,-,-,7.30,12.29,35.56,-,Upgrade
15,Debt / Equity Ratio,0.11,0.11,0.11,0.12,0.12,0.30,0.29,0.28,0.13,0.13,-,0.29,0.29,0.29,0.13,0.10,0.06,0.07,0.06,0.06,0.07,Upgrade
16,Debt / EBITDA Ratio,0.49,0.65,0.47,0.69,0.33,2.13,1.60,2.71,0.55,1.33,-,3.06,1.11,2.16,1.34,0.98,0.32,0.92,0.41,1.88,0.45,Upgrade
17,Debt / FCF Ratio,0.20,0.20,0.22,0.33,12.55,-2.19,-,-,0.51,0.89,-,-1.75,-,-,-,-,-,0.22,0.32,0.86,-,Upgrade
18,Asset Turnover,2.01,2.12,1.95,2.16,2.16,1.70,1.65,1.31,-,-,1.91,2.12,2.00,1.97,1.72,2.07,1.59,1.71,1.33,2.05,Upgrade,
19,Inventory Turnover,6.18,10.29,13.18,6.30,5.48,5.64,3.97,3.86,3.69,-,-,7.08,10.72,13.43,14.91,11.78,16.43,18.33,14.65,8.73,11.50,Upgrade
20,Quick Ratio,0.58,0.58,1.03,0.55,0.20,0.23,0.12,0.17,0.17,0.39,-,0.17,0.23,0.47,0.25,0.42,0.45,0.65,0.52,0.45,0.11,Upgrade
21,Current Ratio,1.22,1.22,1.37,1.20,1.16,1.12,1.06,1.07,1.05,1.17,-,1.08,1.06,1.02,0.96,0.90,0.94,0.88,0.86,0.85,0.79,Upgrade
22,Return on Equity (ROE),7.07%,7.17%,7.82%,4.75%,4.42%,2.44%,3.24%,1.73%,-,-,1.23%,1.82%,1.08%,0.06%,0.63%,2.78%,0.39%,3.67%,-3.59%,1.91%,Upgrade,
23,Return on Assets (ROA),3.83%,4.10%,3.89%,5.68%,2.67%,1.91%,1.44%,2.14%,-,-,1.28%,3.43%,2.02%,1.46%,0.77%,4.61%,0.44%,1.65%,-1.31%,0.35%,Upgrade,
24,Return on Capital (ROIC),5.88%,5.96%,6.22%,8.61%,4.08%,3.14%,2.51%,3.46%,-,-,1.67%,4.33%,2.60%,1.95%,1.11%,7.00%,0.65%,2.49%,-1.90%,0.49%,Upgrade,
25,Return on Capital Employed (ROCE),10.57%,10.57%,10.10%,9.30%,7.81%,5.63%,4.64%,4.11%,3.71%,4.31%,-,4.59%,4.27%,4.91%,4.05%,4.30%,3.29%,0.69%,0.73%,-,2.91%,Upgrade
26,Earnings Yield,2.27%,2.28%,2.36%,1.76%,1.26%,0.93%,0.77%,0.62%,0.44%,0.47%,0.43%,0.39%,0.32%,0.40%,0.39%,0.76%,0.34%,0.24%,0.22%,-0.12%,0.25%,Upgrade
27,FCF Yield,18.75%,18.90%,21.07%,13.62%,0.34%,-4.43%,-5.91%,2.30%,8.85%,5.49%,4.92%,-6.06%,-8.70%,-9.17%,-6.57%,-1.74%,10.03%,12.65%,7.51%,2.81%,0.29%,Upgrade
28,Dividend Yield,0.68%,-,0.85%,-,0.40%,-,-,-,0.27%,-,-,-,-,-,-,-,0.23%,-,-,-,-,Upgrade
29,Payout Ratio,17.45%,-,47.97%,-,54.17%,85.90%,6.32%,-,41.53%,22.54%,108.26%,55.59%,121.37%,194.21%,-,-,-,232.46%,-,-,-,Upgrade
30,Buyback Yield / Dilution,14.14%,2.28%,-1.35%,-1.25%,37.37%,4.21%,-3.48%,-0.17%,-82.55%,-3.59%,6.35%,-3.66%,11.97%,-87.11%,21.34%,5.03%,-79.72%,51.02%,-18.19%,-53.21%,-112.40%,Upgrade
31,Total Shareholder Return,14.82%,2.28%,-0.50%,-1.25%,37.77%,4.21%,-3.48%,-0.17%,-82.28%,-3.59%,6.35%,-3.66%,11.97%,-87.11%,21.34%,5.03%,-79.49%,51.02%,-18.19%,-53.21%,-112.40%,Upgrade
