,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,"Property, Plant & Equipment",6982,6753,2836,6329,6000,5655,1426,5221,5092,4612,4325,4353,4561,4587,4641,4694,4750,4806,4841,4889,Upgrade
1,Cash & Equivalents,1480,1648,1419,2594,2325,2675,1635,1758,2055,2050,1336,1479,1044,547.79,591.72,802.68,1264,1131,1347,1063,Upgrade
2,Accounts Receivable,53.29,46.41,31.7,23.04,22.79,24.72,167.24,11.29,14.47,7.07,3.75,0.41,3.62,9.07,3.71,1.96,3.13,9.45,1.98,1.12,Upgrade
3,Other Receivables,373.1,375.12,369.69,367.29,387.23,390.46,594.13,578.11,40.48,42.59,39.9,35.84,36.57,109.21,31.51,31.27,32.35,148.77,172.21,171.98,Upgrade
4,Investment In Debt and Equity Securities,2066,1940,2043,1764,1795,1795,1566,1560,1552,1932,1727,1846,1767,2839,2006,2707,2068,2162,1994,2963,Upgrade
5,Goodwill,12.06,12.38,12.7,13.02,13.34,13.66,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
6,Other Intangible Assets,77.21,79.02,80.83,82.63,82.27,83.43,85.15,84.73,82.52,82.67,81.68,83.09,85.45,86.13,83.32,84.62,76.1,77.55,79.29,81.04,Upgrade
7,Other Current Assets,505.71,494.84,406.04,377.35,370.06,383.63,442.37,380.74,393.05,418.91,660.28,540.58,798.93,394.61,1261,412.2,642.62,466.73,738.66,510.53,Upgrade
8,Trading Asset Securities,-,-,-,-,-,-,-,-,-,0.01,0,-,-,-,-,-,-,-,-,-,Upgrade
9,Deferred Long-Term Tax Assets,22.11,22.89,23.55,23,23.56,23.61,26.04,25.96,18.95,19.59,18.76,18.85,19.08,19.11,19.06,19.49,20.16,20.18,19.69,19.67,Upgrade
10,Deferred Long-Term Charges,6.24,7.08,8.06,9.14,10.83,13.85,-,19.23,17.35,19.51,21.95,24.15,23.13,25.42,27.71,30,31.86,34.23,36.71,40.48,Upgrade
11,Other Long-Term Assets,818.71,814.18,4580,825.29,842.13,856.08,4781,818.3,793.37,809.92,807.14,790.02,746.89,774.89,735.78,718.61,673.11,695.05,666.8,687.33,Upgrade
12,Total Assets,12396,12193,11811,12407,11872,11915,10722,10458,10060,9994,9022,9171,9086,9392,9400,9502,9562,9551,9897,10426,Upgrade
13,Current Portion of Long-Term Debt,-,0.25,0.75,1.35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Long-Term Debt,2425,2427,2351,2301,1101,600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Accounts Payable,255.65,105.87,147.54,133.91,105.73,151.7,33.68,52.51,32.06,95.98,31.71,35.38,37.4,41.05,48.71,62.76,58.46,62.58,53.21,73.77,Upgrade
16,Accrued Expenses,47.48,55.7,13.22,64.45,23.74,32.71,9.37,55.31,19.04,34.13,8.14,52.15,20.34,18.22,8.66,46.03,13.82,51.4,5.83,33,Upgrade
17,Current Income Taxes Payable,115.34,95.76,102.65,115.28,123.63,150.87,196.47,180.1,117.8,15.23,35.35,26.18,43.01,27.53,49.22,45.43,40.31,24.47,93.02,100.93,Upgrade
18,Current Unearned Revenue,2515,2665,2188,2335,2321,2481,17.84,2634,2777,2866,2556,2660,2765,2921,2921,3052,-,3318,-,-,Upgrade
19,Other Current Liabilities,201.28,196.05,212.6,197.24,215.77,448.07,2888,214.88,216.17,439.52,245.22,242.51,209.94,205.53,180.62,181.22,3372,191.15,3690,3843,Upgrade
20,Long-Term Unearned Revenue,13.53,13.24,13.9,14.56,13.23,13.89,14.55,15.21,13.32,13.92,14.51,15.11,15.71,16.31,16.9,17.5,29.86,30.47,31.09,31.71,Upgrade
21,Long-Term Deferred Tax Liabilities,189.78,159.38,192.17,121.87,135.11,126.6,138.85,147.37,151.54,193.95,195.14,218.43,224.21,279.1,283.35,281.61,297,267.57,278.07,367.65,Upgrade
22,Other Long-Term Liabilities,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,Upgrade
23,Total Liabilities,5771,5770,5302,6161,5590,5707,4369,4100,3848,3979,3087,3250,3316,3510,3509,3687,3812,3946,4152,4451,Upgrade
24,Common Stock,1466,1466,1466,1466,1466,1466,1466,1466,1466,1466,1466,1466,1466,1466,1466,1466,1466,1466,1466,1466,Upgrade
25,Additional Paid-In Capital,1142,1142,1143,1149,1163,1163,1135,1153,1153,1153,1153,1153,1154,1154,1153,1153,1153,1153,1168,1168,Upgrade
26,Retained Earnings,3598,3556,3569,3513,3520,3483,3581,3510,3006,2688,2618,2543,2374,2327,2326,2257,2148,2091,2188,2124,Upgrade
27,Treasury Stock,-481.09,-481.09,-481.09,-481.09,-481.09,-481.09,-481.09,-342.18,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
28,Comprehensive Income & Other,552.2,457.99,552.84,342.42,365.32,338.82,416.54,442.11,454.62,581.86,585.41,655.3,672.64,837.3,850.05,844.84,891,802.71,834.21,1103,Upgrade
29,Total Common Equity,6277,6141,6249,5989,6033,5969,6117,6229,6079,5889,5822,5817,5666,5783,5795,5721,5658,5512,5656,5861,Upgrade
30,Minority Interest,348.16,282.25,259.63,257.19,248.79,238.04,236.86,129.47,133.1,126.42,112.97,104.59,103.13,99.27,95.82,93.16,91.41,92.34,89.34,115.25,Upgrade
31,Shareholders' Equity,6625,6423,6509,6247,6282,6207,6353,6358,6212,6015,5935,5921,5769,5883,5891,5814,5749,5605,5746,5976,Upgrade
32,Total Liabilities & Equity,12396,12193,11811,12407,11872,11915,10722,10458,10060,9994,9022,9171,9086,9392,9400,9502,9562,9551,9897,10426,Upgrade
33,Total Debt,2432,2479,2431,3178,2652,2302,1070,800.41,520,320,-,-,-,-,-,-,-,-,-,-,Upgrade
34,Net Cash / Debt,-952.81,-830.85,-1013,-583.62,-326.23,373.3,565.38,958.03,1535,1730,1336,1479,1044,547.79,591.72,802.68,1264,1131,1347,1063,Upgrade
35,Net Cash Growth,-,-,-,-,-,-78.42%,-57.67%,-35.23%,47.02%,215.81%,125.72%,84.27%,-17.36%,-51.55%,-56.06%,-24.47%,-25.73%,-1.54%,-3.54%,-34.41%,Upgrade
36,Net Cash Per Share,-0.68,-0.60,-0.75,-0.47,-0.25,0.29,0.40,0.64,1.07,1.22,0.89,0.94,0.69,0.36,0.43,0.51,0.91,0.77,0.92,0.77,Upgrade
37,Filing Date Shares Outstanding,1358,1358,1358,1358,1358,1358,1358,1358,1466,1466,1466,1466,1466,1466,1466,1466,1466,1466,1466,1466,Upgrade
38,Total Common Shares Outstanding,1358,1358,1358,1358,1358,1358,1358,1388,1466,1466,1466,1466,1466,1466,1466,1466,1466,1466,1466,1466,Upgrade
