,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Rental Revenue,300.56,191.19,225.48,161.08,239.19,179.1,221.95,159.3,256.64,167.49,194.98,221.66,253.2,173.24,192.12,126.7,243.46,172.76,195.18,149.11,Upgrade
1,Other Revenue,-56.35,56.35,-,53.48,-25.72,25.72,-,41.77,-32.74,32.74,-,87.02,-44.64,44.64,-,81.55,-38.06,38.06,-,92.33,Upgrade
2,Total Revenue,244.21,247.54,225.48,214.56,213.46,204.82,221.95,201.07,223.89,200.24,194.98,308.69,208.56,217.88,192.12,208.25,205.4,210.83,195.18,241.44,Upgrade
3,Revenue Growth (YoY,14.41%,20.86%,1.59%,6.71%,-4.66%,2.29%,13.83%,-34.86%,7.35%,-8.10%,1.49%,48.23%,1.54%,3.34%,-1.57%,-13.75%,-17.01%,-16.26%,-18.86%,-3.35%,Upgrade
4,Property Expenses,134.14,128.77,111.68,112.02,107.28,115.22,102.11,65.77,109.69,97.14,84.59,108.97,106.11,90.39,92.89,106.55,101.53,98.42,82.77,104.06,Upgrade
5,"Selling, General & Administrative",34.52,37.54,29.93,65.43,29.59,35.1,25.4,52.92,23.28,23.53,16.47,32.72,22.6,20.94,16.37,28.32,18.66,21.11,17.08,19.38,Upgrade
6,Other Operating Expenses,21.72,24.21,22.66,28.94,22.49,24.12,19.25,31.57,21.78,24.33,22.72,37.03,23.44,21.13,22.8,28.08,24.7,24.81,21.68,35.91,Upgrade
7,Total Operating Expenses,190.37,191.24,164.81,221.05,144.62,174.12,147.78,149.76,155.63,144.9,124.24,178.11,152.34,132.73,132.17,162.88,144.63,144.65,121.65,159.13,Upgrade
8,Operating Income,53.85,56.31,60.67,-6.49,68.85,30.7,74.17,51.31,68.27,55.34,70.74,130.57,56.22,85.15,59.96,45.37,60.77,66.18,73.54,82.31,Upgrade
9,Interest Expense,-0.09,-22.16,-6.36,-14.88,-13.47,-10.75,-6.88,-4.6,-4.22,-0.74,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Interest & Investment Income,9.09,102.96,23.27,-2.46,20.24,112.3,33.25,49.44,15.77,10.38,26.13,45.7,12.49,89.99,26.03,92.61,17.57,121.52,18.71,27.36,Upgrade
11,Currency Exchange Gain (Loss),-0,0,-,0.01,-0.02,0.02,-,0.04,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,Other Non-Operating Income,-0.9,1.09,-1.75,-1.93,-15.18,15.22,-2.54,-16.2,-12.68,-0.25,0.02,-5.9,0.23,-0.28,5.26,3.74,-1.62,-0.32,-2,1.13,Upgrade
13,EBT Excluding Unusual Items,61.93,138.2,75.83,-25.75,60.43,147.49,98,79.99,67.14,64.74,96.89,170.37,68.94,174.86,91.25,141.72,76.72,187.38,90.24,110.8,Upgrade
14,Impairment of Goodwill,0.64,-0.64,-,-1.28,0.64,-0.64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,0,0,0.01,-,-,-,-,-,-,-,-,-,Upgrade
16,Gain (Loss) on Sale of Assets,-0.47,-0.09,-0.04,-0.37,-0.09,0.74,-0.07,576.45,366.93,324.47,0.06,5.5,-0.01,0,-,-0.03,-0,-,-,0.53,Upgrade
17,Asset Writedown,-0.96,0.32,-0.32,0.96,-0.96,-,-,-,-,-,-,-,-,-,-,-,0.02,-0.02,-,-0.07,Upgrade
18,Other Unusual Items,0.03,-0.03,-,1.06,-,-,-,4.51,-,-,-,6.98,-,-,-,2.84,-,-,-,7.53,Upgrade
19,Pretax Income,61.17,137.77,75.47,-25.38,60.02,147.59,97.93,660.95,434.06,389.22,96.95,182.86,68.93,174.86,91.25,144.53,76.74,187.36,90.24,118.78,Upgrade
20,Income Tax Expense,19.59,11.76,17.39,0.5,15.51,14.05,22.6,160.83,110.98,97.75,18.43,13.46,17.58,23.95,20.07,33.43,20.36,18.2,21.93,29.03,Upgrade
21,Earnings From Continuing Operations,41.58,126,58.08,-25.88,44.51,133.54,75.33,500.12,323.08,291.46,78.52,169.4,51.35,150.91,71.18,111.1,56.37,169.16,68.31,89.75,Upgrade
22,Minority Interest in Earnings,0.9,-3.26,-2.44,-0.82,-7.27,-0.64,-4.35,3.63,-5.17,-1.21,-3.58,-0.86,-3.86,-3.46,-2.66,-1.75,0.93,-3,-3.79,-6.16,Upgrade
23,Net Income,42.48,122.75,55.64,-26.69,37.24,132.9,70.97,503.74,317.9,290.26,74.94,168.53,47.5,147.45,68.52,109.35,57.3,166.17,64.52,83.59,Upgrade
24,Net Income to Common,42.48,122.75,55.64,-26.69,37.24,132.9,70.97,503.74,317.9,290.26,74.94,168.53,47.5,147.45,68.52,109.35,57.3,166.17,64.52,83.59,Upgrade
25,Net Income Growth,14.08%,-7.64%,-21.60%,-,-88.29%,-54.21%,-5.29%,198.90%,569.34%,96.85%,9.36%,54.12%,-17.12%,-11.27%,6.21%,30.83%,-35.84%,109.19%,-25.67%,-59.75%,Upgrade
26,Basic Shares Outstanding,1397,1387,1357,1241,1300,1299,1419,1501,1439,1423,1499,1568,1511,1509,1370,1567,1389,1465,1466,1388,Upgrade
27,Diluted Shares Outstanding,1397,1387,1357,1241,1300,1299,1419,1501,1439,1423,1499,1568,1511,1509,1370,1567,1389,1465,1466,1388,Upgrade
28,Shares Change (YoY),7.43%,6.81%,-4.39%,-17.29%,-9.62%,-8.71%,-5.29%,-4.26%,-4.82%,-5.72%,9.36%,0.05%,8.85%,3.02%,-6.53%,12.85%,-6.71%,-1.36%,1.36%,-7.34%,Upgrade
