,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+14 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+14 Quarters
0,Market Capitalization,125,92,143,46,78,48,39,46,67,76,62,186,168,177,230,253,745,428,337,240,124,Upgrade
1,Market Cap Growth,92.86%,92.86%,268.82%,0.74%,16.10%,-37.31%,-37.59%,-75.22%,-60.05%,-57.00%,-73.07%,-26.57%,-77.47%,-58.60%,-31.76%,5.42%,500.97%,590.00%,237.07%,55.84%,-26.19%,Upgrade
2,Enterprise Value,145,108,154,56,88,39,30,25,45,66,51,178,160,169,222,272,763,436,346,246,130,Upgrade
3,Last Close Price,0.15,0.14,0.21,0.07,0.14,0.08,0.07,0.08,0.12,0.13,0.13,0.39,0.36,0.39,0.50,0.55,1.62,0.93,0.79,0.60,0.31,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,-,-,72.44,33.34,-,-,142.63,359.58,-,-24.97,-,Upgrade
5,PS Ratio,1.92,2.24,3.44,-,1.78,0.88,0.61,-,1.04,1.07,0.77,-,1.94,1.79,2.28,-,6.04,3.98,3.55,2.72,1.59,Upgrade
6,PB Ratio,13.91,12.41,19.07,2.73,2.13,1.29,0.72,0.87,-,1.19,1.00,2.99,-,1.71,2.25,2.44,-,4.42,7.71,5.17,-,Upgrade
7,P/TBV Ratio,12.27,12.27,18.85,2.72,2.27,1.38,0.76,0.92,-,1.26,1.06,3.19,-,3.08,4.17,4.52,-,8.54,7.79,5.22,-,Upgrade
8,EV/Sales Ratio,2.90,2.61,3.70,-,2.00,0.72,0.48,-,0.70,0.92,0.64,-,1.84,1.71,2.21,-,6.19,4.06,3.64,2.80,1.67,Upgrade
9,EV/EBITDA Ratio,-,-,-,-,-,-,-,-,-19.39,-,9.42,-,26.70,16.07,19.18,-,64.99,66.45,461.93,-43.66,-12.86,Upgrade
10,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-,-,-,49.25,22.05,25.65,-,98.04,162.65,-,-,-,Upgrade
11,Debt / Equity Ratio,4.08,4.08,4.08,1.48,0.64,0.64,0.28,0.28,-,0.23,0.33,0.33,-,0.28,0.29,0.29,-,0.38,0.68,0.68,-,Upgrade
12,Debt / EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,8.23,-,-,2.13,6.15,-,-,2.17,10.69,9.44,-,Upgrade
13,Asset Turnover,1.03,1.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Inventory Turnover,5.14,15.09,11.67,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Quick Ratio,0.82,0.82,0.82,0.89,-,1.13,-,1.55,-,1.93,-,1.67,-,1.53,-,1.41,-,1.28,-,1.81,-,Upgrade
16,Current Ratio,0.95,0.95,0.95,1.30,-,1.74,-,2.35,-,2.44,-,2.20,-,2.03,-,1.84,-,1.84,-,2.00,-,Upgrade
17,Return on Equity (ROE),-245.50%,-152.13%,-,-44.15%,-101.09%,-31.43%,-,-,-26.52%,-7.63%,-,-,6.31%,-1.40%,-,-,11.86%,-8.63%,-,-,Upgrade,
18,Return on Assets (ROA),-19.56%,-19.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
19,Return on Capital (ROIC),-28.41%,-27.22%,-,-15.60%,-43.35%,-14.67%,-,-,-14.09%,-0.91%,-,-,4.61%,0.55%,-,-,7.86%,-0.87%,-,-,Upgrade,
20,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-,-,-,-,-,-,6.02%,-,-,-,2.23%,-,-,-,Upgrade
21,Earnings Yield,-26.44%,-14.29%,-13.64%,-,-24.17%,-31.50%,-22.45%,-,-7.61%,-6.22%,2.07%,-,1.38%,3.00%,2.29%,-,0.70%,0.28%,-0.96%,-4.01%,-13.35%,Upgrade
22,FCF Yield,-9.77%,-5.69%,-1.85%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Buyback Yield / Dilution,-10.48%,-20.00%,-20.00%,-,0.16%,-15.61%,-19.31%,-,-18.60%,-2.42%,0.76%,-,0.00%,-9.41%,-0.37%,-,-20.00%,-20.00%,-19.56%,0.01%,0.03%,Upgrade
24,Total Shareholder Return,-10.48%,-20.00%,-20.00%,-,0.16%,-15.61%,-19.31%,-,-18.60%,-2.42%,0.76%,-,0.00%,-9.41%,-0.37%,-,-20.00%,-20.00%,-19.56%,0.01%,0.03%,Upgrade
