,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Market Capitalization,600,570,503,518,570,630,578,593,638,795,765,870,1005,825,870,855,645,683,713,960,1005,Upgrade
1,Market Cap Growth,-9.52%,-9.52%,-12.99%,-12.66%,-10.59%,-20.75%,-24.51%,-31.90%,-36.57%,-3.64%,-12.07%,1.75%,55.81%,20.88%,22.11%,-10.94%,-35.82%,-37.67%,-42.77%,-4.48%,-8.22%,Upgrade
2,Enterprise Value,4500,4509,4436,4738,4791,4744,4632,5019,5064,4012,3975,3949,4084,3454,3488,3466,3255,3215,3245,3587,3632,Upgrade
3,PE Ratio,2.75,2.84,2.49,2.54,2.14,1.87,1.61,1.65,1.99,2.57,2.34,2.68,3.79,3.92,4.82,5.58,3.61,3.38,3.20,3.86,3.65,Upgrade
4,PS Ratio,0.31,0.33,0.28,0.27,0.28,0.28,0.23,0.23,0.23,0.26,0.25,0.29,0.36,0.32,0.37,0.40,0.36,0.47,0.48,0.62,0.66,Upgrade
5,PB Ratio,0.16,0.14,0.12,0.13,0.15,0.15,0.14,0.15,0.17,0.17,0.16,0.18,0.21,0.18,0.19,0.20,0.16,0.20,0.21,0.28,0.29,Upgrade
6,P/FCF Ratio,1.04,0.99,0.90,0.95,0.86,0.78,0.75,0.87,1.41,-,-,4.49,5.10,-,-,1.75,1.76,2.67,3.24,5.07,4.67,Upgrade
7,P/OCF Ratio,0.90,0.90,0.81,0.84,0.82,0.79,0.73,0.81,1.23,-,-,3.46,3.78,-,-,1.55,1.41,1.85,2.06,2.89,2.49,Upgrade
8,EV/Sales Ratio,2.34,2.61,2.43,2.45,2.31,2.08,1.83,1.91,1.86,1.30,1.28,1.33,1.48,1.34,1.49,1.63,1.84,2.22,2.20,2.32,2.39,Upgrade
9,EV/EBITDA Ratio,6.53,6.96,6.69,6.92,6.42,5.70,5.20,5.63,6.28,5.06,4.91,5.07,4.97,3.95,4.29,4.54,4.76,5.27,5.23,5.56,5.99,Upgrade
10,EV/EBIT Ratio,10.23,10.63,10.22,10.58,9.13,7.68,7.00,7.57,8.59,7.06,6.85,7.09,6.85,5.39,6.00,6.54,6.89,7.67,7.41,7.67,8.41,Upgrade
11,EV/FCF Ratio,7.83,7.86,7.96,8.70,7.22,5.91,6.03,7.39,11.23,-,-,20.38,20.70,-,-,7.11,8.86,12.57,14.74,18.93,16.87,Upgrade
12,Debt / Equity Ratio,1.21,1.21,1.21,1.22,1.22,1.42,1.42,1.65,1.65,1.44,1.44,1.10,1.10,1.04,1.04,1.04,1.04,1.15,1.15,1.18,1.18,Upgrade
13,Debt / EBITDA Ratio,7.04,6.78,6.78,7.79,8.07,7.67,7.25,6.54,6.67,7.62,7.62,6.87,6.87,6.04,6.04,4.56,4.56,7.31,7.31,5.63,5.63,Upgrade
14,Debt / FCF Ratio,8.43,8.45,8.77,9.01,7.21,7.25,7.59,9.45,13.89,-,-,27.75,26.83,-,-,9.14,11.66,15.47,17.91,21.59,18.62,Upgrade
15,Quick Ratio,0.57,0.57,0.57,0.58,0.58,2.01,2.01,2.36,2.36,2.11,2.11,0.52,0.52,0.53,0.53,0.51,0.51,0.90,0.90,0.84,0.84,Upgrade
16,Current Ratio,0.74,0.74,0.74,0.74,0.74,2.26,2.26,2.58,2.58,2.39,2.39,0.59,0.59,0.58,0.58,0.56,0.56,0.98,0.98,0.93,0.93,Upgrade
17,Asset Turnover,0.16,0.16,0.17,0.15,0.18,0.18,0.22,0.22,0.21,0.21,0.27,0.28,0.19,0.19,0.24,0.26,0.14,0.14,0.16,0.16,Upgrade,
18,Return on Equity (ROE),8.08%,8.15%,3.24%,2.97%,7.40%,7.78%,9.09%,8.74%,7.16%,7.12%,4.49%,4.58%,8.13%,8.40%,3.26%,3.48%,6.18%,6.20%,5.38%,5.41%,Upgrade,
19,Return on Assets (ROA),3.05%,3.03%,2.02%,1.84%,2.98%,3.01%,3.84%,3.85%,2.97%,3.00%,2.53%,2.62%,2.87%,2.93%,3.85%,4.05%,2.07%,2.05%,3.31%,3.31%,Upgrade,
20,Return on Capital (ROIC),3.62%,3.64%,2.46%,2.21%,3.50%,3.51%,4.45%,4.46%,3.43%,3.67%,3.29%,3.41%,3.72%,3.84%,5.11%,5.33%,2.70%,2.69%,4.37%,4.38%,Upgrade,
21,Return on Capital Employed (ROCE),6.84%,6.59%,6.69%,6.98%,8.40%,6.14%,6.57%,6.38%,5.82%,4.95%,4.79%,7.75%,8.43%,9.93%,9.12%,9.15%,8.49%,5.89%,6.17%,6.47%,6.09%,Upgrade
22,Earnings Yield,34.52%,35.22%,40.09%,39.38%,46.66%,53.34%,62.25%,60.71%,50.28%,38.94%,42.65%,37.25%,26.39%,25.52%,20.74%,17.92%,27.70%,29.59%,31.20%,25.89%,27.43%,Upgrade
23,Earnings Yield,34.52%,35.22%,40.09%,39.38%,46.66%,53.34%,62.25%,60.71%,50.28%,38.94%,42.65%,37.25%,26.39%,25.52%,20.74%,17.92%,27.70%,29.59%,31.20%,25.89%,27.43%,Upgrade
24,FCF Yield,95.83%,100.64%,110.90%,105.27%,116.36%,127.47%,132.92%,114.53%,70.72%,31.78%,30.16%,22.27%,19.63%,24.60%,39.50%,57.02%,56.93%,37.45%,30.90%,19.73%,21.42%,Upgrade
