,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Revenue,401.62,401.62,411.23,396.48,472.73,472.73,587.4,574.74,582.53,582.53,731.35,731.35,478.06,478.06,595.76,595.76,299.55,299.55,358.94,358.94,Upgrade
1,Revenue Growth (YoY),-15.04%,-15.04%,-29.99%,-31.02%,-18.85%,-18.85%,-19.68%,-21.41%,21.85%,21.85%,22.76%,22.76%,59.60%,59.60%,65.98%,65.98%,-10.08%,-10.08%,-0.77%,-0.77%,Upgrade
2,"Selling, General & Admin",50.97,50.97,62.72,61.36,42.07,42.07,44.97,43.88,50.33,50.33,50.19,50.19,46.45,46.45,43.08,43.08,36.67,36.67,36.66,36.66,Upgrade
3,Provision for Bad Debts,-,-,11.19,11.19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
4,Other Operating Expenses,231.42,231.42,257.5,247.58,305.47,305.47,380.16,371.47,399.88,399.88,570.8,570.8,315.21,315.21,402.48,402.48,190.12,190.12,203.99,203.99,Upgrade
5,Total Operating Expenses,282.39,282.39,331.4,320.13,347.53,347.53,425.13,415.35,450.2,450.2,620.99,620.99,361.66,361.66,445.56,445.56,226.79,226.79,240.65,240.65,Upgrade
6,Operating Income,119.22,119.22,79.82,76.35,125.2,125.2,162.27,159.39,132.32,132.32,110.36,110.36,116.41,116.41,150.2,150.2,72.76,72.76,118.29,118.29,Upgrade
7,Interest Expense,-27.85,-27.85,-40.31,-39.18,-40.47,-40.47,-35.5,-34.64,-39.43,-39.43,-16.2,-16.2,-18.78,-18.78,-18.28,-18.28,-19.4,-19.4,-18.19,-18.19,Upgrade
8,Interest Income,1.62,1.62,8.99,8.94,1.82,1.82,6.1,6.08,0.82,0.82,1.07,1.07,4.29,4.29,2.47,2.47,3.23,3.23,4.76,4.76,Upgrade
9,Net Interest Expense,-26.23,-26.23,-31.32,-30.25,-38.65,-38.65,-29.4,-28.57,-38.6,-38.6,-15.13,-15.13,-14.49,-14.49,-15.82,-15.82,-16.17,-16.17,-13.43,-13.43,Upgrade
10,Currency Exchange Gain (Loss),-0.74,-0.74,0.97,1.08,-3.84,-3.84,0.99,1.11,-5.28,-5.28,1.92,1.92,1.66,1.66,5.5,5.5,-2.03,-2.03,0.19,0.19,Upgrade
11,Other Non-Operating Income (Expenses),-0.17,-0.17,-0.14,-0.14,-0.14,-0.14,-0.13,-0.12,-0.17,-0.17,-0.13,-0.13,-0.15,-0.15,-0.11,-0.11,-0.11,-0.11,-0.09,-0.09,Upgrade
12,EBT Excluding Unusual Items,92.09,92.09,49.33,47.05,82.57,82.57,133.73,131.81,88.28,88.28,97.02,97.02,103.43,103.43,139.78,139.78,54.45,54.45,104.96,104.96,Upgrade
13,Gain (Loss) on Sale of Assets,-,-,-0.02,-0.02,-,-,-0.12,-0.12,-,-,-5.31,-5.31,-,-,-0.1,-0.1,-,-,-0.02,-0.02,Upgrade
14,Asset Writedown,-,-,-7.39,-7.39,-,-,-36.72,-36.72,-,-,-55.64,-55.64,-5.3,-5.3,-119.46,-119.46,-,-,-56.94,-56.94,Upgrade
15,Other Unusual Items,-,-,-,-,-,-,-,-,-,-,0.09,0.09,-,-,-,-,-,-,-,-,Upgrade
16,Pretax Income,92.09,92.09,41.92,39.64,82.57,82.57,96.88,94.97,88.28,88.28,36.15,36.15,98.13,98.13,20.22,20.22,54.45,54.45,48,48,Upgrade
17,Income Tax Expense,16.8,16.8,12.31,11.92,14.14,14.14,18.66,18.28,17.55,17.55,-8.67,-8.67,20.15,20.15,-9.06,-9.06,6.04,6.04,6.18,6.18,Upgrade
18,Earnings From Continuing Ops.,75.29,75.29,29.61,27.71,68.43,68.43,78.22,76.69,70.72,70.72,44.82,44.82,77.98,77.98,29.28,29.28,48.41,48.41,41.81,41.81,Upgrade
19,Earnings From Discontinued Ops.,-4.23,-4.23,-,-,0.82,0.82,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
