,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+18 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+18 Quarters
0,Market Capitalization,3171,2574,2707,2658,2825,3220,2837,3118,2731,2741,3311,3479,4478,3921,5588,4255,4114,4510,3657,3836,4310,Upgrade
1,Market Cap Growth,-20.07%,-20.07%,-4.60%,-14.74%,3.44%,17.45%,-14.30%,-10.37%,-39.01%,-30.09%,-40.76%,-18.24%,8.83%,-13.06%,52.79%,10.91%,-4.55%,26.51%,-10.84%,-33.36%,8.56%,Upgrade
2,Enterprise Value,3139,1975,2274,2361,2528,2425,2365,2661,2274,2072,2837,3190,4190,3092,5191,3615,3475,3807,3112,2667,3789,Upgrade
3,Last Close Price,18.32,14.37,15.11,14.12,15.00,17.10,15.07,16.03,14.04,14.09,17.32,17.69,22.77,19.70,28.06,21.03,20.34,22.29,18.08,18.01,19.91,Upgrade
4,PE Ratio,17.39,13.30,12.94,11.66,13.94,16.92,15.52,21.74,16.63,15.81,18.16,15.39,18.95,17.67,23.85,18.34,21.32,18.31,14.19,14.34,14.58,Upgrade
5,Forward PE,15.66,12.30,11.65,11.50,12.79,13.95,13.47,13.52,12.94,10.80,11.85,12.38,15.62,13.82,20.44,14.04,13.82,14.92,12.85,13.96,14.85,Upgrade
6,PS Ratio,1.85,1.50,1.51,1.42,1.52,1.85,1.58,1.71,1.36,1.19,1.34,1.31,1.71,1.58,2.34,1.92,2.04,2.16,1.75,1.80,1.86,Upgrade
7,PB Ratio,1.65,1.32,1.38,1.29,1.43,1.61,1.49,1.63,1.46,1.51,1.86,1.89,2.52,2.30,3.27,2.49,2.49,2.86,2.41,2.31,2.64,Upgrade
8,P/TBV Ratio,1.40,1.40,1.47,1.37,1.52,1.69,1.57,1.72,1.54,1.59,1.98,2.00,2.67,2.38,3.39,2.57,2.58,2.97,2.51,2.42,2.76,Upgrade
9,P/FCF Ratio,52.89,-,166.67,-,11.09,-,12.02,13.95,20.06,9.92,31.40,-,22.79,-,14.28,10.09,48.14,77.94,-38.43,-,15.12,Upgrade
10,P/OCF Ratio,14.20,14.20,19.75,-,8.21,-,9.38,10.93,11.53,6.41,13.33,-,13.25,-,10.31,7.57,14.93,21.48,27.38,-,9.65,Upgrade
11,PEG Ratio,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,Upgrade
12,EV/Sales Ratio,1.82,1.15,1.27,1.26,1.36,1.39,1.32,1.46,1.13,0.90,1.15,1.20,1.60,1.25,2.17,1.63,1.72,1.82,1.49,1.25,1.64,Upgrade
13,EV/EBITDA Ratio,13.07,8.25,9.07,8.43,9.83,10.14,10.96,14.54,11.29,9.52,12.68,11.14,14.34,10.30,15.68,11.43,12.52,11.34,9.36,8.33,10.66,Upgrade
14,EV/EBIT Ratio,17.31,10.89,11.80,10.66,12.72,13.41,14.91,21.03,15.56,12.68,16.58,13.75,17.49,12.42,18.82,13.65,15.66,13.79,11.70,10.91,13.86,Upgrade
15,EV/FCF Ratio,52.36,-,140.05,-,9.93,-,10.02,11.91,16.70,7.50,26.91,-,21.33,-,13.26,8.58,40.66,65.79,-32.70,-,13.29,Upgrade
16,Debt / Equity Ratio,0.52,0.52,0.45,0.43,0.38,0.38,0.43,0.46,0.54,0.52,0.46,0.46,0.39,0.35,0.35,0.33,0.34,-,0.07,0.11,0.02,Upgrade
17,Debt / EBITDA Ratio,4.20,4.81,4.66,2.82,3.04,2.96,2.67,4.00,5.59,5.90,4.60,2.88,2.50,3.24,1.39,1.78,2.04,-,0.27,1.17,0.06,Upgrade
18,Debt / FCF Ratio,16.82,-,54.36,-,2.97,-,3.49,3.90,7.43,3.43,7.82,-,3.55,-,1.52,1.33,6.51,-,-1.06,-,0.11,Upgrade
19,Asset Turnover,0.40,0.50,0.47,0.67,0.49,0.61,0.46,0.52,0.55,0.64,0.68,0.94,0.79,0.94,0.70,0.95,0.95,0.97,0.55,1.17,Upgrade,
20,Inventory Turnover,7.85,6.29,6.74,6.21,10.34,6.41,7.77,5.71,5.81,5.27,5.66,5.60,7.41,5.59,6.60,5.28,8.15,6.04,6.55,3.87,8.39,Upgrade
21,Quick Ratio,1.71,1.71,2.63,2.31,3.04,2.39,2.56,2.21,2.29,1.70,1.90,1.68,1.91,1.50,1.90,1.54,2.14,1.29,1.53,1.38,1.82,Upgrade
22,Current Ratio,2.71,2.71,2.92,3.33,3.34,3.86,2.83,3.03,2.55,2.30,2.27,2.38,2.34,2.53,2.39,2.60,2.58,2.10,1.97,2.25,2.26,Upgrade
23,Return on Equity (ROE),6.44%,9.68%,12.48%,10.23%,9.64%,14.19%,7.98%,8.35%,8.76%,6.24%,12.93%,9.93%,10.51%,16.60%,16.44%,7.54%,15.01%,16.31%,6.72%,20.21%,Upgrade,
24,Return on Assets (ROA),2.80%,2.44%,4.59%,3.56%,3.72%,4.72%,2.99%,2.18%,2.00%,2.24%,4.48%,3.70%,2.78%,7.35%,5.62%,5.44%,6.92%,8.81%,2.51%,11.83%,Upgrade,
25,Return on Capital (ROIC),3.26%,2.87%,5.55%,4.33%,4.48%,5.62%,3.53%,2.63%,2.50%,2.83%,5.78%,4.91%,3.76%,9.93%,7.48%,7.45%,9.63%,11.54%,3.41%,16.94%,Upgrade,
26,Return on Capital Employed (ROCE),6.75%,6.75%,7.21%,7.93%,7.31%,6.57%,6.10%,4.89%,5.77%,6.59%,7.11%,9.38%,9.95%,10.77%,11.92%,11.48%,9.88%,17.29%,17.33%,14.56%,16.15%,Upgrade
27,Earnings Yield,6.10%,7.52%,7.73%,8.58%,7.18%,5.91%,6.44%,4.60%,6.01%,6.33%,5.51%,6.50%,5.28%,5.66%,4.19%,5.45%,4.69%,5.46%,7.05%,6.97%,6.86%,Upgrade
28,FCF Yield,1.89%,2.33%,0.60%,3.14%,9.02%,4.68%,8.32%,7.17%,4.98%,10.08%,3.18%,2.83%,4.39%,3.47%,7.00%,9.91%,2.08%,1.28%,-2.60%,-4.10%,6.61%,Upgrade
