,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+11 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+11 Quarters
0,Operating Revenue,620.14,593.48,544.4,718.71,665.16,600.03,596.55,710.45,715.66,611.45,591.12,681.5,664.73,602.06,583.65,698.31,697.35,603.55,608.37,703.7,Upgrade
1,Other Revenue,-9.98,9.98,-,35.24,-28.04,28.04,-,104.66,-50.54,50.54,-,102.3,-51.17,51.17,-,102.72,-48.75,48.75,-,98.54,Upgrade
2,Revenue,610.17,603.46,544.4,753.95,637.12,628.08,596.55,815.11,665.12,661.99,591.12,783.8,613.56,653.24,583.65,801.03,648.61,652.29,608.37,802.24,Upgrade
3,Revenue Growth (YoY),-4.23%,-3.92%,-8.74%,-7.50%,-4.21%,-5.12%,0.92%,3.99%,8.40%,1.34%,1.28%,-2.15%,-5.40%,0.14%,-4.06%,-0.15%,4.69%,-0.32%,-7.54%,7.76%,Upgrade
4,Cost of Revenue,432.32,421.15,385.41,462.7,418.13,417.77,378.47,523.47,443.49,409.92,359.61,469.29,392.12,397.11,386.76,463.65,411.97,440.59,417.35,440.87,Upgrade
5,Gross Profit,177.85,182.31,158.99,291.25,218.99,210.3,218.08,291.64,221.63,252.07,231.51,314.51,221.44,256.12,196.89,337.38,236.64,211.7,191.02,361.37,Upgrade
6,"Selling, General & Admin",58.1,53.98,48.07,84.94,61.74,55.32,51.34,96.11,53.38,54.02,47.93,88.89,51.74,50.45,50.34,70.28,53.89,48.17,48.46,77.35,Upgrade
7,Research & Development,19.91,15.41,12.86,24.29,15.35,23.3,6.02,37.54,2.84,20.97,7.24,35.41,10.56,18.07,8.15,47.55,19.19,11.67,8.79,41.77,Upgrade
8,Other Operating Expenses,-7.25,-5.82,-11.17,0.68,-19.11,-12.58,-23.07,-11.31,-24.66,-28.41,-33.26,-25.31,-21.29,-22.98,-16.3,-34.68,-14.62,-1.62,0.05,5.62,Upgrade
9,Operating Expenses,79.3,70.92,65.06,74.98,64.17,72.61,44.44,89.18,43.01,58.54,33.98,69.95,32.88,66.43,35.6,75.44,68.87,79.61,67.57,129.65,Upgrade
10,Operating Income,98.55,111.38,93.93,216.27,154.82,137.69,173.64,202.46,178.62,193.53,197.54,244.56,188.56,189.69,161.29,261.95,167.77,132.09,123.45,231.72,Upgrade
11,Interest Expense,-,-1.66,-1.7,-2.25,-1.88,-1.84,-1.78,-2.6,-1.53,-1.42,-1.56,-2.59,-1.14,-1.74,-1.32,-,-,-,-,-,Upgrade
12,Interest & Investment Income,34.43,47.7,76.42,57.02,37.6,40.64,41.1,45.11,15.84,30.53,11.95,21.96,11.17,19.51,7.36,2.91,46.07,21.96,22.04,24.39,Upgrade
13,Earnings From Equity Investments,-,11.59,-11.59,-,-,10.08,-10.08,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Currency Exchange Gain (Loss),5.75,-5.75,-,-4.57,10.97,-10.97,-,1.24,1.2,-1.2,-,6.56,7.99,-7.99,-,-15.15,7.46,-7.46,-,-14.27,Upgrade
15,Other Non Operating Income (Expenses),-7.38,-4.97,0.03,3.73,1.64,21.88,-0.65,-128.74,128.08,4.27,-4.56,-4.79,1.19,-1.59,2.29,11.77,-16.85,-1.8,4.08,-38.82,Upgrade
16,EBT Excluding Unusual Items,131.35,158.3,157.08,270.2,203.16,197.48,202.23,117.47,322.2,225.71,203.37,265.7,207.78,197.88,169.61,261.47,204.45,144.78,149.57,203.01,Upgrade
17,Gain (Loss) on Sale of Investments,-11.84,-18.76,1.8,-,-,-,-,7.82,-6,10.78,-14.22,19.94,-10.25,4.49,-14.58,0.01,-0.96,6.12,-6.95,-34.11,Upgrade
18,Gain (Loss) on Sale of Assets,0,0.02,-0.03,0.07,0.07,-0.07,-,-,-,-,-,-,-,-,-,-0.08,-,-,-,-0.47,Upgrade
19,Asset Writedown,-,-,-,-277,-,-,-,-95.47,1.12,-1.12,-,-0.02,-0.02,0.02,-,-42.45,-,-,-,-0,Upgrade
20,Other Unusual Items,229.35,2.27,0.53,12.8,-,-,-,4.79,-0.6,0.6,-,4.52,-2.98,2.98,-,24.77,-4.99,4.99,-,15.89,Upgrade
21,Pretax Income,119.25,371.43,159.37,6.08,203.22,197.41,202.23,173.69,316.71,235.98,189.15,290.14,194.53,205.38,155.03,243.72,198.5,155.89,142.62,242.82,Upgrade
22,Income Tax Expense,24.81,47.93,20.5,18.61,22.22,31.73,27.38,-265.73,35.79,31.84,26.39,46.12,33.26,19.29,18.93,33.73,15.9,21.15,23.77,38.13,Upgrade
23,Earnings From Continuing Operations,94.45,323.5,138.88,-12.53,181.01,165.68,174.85,439.42,280.92,204.13,162.76,244.02,161.27,186.09,136.1,209.99,182.6,134.74,118.86,204.69,Upgrade
24,Minority Interest in Earnings,-20.05,-25.25,-30.66,-44.76,-41.17,-40.87,-33.44,-42.93,-39.05,-44.94,-37.51,-45.44,-42.62,-34.82,-32.3,-57,-37.86,-30.35,-32.17,-64.43,Upgrade
25,Net Income,74.4,298.25,108.22,-57.29,139.84,124.81,141.41,396.49,241.87,159.19,125.25,198.58,118.65,151.27,103.81,152.99,144.73,104.38,86.68,140.26,Upgrade
26,Net Income to Common,74.4,298.25,108.22,-57.29,139.84,124.81,141.41,396.49,241.87,159.19,125.25,198.58,118.65,151.27,103.81,152.99,144.73,104.38,86.68,140.26,Upgrade
27,Net Income Growth,-46.80%,138.95%,-23.47%,-,-42.18%,-21.59%,12.90%,99.66%,103.86%,5.23%,20.66%,29.80%,-18.02%,44.92%,19.75%,9.08%,48.10%,-6.99%,-9.90%,-16.57%,Upgrade
28,Shares Outstanding (Basic),4226,4223,4227,4213,4225,4230,4221,4149,3974,4022,4002,3993,4008,4004,3993,4007,3998,4000,3995,3996,Upgrade
