,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,19383,14926,12547,16749,15533,16371,17884,16719,14326,14602,12097,10440,13334,12966,13017,14479,12393,12721,13038,9285,10757,Upgrade
1,Market Cap Growth,-24.95%,-8.83%,-29.85%,0.18%,8.42%,12.12%,47.85%,60.14%,7.44%,12.62%,-7.07%,-27.90%,7.59%,1.93%,-0.16%,55.95%,15.21%,26.55%,41.04%,3.18%,77.50%,Upgrade
2,Enterprise Value,18259,14129,11641,16151,14934,15658,17028,15837,13444,13665,11034,9522,12416,12156,12071,13964,11878,11998,12583,8897,10369,Upgrade
3,Last Close Price,19.09,14.70,12.27,16.08,14.91,15.71,16.94,15.83,13.57,13.83,11.45,9.67,12.35,12.01,12.06,13.20,11.30,11.60,11.89,8.34,9.66,Upgrade
4,PE Ratio,43.42,26.88,26.65,39.04,29.11,36.22,34.65,33.30,32.19,29.43,25.85,21.15,27.19,26.08,27.95,32.87,30.57,32.84,35.44,27.81,35.03,Upgrade
5,Forward PE,33.49,26.25,17.36,23.65,20.46,22.29,25.11,23.47,21.72,22.58,20.05,19.17,25.32,23.90,23.90,27.76,24.86,26.75,28.81,21.62,26.80,Upgrade
6,PS Ratio,8.10,5.43,4.77,6.71,6.05,6.80,7.11,7.03,6.65,6.70,5.97,5.04,6.31,6.08,6.47,7.67,6.78,7.31,7.67,5.82,7.37,Upgrade
7,PB Ratio,5.81,3.88,3.42,4.47,4.32,4.63,5.21,4.72,4.28,4.40,3.91,3.23,4.37,4.39,4.64,5.07,4.56,4.83,5.27,3.69,4.53,Upgrade
8,P/TBV Ratio,3.64,4.11,3.64,4.75,4.57,4.95,5.59,5.03,-,4.83,4.30,3.54,4.83,4.86,5.14,5.58,5.07,5.37,5.87,4.07,4.98,Upgrade
9,P/FCF Ratio,74.14,30.35,47.99,-,435.61,167.31,-,-,36.04,49.94,33.13,32.15,35.58,32.86,47.12,49.28,102.89,73.33,53.73,-,35.83,Upgrade
10,P/OCF Ratio,33.26,25.20,33.26,-,111.79,78.42,-,-,31.73,44.05,31.14,29.93,33.35,31.53,42.91,44.54,84.30,60.83,45.73,-,30.53,Upgrade
11,PEG Ratio,9.62,9.62,9.62,9.62,9.62,9.62,9.62,9.62,9.62,9.62,9.62,9.62,9.62,9.62,9.62,9.62,9.62,9.62,9.62,9.62,9.62,Upgrade
12,EV/Sales Ratio,7.58,5.14,4.43,6.47,5.82,6.50,6.77,6.66,6.24,6.27,5.45,4.60,5.88,5.70,6.00,7.40,6.50,6.89,7.40,5.58,7.10,Upgrade
13,EV/EBITDA Ratio,34.69,-,24.14,-,21.96,27.50,26.67,25.42,24.78,24.05,20.84,17.29,21.36,20.73,21.96,25.19,22.25,24.02,26.02,21.11,28.75,Upgrade
14,EV/EBIT Ratio,36.99,20.50,19.14,28.62,23.01,29.10,28.06,26.81,26.36,25.52,22.18,18.34,22.56,21.86,23.23,26.59,23.53,25.49,27.66,22.65,31.21,Upgrade
15,EV/FCF Ratio,69.84,28.73,44.53,-,418.83,160.02,-,-,33.82,46.74,30.22,29.32,33.13,30.81,43.70,47.53,98.62,69.16,51.86,-,34.54,Upgrade
16,Debt / Equity Ratio,0.13,0.12,0.13,0.13,0.13,0.13,0.13,0.12,0.13,0.13,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,Upgrade
17,Debt / EBITDA Ratio,0.74,-,0.61,-,0.81,0.76,0.74,0.45,3.35,0.52,0.07,0.05,0.18,0.06,0.07,0.06,0.20,0.09,0.08,0.08,0.47,Upgrade
18,Debt / FCF Ratio,1.81,0.97,1.81,-,12.89,4.57,-,-,1.13,1.53,0.11,0.10,0.11,0.11,0.15,0.17,0.41,0.30,0.21,-,0.18,Upgrade
19,Asset Turnover,0.44,0.48,-,0.36,0.37,0.42,0.47,0.28,0.50,0.40,0.40,0.37,0.47,0.50,0.48,0.42,0.41,0.44,0.48,0.39,Upgrade,
20,Inventory Turnover,0.80,0.82,0.91,-,0.67,0.66,0.89,0.92,0.67,0.93,0.79,0.74,0.77,0.86,0.99,0.88,0.83,0.67,0.75,0.77,0.77,Upgrade
21,Quick Ratio,1.40,1.56,1.41,1.38,1.09,1.26,1.27,1.52,1.50,1.52,1.36,1.45,1.40,1.29,1.26,1.32,1.21,1.08,1.21,1.01,1.12,Upgrade
22,Current Ratio,2.47,2.60,2.47,2.47,2.37,2.56,2.42,2.81,2.42,2.63,2.41,2.54,2.57,2.25,2.18,2.22,2.09,2.16,2.22,2.23,2.05,Upgrade
