,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,"Property, Plant & Equipment",3954,3954,3959,3959,4574,4325,4587,4587,5416,5416,9089,9089,8275,8275,8126,8126,7246,7246,7025,7025,Upgrade
1,Cash & Equivalents,1961,1961,366.01,366.01,668.48,632.08,647.4,647.4,772.23,772.23,1087,1087,425.59,425.59,743.91,743.91,1838,1838,973.7,973.7,Upgrade
2,Accounts Receivable,100.17,100.17,90.33,90.33,107.29,101.45,99.09,99.09,113.75,113.75,90.52,90.52,82.7,82.7,51.69,51.69,28.85,28.85,15.36,15.36,Upgrade
3,Other Receivables,5.05,5.05,203.17,203.17,5.14,4.86,423.49,423.49,5.83,5.83,164.42,164.42,95.03,95.03,271.12,271.12,115.67,115.67,77.57,77.57,Upgrade
4,Investment In Debt and Equity Securities,16.53,16.53,11.25,11.25,11.77,11.13,18.7,18.7,177.97,177.97,20.88,20.88,18.6,18.6,23.97,23.97,11.23,11.23,5.35,5.35,Upgrade
5,Goodwill,94.64,94.64,91.95,91.95,94.81,89.64,89.55,89.55,40.8,40.8,172.4,172.4,123.02,123.02,123.02,123.02,123.02,123.02,123.02,123.02,Upgrade
6,Loans Receivable Current,-,-,-,-,-,-,-,-,-,-,30.65,30.65,-,-,29.14,29.14,-,-,62.95,62.95,Upgrade
7,Other Current Assets,4653,4653,4878,4878,5565,5262,5238,5238,8551,8551,6283,6283,4637,4637,3009,3009,3061,3061,3118,3118,Upgrade
8,Trading Asset Securities,-,-,-,-,179.96,170.16,180,180,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
