,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,6547,6635,6077,6716,5914,5444,4833,4085,3892,4166,Upgrade
1,Revenue Growth (YoY),7.73%,-1.22%,2.76%,23.38%,22.36%,33.27%,24.17%,-1.95%,4.13%,24.16%,Upgrade
2,Cost of Revenue,5972,5930,5320,6132,5362,4974,4401,3751,3426,3740,Upgrade
3,Gross Profit,574.75,704.28,756.99,583.93,551.36,469.97,432.31,333.17,466.82,426.48,Upgrade
4,"Selling, General & Admin",406.34,364.83,375.11,359.51,294.9,299.6,253.1,260.88,266.73,288.95,Upgrade
5,Operating Expenses,406.34,364.83,375.11,359.51,294.9,299.6,253.1,260.88,266.73,288.95,Upgrade
6,Operating Income,168.42,339.45,381.88,224.42,256.46,170.36,179.21,72.29,200.09,137.53,Upgrade
7,Interest Expense,-35.96,-55.69,-40.88,-40.92,-33.36,-37.22,-27.5,-24.16,-34.81,-37.61,Upgrade
8,Interest & Investment Income,26.41,42.58,32.25,42,25.78,35.01,28.91,22.3,16.94,17.41,Upgrade
9,Earnings From Equity Investments,-494.1,-1223,-541.86,-252.79,73.03,347.81,147.92,586.45,175.98,956.52,Upgrade
10,Other Non Operating Income (Expenses),31.17,2.94,29.74,28.62,28.03,29.93,31.67,30.88,19.67,-22.77,Upgrade
11,EBT Excluding Unusual Items,-304.06,-893.52,-138.86,1.33,349.94,545.89,360.22,687.76,377.86,1051,Upgrade
12,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-0.92,Upgrade
13,Gain (Loss) on Sale of Investments,-30.36,-84.02,-117.21,93.06,-179.7,-114.16,-22.81,-12.66,45.36,-6.18,Upgrade
14,Gain (Loss) on Sale of Assets,1.17,1.69,6.56,2.14,4.52,1.69,0.16,5.56,0.52,0.72,Upgrade
15,Asset Writedown,-,-,-,-,-,-,-,-44.06,-,-104.14,Upgrade
16,Other Unusual Items,-,0.07,-,9.63,17.1,88,26.68,156.42,82,20.08,Upgrade
17,Pretax Income,-333.25,-975.79,-249.51,106.15,191.87,521.42,364.25,793.02,505.74,960.63,Upgrade
18,Income Tax Expense,22.25,91.02,82.53,56.04,66.01,45.49,39.48,14.21,13.19,33.05,Upgrade
19,Earnings From Continuing Operations,-355.5,-1067,-332.04,50.12,125.86,475.93,324.78,778.82,492.55,927.57,Upgrade
20,Minority Interest in Earnings,-59.19,-90.26,-100.99,-99.77,-82.97,-61.51,-63.03,-99.29,-88.62,-60.75,Upgrade
21,Net Income,-414.69,-1157,-433.03,-49.65,42.89,414.42,261.74,679.53,403.94,866.82,Upgrade
22,Net Income to Common,-414.69,-1157,-433.03,-49.65,42.89,414.42,261.74,679.53,403.94,866.82,Upgrade
23,Net Income Growth,-,-,-,-,-83.61%,-39.01%,-35.20%,-21.61%,1.58%,1.71%,Upgrade
24,Shares Outstanding (Basic),793,793,793,793,793,793,793,793,793,793,Upgrade
25,Shares Outstanding (Diluted),793,793,793,793,793,793,793,793,793,793,Upgrade
26,EPS (Basic),-0.52,-1.46,-0.55,-0.06,0.05,0.52,0.33,0.86,0.51,1.09,Upgrade
27,EPS (Diluted),-0.52,-1.46,-0.55,-0.06,0.05,0.52,0.33,0.86,0.51,1.09,Upgrade
28,EPS Growth,-,-,-,-,-83.61%,-39.01%,-35.20%,-21.61%,1.58%,1.72%,Upgrade
29,Free Cash Flow,83.04,157.65,93.01,371.69,610.44,-644.45,-121.2,-228.95,47.63,-163.59,Upgrade
30,Free Cash Flow Per Share,0.10,0.20,0.12,0.47,0.77,-0.81,-0.15,-0.29,0.06,-0.21,Upgrade
31,Dividend Per Share,-,-,-,-,-,0.110,0.070,0.240,0.080,0.240,Upgrade
32,Dividend Growth,-,-,-,-,-,-54.17%,-12.50%,0%,0%,2.56%,Upgrade
33,Operating Margin,2.57%,5.12%,6.28%,3.34%,4.34%,3.13%,3.71%,1.77%,5.14%,3.30%,Upgrade
34,Profit Margin,-6.33%,-17.44%,-7.13%,-0.74%,0.73%,7.61%,5.42%,16.64%,10.38%,20.81%,Upgrade
35,Free Cash Flow Margin,1.27%,2.38%,1.53%,5.53%,10.32%,-11.84%,-2.51%,-5.61%,1.22%,-3.93%,Upgrade
36,EBITDA,209.72,382.37,424.59,279.08,393.79,203.4,266.19,117.02,233.19,170.26,Upgrade
37,D&A For EBITDA,41.31,42.93,42.71,54.66,137.33,33.04,86.98,44.73,33.1,32.72,Upgrade
38,EBIT,168.42,339.45,381.88,224.42,256.46,170.36,179.21,72.29,200.09,137.53,Upgrade
