,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Market Capitalization,195,153,219,139,149,118,149,177,135,138,180,Upgrade
1,Market Cap Growth,9.91%,9.91%,47.18%,18.37%,-0.40%,-33.56%,10.67%,28.26%,-25.00%,-35.21%,-30.23%,Upgrade
2,Enterprise Value,152,124,27,-40,21,-43,-103,27,-59,-31,157,Upgrade
3,Last Close Price,0.33,0.26,0.35,0.22,0.24,0.19,0.24,0.29,0.22,0.22,0.29,Upgrade
4,PE Ratio,12.53,9.83,-,7.27,-,3.57,-,-,-,-15.12,-,Upgrade
5,PS Ratio,0.30,0.23,0.37,0.24,0.25,0.34,-,0.67,-,0.21,0.18,Upgrade
6,PB Ratio,0.35,0.25,0.36,0.26,0.29,0.23,0.30,0.36,0.24,0.26,0.35,Upgrade
7,P/TBV Ratio,0.28,0.28,0.41,0.26,0.29,0.23,0.30,0.36,0.24,0.26,0.35,Upgrade
8,P/FCF Ratio,13.04,10.23,-,2.53,17.82,-,-,-,-,1.82,2.09,Upgrade
9,P/OCF Ratio,6.60,6.60,7.62,1.82,11.94,-,-,29.55,-,1.19,1.63,Upgrade
10,EV/Sales Ratio,0.23,0.19,0.05,-,0.04,-,-,0.10,-,-,0.16,Upgrade
11,EV/EBITDA Ratio,3.78,4.29,-,-,-,-,-,1.97,-,-,2.71,Upgrade
12,EV/EBIT Ratio,14.14,11.50,-,-,-,-,-,2.48,-,-,5.77,Upgrade
13,EV/FCF Ratio,10.18,8.28,-,-,2.55,-,-,-,-,-,1.82,Upgrade
14,Debt / Equity Ratio,0.15,0.15,0.10,0.22,0.22,0.28,0.28,0.08,0.45,0.38,0.42,Upgrade
15,Debt / FCF Ratio,6.01,6.01,-,2.15,13.73,-,-,-,-,2.70,2.48,Upgrade
16,Return on Capital Employed (ROCE),1.72%,1.72%,-,4.12%,-,4.33%,-,2.23%,-,2.35%,5.11%,Upgrade
17,Earnings Yield,7.98%,10.17%,10.61%,13.75%,15.23%,28.02%,-,-37.14%,-,-6.62%,0.36%,Upgrade
18,FCF Yield,7.67%,9.77%,1.47%,39.54%,5.61%,-33.61%,-,-23.26%,-,54.99%,47.90%,Upgrade
19,Dividend Yield,2.46%,-,-,-,-,-,-,-,-,-,-,Upgrade
20,Total Shareholder Return,2.46%,-,-,-,-,-,-,-,-,-,-,Upgrade
