,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,376.7,275.81,314.09,262.03,343.07,-,263.45,-,184.44,458.37,Upgrade
1,Revenue Growth (YoY),19.93%,5.26%,-8.45%,-,30.22%,-,42.84%,-,-65.09%,-5.50%,Upgrade
2,Cost of Revenue,308.92,235.54,247.11,221.99,279.84,-,218.38,-,150.26,353.4,Upgrade
3,Gross Profit,67.78,40.28,66.99,40.04,63.24,-,45.07,-,34.18,104.97,Upgrade
4,"Selling, General & Admin",43.8,53.49,36.92,44.67,37.13,-,34,-,27.55,98.69,Upgrade
5,Operating Expenses,43.8,53.49,36.92,44.67,37.13,-,34,-,27.55,98.69,Upgrade
6,Operating Income,23.98,-13.21,30.06,-4.63,26.11,-,11.07,-,6.63,6.28,Upgrade
7,Interest Expense,-0.87,-2.57,-3.44,-3.9,-4.63,-,-1.65,-,-2.38,-9.28,Upgrade
8,Interest & Investment Income,1.55,4.45,5.32,4.96,1.19,-,0.32,-,3.43,0.72,Upgrade
9,Currency Exchange Gain (Loss),1.97,-1.73,4.33,-8.47,16.27,-,-0.57,-,-4.25,-4.08,Upgrade
10,Other Non Operating Income (Expenses),0.36,0.09,0.27,0.25,0.61,-,0.72,-,0.51,3.77,Upgrade
11,EBT Excluding Unusual Items,27,-12.97,36.54,-11.78,39.55,-,9.87,-,3.93,-2.59,Upgrade
12,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-0.02,-,-,-,Upgrade
13,Gain (Loss) on Sale of Assets,-0.01,9.93,-0.86,-0.04,-0,-,-0.12,-,-0.03,-28.36,Upgrade
14,Asset Writedown,-,-,-,-,-,-,0.6,-,-,-,Upgrade
15,Pretax Income,26.98,-3.04,35.68,-11.82,39.55,-,10.34,-,3.9,-30.95,Upgrade
16,Income Tax Expense,4.44,3.24,6.25,-1.53,6.6,-,2.25,-,1.53,-0.03,Upgrade
17,Earnings From Continuing Operations,22.55,-6.28,29.43,-10.29,32.95,-,8.09,-,2.37,-30.92,Upgrade
18,Earnings From Discontinued Operations,-,-,-,-,-,-,-73.84,-,19.38,-,Upgrade
19,Net Income to Company,22.55,-6.28,29.43,-10.29,32.95,-,-65.75,-,21.75,-30.92,Upgrade
20,Minority Interest in Earnings,-0.79,0.09,-,-,-,-,-,-,-,0.04,Upgrade
21,Net Income,21.76,-6.19,29.43,-10.29,32.95,-,-65.75,-,21.75,-30.88,Upgrade
22,Net Income to Common,21.76,-6.19,29.43,-10.29,32.95,-,-65.75,-,21.75,-30.88,Upgrade
23,Net Income Growth,-26.07%,-,-10.69%,-,-,-,-,-,-31.00%,-,Upgrade
24,Shares Outstanding (Basic),600,600,600,600,600,-,600,-,600,600,Upgrade
25,Shares Outstanding (Diluted),600,600,600,600,600,-,600,-,600,600,Upgrade
26,EPS (Basic),0.04,-0.01,0.05,-0.02,0.05,-,-0.11,-,0.04,-0.05,Upgrade
27,EPS (Diluted),0.04,-0.01,0.05,-0.02,0.05,-,-0.11,-,0.04,-0.05,Upgrade
28,EPS Growth,-26.07%,-,-10.69%,-,-,-,-,-,-31.01%,-,Upgrade
29,Free Cash Flow,18.89,-3.94,7.16,47.88,-39.53,-,-41.16,-,24.43,51.46,Upgrade
30,Free Cash Flow Per Share,0.03,-0.01,0.01,0.08,-0.07,-,-0.07,-,0.04,0.09,Upgrade
31,Operating Margin,6.37%,-4.79%,9.57%,-1.77%,7.61%,-,4.20%,-,3.59%,1.37%,Upgrade
32,Profit Margin,5.78%,-2.24%,9.37%,-3.93%,9.61%,-,-24.96%,-,11.79%,-6.74%,Upgrade
33,Free Cash Flow Margin,5.02%,-1.43%,2.28%,18.27%,-11.52%,-,-15.62%,-,13.24%,11.23%,Upgrade
34,EBITDA,34.35,-5.49,33.34,-1.87,29.08,-,13.94,-,18.99,21.48,Upgrade
35,D&A For EBITDA,10.37,7.72,3.27,2.76,2.97,2.89,2.88,-5.29,12.36,15.2,Upgrade
36,EBIT,23.98,-13.21,30.06,-4.63,26.11,-,11.07,-,6.63,6.28,Upgrade
